Title,Category,OperationMode,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Architekt IT,Architecture,remote,senior,GET IT TOGETHER Sp z.o.o.,Warszawa,,None-None,"""Enterprise Architect"" ""UML"" ""ArchiMate"" ""Agile"" ""SOA"" ""XML"" ""JSON"" ""REST"" ""SOAP"" ""BI""",,/offers/get-it-together-sp-z-o-o-architekt-it-warszawa
Business Unit Lead,Architecture,hybrid,senior,Reply Polska Sp. z o. o.,Katowice,22000-28000,,"""Cloud"" ""Team Leadership"" ""Microsoft"" ""Microsoft Azure Cloud""",,/offers/reply-polska-sp-z-o-o-business-unit-lead
QA Specialist (Junior/Mid) REMOTE,Testing,remote,mid,inStreamly,Warszawa,,8000-10000,"""JavaScript"" ""Cypress""","""React""",/offers/instreamly-qa-specialist-junior-mid
Data Engineer with Databricks,Data,remote,mid,ADASTRA,Brno,,17345-21681,"""Databricks"" ""Python"" ""PySpark"" ""Cloud"" ""PostreSQL""",,/offers/adastra-data-engineer-with-databricks-brno
Senior Software Engineer,Java,remote,senior,Marcura,Warszawa,,24169-34239,"""Spring"" ""Java"" ""SQL"" ""NoSQL"" ""Docker""","""Python"" ""Angular""",/offers/marcura-senior-software-engineer-frontend-poland-remote
Senior QA Automation Engineer,Testing,remote,senior,N-iX,Wrocław,,20140-24169,""".NET C#"" ""API Testing"" ""UI testing""",,/offers/n-ix-senior-qa-automation-engineer-wroclaw-326623
Linux Senior Developer,Admin,remote,senior,Fujitsu Technology Solutions,Wrocław,None-None,,"""Linux"" ""Git"" ""Ansible"" ""SUSE Manager"" ""RedHat Linux"" ""TeamCity"" ""Bitbucket""","""Morpheus"" ""Jenkins"" ""Python""",/offers/fujitsu-technology-solutions-linux-senior-developer
Project Manager,PM,remote,mid,Transition Technologies PSC,Łódź,None-None,None-None,"""Agile"" ""Scrum""",,/offers/transition-technologies-psc-project-manager
Specjalista ds. cyberbezpieczeństwa IT,Security,office,senior,Wyższa Szkoła Kształcenia Zawodowego,Wrocław,None-None,None-None,"""Linux"" ""SIEM"" ""MS Windows Server"" ""TCP/IP""",,/offers/wyzsza-szkola-ksztalcenia-zawodowego-specjalista-ds-cyberbezpieczenstwa-it
OLAP Database (ClickHouse) Developer,Data,remote,senior,Luxoft Poland,Warszawa,None-None,,"""ClickHouse"" ""Relational Databases"" ""Set Algebra"" ""Relational Algebra"" ""SQL"" ""Data modeling""",,/offers/luxoft-poland-olap-database-clickhouse-developer
Senior Workday Integration Engineer,DevOps,remote,senior,SoftServe,Warszawa,,21000-27000,"""AWS"" ""Workato"" ""Postman"" ""Communication Skills"" ""English""","""JIRA"" ""Confluence"" ""EIB"" ""Document Transformation"" ""Cloud Connects""",/offers/softserve-senior-workday-integration-engineer-warszawa
Software Tester,Testing,remote,mid,HTD Health,Warszawa,6000-10000,7200-12000,"""Manual Testing"" ""Testing"" ""REST API"" ""Writing Test Scenarios""",,/offers/htd-health-software-tester-warszawa
ERP Consultant,ERP,remote,mid,EWL Group,Kraków,,None-None,"""ERP"" ""Enova365""",,/offers/ewl-group-erp-consultant-krakow
Project Manager (Stakeholder Management),PM,remote,mid,CRODU,Kraków,,11760-16800,"""Communication Skills"" ""Agile"" ""Scrum"" ""Risk Management"" ""Project Management""",,/offers/crodu-project-manager-stakeholder-management
Programista Sys. Integracji Danych/SAS,Data,hybrid,mid,Bank Millennium,Warszawa,None-None,,"""SQL""","""SAS"" ""Java"" ""MsSQL"" ""PL/SQL""",/offers/bank-millennium-programista-sas
Senior React Engineer,JS,hybrid,senior,Software Mansion,Kraków,16000-22400,20000-28000,"""React"" ""JavaScript""","""Node.js"" ""React Native""",/offers/software-mansion-senior-react-engineer-krakow-322900
Senior UiPath RPA Developer,Other,office,senior,DSV ISS,Warszawa,None-None,,"""UiPath"" ""RPA"" ""Agile"" ""SDD""",,/offers/dsv-iss-senior-uipath-rpa-developer-warszawa-319940
IT System Administrator,Admin,hybrid,mid,DEVKOM SP. Z O.O.,Warszawa,,6000-9000,"""Linux""",,/offers/devkom-sp-z-o-o-it-system-administrator
Windows Security Engineer,Security,office,senior,HSBC Service Delivery,Kraków,None-None,,"""SIEM"" ""Windows Operating System"" ""Splunk"" ""Powershell""",,/offers/hsbc-service-delivery-windows-security-engineer
Privilege Access Management Consultant,Security,remote,mid,Experis Manpower Group,Warszawa,,30240-33600,"""PAM"" ""German"" ""English"" ""Cybersecurity""","""IT Security""",/offers/experis-manpower-group-privilege-access-management-consultant
Design Engineer ASIC/FPGA,Other,hybrid,senior,CPL Jobs,Katowice,20000-24000,,"""Visual Basic"" ""FPGA"" ""Verilog""",,/offers/51-100-design-engineer-asic-fpga
IT security specialist (dev/SDLC),Security,remote,mid,mBank,Kraków,None-None,,"""SDLC"" ""IT Security""",,/offers/mbank-it-security-specialist-dev-sdlc-krakow
Project Manager,PM,hybrid,mid,Ework Group,Warszawa,,16000-22500,"""Stakeholder Management"" ""English"" ""Project Management""","""Testing frameworks""",/offers/ework-group-project-manager-warsaw
"JS (React, Node.JS) Developer",JS,remote,senior,MindPal,Gliwice,,24000-28500,"""Node.js"" ""Backend"" ""Problem Solving"" ""JavaScript"" ""React""","""API"" ""Git"" ""HTML"" ""Front-End""",/offers/mindpal-js-react-node-js-developer
Full Stack Developer,PHP,hybrid,mid,Krakow Direct,Kraków,,11000-16000,"""PHP"" ""HTML5 / CSS3"" ""JS"" ""Symphony"" ""AngularJS"" ""RDBMS""",,/offers/krakow-direct-full-stack-developer-krakow-322662
Młodszy Specjalista ds. bezpieczeństwa IT (CERT),Security,office,junior,PGE Systemy S.A.,Warszawa,None-None,,,"""SIEM"" ""EDR"" ""NGFW"" ""DLP"" ""IPS"" ""IDS"" ""SOAR""",/offers/pge-systemy-s-a-mlodszy-specjalista-ds-bezpieczenstwa-it-cert
Senior Frontend Mobile Developer,JS,remote,senior,7N,Warszawa,,25200-30240,"""Front-End"" ""Mobile Apps"" ""Apache Cordova"" ""Testing"" ""PWA""",,/offers/7n-senior-frontend-mobile-developer-warszawa
Senior Software Engineer,C,remote,senior,Dolby Poland Sp. z o.o.,Wrocław,None-None,,"""C++"" ""C"" ""Python"" ""English"" ""SW/HW security""",,/offers/dolby-poland-sp-z-o-o-senior-software-engineer
Senior BI (Power BI) Developer,Data,remote,senior,N-iX,Warszawa,,16112-16918,"""Power BI"" ""MS Azure"" ""SQL""",,/offers/n-ix-senior-bi-power-bi-developer-warszawa
Senior Quality Assurance Specialist,Testing,remote,senior,blau direkt,Szczecin,12000-18500,15000-22000,"""Testing"" ""Mobile App Testing"" ""API Testing"" ""Git"" ""SQL""","""Python"" ""Selenium""",/offers/blau-direkt-senior-quality-assurance-specialist-szczecin
Analityk Systemowo - Biznesowy,Analytics,office,mid,VECTRA S.A.,Gdynia,,10000-12000,"""Communication Skills"" ""Business Analysis"" ""User Stories""","""process modeling"" ""API""",/offers/vectra-s-a-analityk-systemowy-it
Junior CSS Developer (US eCommerce),HTML,remote,junior,From Poland With Dev,Wrocław,4500-7000,5000-9000,,"""JavaScript"" ""HTML"" ""SCSS"" ""jQuery"" ""SASS"" ""Shopify"" ""Laravel"" ""ReactJS"" ""Express.js"" ""Webpack""",/offers/from-poland-with-dev-junior-css-developer-us-ecommerce-wroclaw
Software Architect,Architecture,hybrid,senior,NOVOMATIC,Kraków,24000-35000,,"""REST API"" ""Java 8+"" ""React"" ""JS"" ""Microservice Architecture"" ""Azure"" ""AWS"" ""Docker"" ""Kubernetes""",,/offers/novomatic-software-architect-krakow-324139
MES Developer,Other,hybrid,mid,RITS Professional Services,Kraków,8000-16000,,"""Oracle"" ""PL/SQL"" ""XML"" ""TCP/IP"" ""WebService"" ""MS Office"" ""Windows""",,/offers/rits-professional-services-mes-developer
Koordynator projektów / Lider zespołu,PM,office,mid,KRYPTON Polska,Warszawa,9000-18000,,"""Communication Skills"" ""Contact with a client"" ""MS Office"" ""Project Management""","""Agile"" ""Scrum"" ""Scrum Master""",/offers/krypton-polska-koordynator-projektow-lider-zespolu
Starszy_a Analityk_czka Systemowy_a,Analytics,hybrid,senior,Generali Poland,Pruszków,None-None,,"""UML"" ""BPMN"" ""Confluence"" ""Enterprise Architect""",,/offers/generali-poland-starszy-a-analityk-czka-systemowy-a-pruszkow
PKI Operation Specialist,Admin,remote,senior,Ework Group,Warszawa,,27318-30354,"""PKI"" ""certificate services"" ""MS Windows Server"" ""Active Directory"" ""Cloud""",,/offers/ework-group-pki-operation-specialist
Product Manager,PM,remote,mid,Miquido,Warszawa,9900-13400,11700-16000,"""Product Management""",,/offers/miquido-product-manager-warszawa-322986
Senior Full Stack PHP Developer,PHP,remote,senior,Accenture,Katowice,None-None,None-None,"""PHP"" ""JavaScript"" ""React"" ""Redux"" ""SQL"" ""j. angielski""",,/offers/accenture-senior-full-stack-php-developer-katowice
Senior Fullstack  Java Developer,Java,remote,senior,NATEK,Bydgoszcz,18000-21000,22000-27000,"""Angular"" ""Spring"" ""Oracle"" ""JavaScript"" ""Kafka"" ""RabbitMQ"" ""MongoDB""",,/offers/natek-senior-fullstack-java-developer-bydgoszcz
Technical Product Software Engineer Intern,Java,hybrid,junior,VISA,Warszawa,,,,"""Java"" ""C++"" ""C#""",/offers/visa-technical-product-software-engineer-intern
PHP Developer,PHP,office,mid,LEVEL WORK,Wałbrzych,,10000-15000,"""PHP"" ""Angular"" ""JavaScript"" ""Git"" ""Linux"" ""PostreSQL""",,/offers/level-work-php-developer-walbrzych
Lead Fullstack Engineer,JS,remote,senior,SmartBear,Poznań,22000-27000,26000-31000,"""Node.js"" ""ReactJS"" ""AWS"" ""Python"" ""CI/CD"" ""SDK"" ""PostgreSQL""","""Java""",/offers/smartbear-lead-fullstack-engineer-poznan
Software Developer for UC4,Other,remote,mid,Fujitsu,Wrocław,None-None,None-None,"""English"" ""Windows"" ""Linux"" ""FTP"" ""SFTP"" ""SQL""","""German"" ""uc4""",/offers/fujitsu-software-developer-for-uc4-wroclaw
.NET Developer with Angular,Net,hybrid,mid,Uptime Solutions,Kraków,,13500-20000,"""C#"" "".NET Core"" ""Azure Services"" ""TypeScript"" ""MS SQL"" ""Angular"" ""CSS""",,/offers/uptime-solutions-lead-net-developer-with-angular
System Analyst,Analytics,hybrid,senior,DCV Technologies,Kraków,,35000-36000,"""Business Analysis"" ""access management"" ""SailPoint""",,/offers/dcv-technologies-system-analyst
Developer Advocate,Python,remote,mid,MODIVO S.A.,Warszawa,None-None,None-None,"""Python"" ""Java"" ""Go"" ""JavaScript"" ""TypeScript"" ""Bash"" ""Terraform"" ""CI/CD"" ""Kubernetes"" ""Google Cloud Platform""",,/offers/modivo-s-a-developer-advocate-warszawa
UX Design Lead (with German),UX/UI,remote,senior,Crealogix,Wrocław,,24000-28800,"""HTML"" ""CSS"" ""Figma"" ""InVision"" ""Zeplin"" ""German""",,/offers/crealogix-ux-design-lead-with-german-wroclaw
Junior Malware Analyst,Security,hybrid,junior,ESET,Kraków,7000-9000,,"""HTML"" ""JavaScript""","""VBScript"" ""Powershell"" ""Python"" ""Autolt"" ""Assembler x86/x64""",/offers/eset-junior-malware-analyst
Cybersecurity GRC Specialist,Security,remote,senior,Hitachi Energy,Gdańsk,None-None,,"""Cybersecurity"" ""Risk Management"" ""ISO27001/2"" ""ITIL"" ""English""","""GRC"" ""Project Management""",/offers/hitachi-energy-cybersecurity-grc-specialist-gdansk
Administrator ds. Aplikacji,Admin,remote,mid,Aplitt sp. z o.o.,Gdańsk,None-None,None-None,"""Windows Server"" ""Linux"" ""Angielski"" ""Powershell"" ""Bash"" ""Docker/Kubernetes"" ""MySQL""","""Java"" "".Net"" ""Python""",/offers/aplitt-sp-z-o-o-administrator-ds-aplikacji-gdansk-327040
Senior Java Developer,Java,hybrid,senior,Link Group,Warszawa,22000-26000,,"""Java"" ""AWS"" ""Spring"" ""Git"" ""Oracle"" ""Spring Boot""",,/offers/link-group-senior-java-developer-warszawa-319550
Subject Matter Specialist - Data Center,Support,office,mid,GreenMinds Sp. z o.o.,Warszawa,,25000-29000,"""IT Security"" ""Information Security"" ""Data"" ""Hardware"" ""Windows Administration""",,/offers/greenminds-sp-z-o-o-subject-matter-specialist-data-center
Configuration Engineer,Java,remote,mid,Primaris,Warszawa,,10080-15120,"""English"" ""Groovy"" ""SQL"" ""JSON"" ""REST API""",,/offers/primaris-configuration-engineer-warszawa-329993
Associate Software Engineer,JS,remote,junior,WP Engine,Warszawa,11000-14000,,,"""Go"" ""JavaScript"" ""React"" ""Elastic"" ""Google Cloud Platform"" ""Kubernetes"" ""GraphQL""",/offers/wp-engine-associate-software-engineer-warszawa
Service Desk Administrator with Ukrainian & Polish & English,Support,hybrid,mid,WIPRO,Gdańsk,None-None,,"""Customer Support"" ""IT Support"" ""Helpdesk""",,/offers/wipro-service-desk-administrator-with-ukrainian-polish-english
AI Team Lead,Data,remote,senior,C&F,Katowice,None-None,None-None,"""Communication Skills"" ""Team Leadership"" ""Machine Learning"" ""AI"" ""English"" ""GenAI""",,/offers/c-f-s-a-ai-team-lead-katowice
Software Engineer (Ready Suite),Net,remote,mid,KLDiscovery,Katowice,11000-16000,,""".NET C#"" ""WinForms"" ""DevExpress""",,/offers/kldiscovery-software-engineer-ready-suite
Mid/Senior Python Developer for Cloud Platform,Python,hybrid,mid,Samsung R&D Institute Poland,Kraków,None-None,,"""Python"" ""Linux""","""Golang"" ""Docker"" ""Kubernetes""",/offers/samsung-r-d-institute-poland-python-developer-for-cloud-ai-platform
Lead Cloud Security Engineer (Remote),Security,remote,senior,Shaped Thoughts,Warszawa,,32000-39000,"""AWS"" ""OWASP""","""Python"" ""PostgreSQL""",/offers/shaped-thoughts-lead-cloud-security-engineer-remote
Specjalista ds. aplikacji IT,Support,office,mid,Auchan Polska,Piaseczno,None-None,,"""O2C"" ""procesy sprzedażowe"" ""Angielski"" ""SQL"" ""ITIL"" ""UML""",,/offers/auchan-polska-specjalista-ds-aplikacji-it-piaseczno-326120
1st Line Support,Support,hybrid,mid,HRK,Kraków,,None-None,"""j.polski"" ""IT"" ""j.angielski""","""Active Directory"" ""WorkSpace One"" ""ServiceNow"" ""Zoom""",/offers/hrk-1st-line-support
Adobe Commerce Solution Architect,Architecture,hybrid,mid,ABB,Gliwice,None-None,,,"""HTML"" ""JavaScript""",/offers/abb-adobe-commerce-solution-architect-krakow
Specjalista ds. Monitoringu i Automatyzacji IT,Admin,hybrid,mid,Rossmann,Łódź,None-None,None-None,"""JavaScript"" ""Postman"" ""Windows"" ""Linux"" ""Datadog"" ""Grafana"" ""Powershell"" ""Python""",,/offers/rossmann-specjalista-ds-monitoringu-i-automatyzacji-it
Full Stack Java Engineer,Java,hybrid,senior,HSBC Service Delivery,Kraków,None-None,,"""Spring Boot"" ""Git"" ""GitHub"" ""Jenkins"" ""G3"" ""SQL""","""HTTP""",/offers/hsbc-service-delivery-full-stack-java-engineer-krakow
SAP Administrator,ERP,hybrid,mid,KPMG,Warszawa,None-None,,"""SAP"" ""MS SQL"" ""VMWare / Hyper-V""",,/offers/kpmg-sap-administrator
Information Security Manager,Security,remote,mid,Fujitsu Technology Solutions,Wrocław,None-None,,"""English"" ""Networks"" ""Security"" ""Unix/Wintel""","""SIEM"" ""Vulnerability Managment"" ""End Point Security"" ""PCI-DSS"" ""GDPR implementation""",/offers/fujitsu-technology-solutions-information-security-manager
Software Development Engineer,Go,hybrid,mid,Remitly,Kraków,20000-25000,,"""Golang"" ""Java"" ""SQL"" ""AWS"" ""NoSQL"" ""API""",,/offers/remitly-software-development-engineer-krakow
IT Support Specialist (1st line) (MID),Support,hybrid,mid,FINGO,Wrocław,6500-8000,,"""Communication Skills"" ""IT Support"" ""JIRA""",,/offers/fingo-it-support-specialist-1st-line-mid-wroclaw-327402
Site Reliability Engineering Lead with Java or Python,Python,hybrid,senior,EPAM Systems,Kraków,None-None,,"""Team Management"" ""Cloud"" ""Linux Administration"" ""Automation Tools"" ""Scripting"" ""Java"" ""Python""",,/offers/epam-systems-site-reliability-engineering-lead-with-java-or-python-krakow
Qlik Developer,Other,hybrid,mid,Commerzbank,Łódź,None-None,,"""SQL"" ""CI/CD"" ""JavaScript""",,/offers/commerzbank-qlik-developer
License Manager / Software License Management Specialist,Other,hybrid,mid,Centralny Ośrodek Informatyki,Warszawa,9000-12000,,"""zarządzanie licencjami"" ""ISO/IEC"" ""Software Asset Management"" ""Oracle"" ""VMware""","""Microsoft""",/offers/centralny-osrodekinformatyki-specjalista-specjalistka-ds-zarzadzania-licencjami-warszawa
Senior Salesforce CRM Analytics Developer,Analytics,remote,senior,emagine Polska,Warszawa,,None-None,"""Salesforce CRM Analytics"" ""English"" ""SAQL""",,/offers/emagine-polska-senior-salesforce-crm-analytics-developer
Salesforce Consultant - Service Cloud/Field Service,Other,hybrid,senior,Vaillant Group,Katowice,18000-23000,,"""Salesforce Service Cloud"" ""Field Service"" ""service processes"" ""cases"" ""orders"" ""appointments"" ""Contracts"" ""English""",,/offers/vaillant-group-salesforce-consultant
TechOps/SysAdm,Admin,hybrid,mid,PSMM SP. z o.o.,Poznań,12000-14000,,"""LAN"" ""TCP/IP""","""HTTP"" ""DNS"" ""DHCP""",/offers/psmm-sp-z-o-o-techops-sysadm
Administrator systemów,Admin,office,mid,Radaway,Poznań,None-None,None-None,"""ERP"" ""Linux"" ""Windows Server""","""SQL"" ""C"" ""PowerBi"" ""WMS"" ""C#"" ""C++"" ""MsSQL""",/offers/radaway-administrator-systemow-poznan-320898
Team Leader (Python),Python,hybrid,senior,Connectis,Warszawa,,27000-33000,"""Python""",,/offers/connectis-team-leader-python
Senior Node.js Developer,JS,remote,senior,The Software House,Gliwice,,17000-26000,"""JavaScript"" ""Node.js"" ""TypeScript"" ""Express.js"" ""Docker"" ""AWS""",,/offers/the-software-house-senior-node-js-developer-8ebc495f-40fe-407f-bddf-5c322dd2a770
MLOps Platform Engineer,Python,remote,mid,DXC Technology,Warszawa,None-None,None-None,"""CI/CD"" ""Azure DevOps"" ""Python"" ""Azure"" ""Shell Scripting"" ""Kubernetes"" ""Azure ML""","""Terraform"" ""Spark"" ""Databricks""",/offers/dxc-technology-mlops-platform-engineer-warszawa-317272
Lead Software Architect (m/f/x),Architecture,remote,senior,HERE Technologies,Kraków,,None-None,"""Big Data"" ""Java"" ""Scala"" ""IaaS cloud providers""","""C++"" ""Python"" ""Go""",/offers/here-technologies-lead-software-architect-m-f-x
Senior Consultant Microsoft Dynamics 365 Marketing,ERP,remote,mid,Onex Group,Gdańsk,,23000-28000,"""Microsoft Dynamics 365""",,/offers/onex-group-senior-consultant-microsoft-dynamics-365-marketing-gdansk
Specjalista / Ekspert ds. narzędzi monitoringu IT,Admin,hybrid,mid,PKO Bank Polski,Pruszków,None-None,,"""Linux / Unix""","""Grafana"" ""GCP"" ""Azure"" ""Zabbix""",/offers/pko-bank-polski-specjalista-ekspert-ds-narzedzi-monitoringu-it-pruszkow
Test Automation Engineer/Hil Reprocessing Engineer,Python,hybrid,mid,HAYS,Kraków,,120-150,"""Linux"" ""Automotive"" ""Python"" ""Bash""",,/offers/hays-test-automation-engineer
Problem Manager,PM,hybrid,senior,HSBC Service Delivery,Kraków,None-None,,"""Analytical skills"" ""Data analysis"" ""Database"" ""Network"" ""problem management""",,/offers/hsbc-service-delivery-problem-manager
Administrator Baz Danych,Admin,office,mid,PKO Bank Polski,Warszawa,None-None,,"""MsSQL"" ""SSRS"" ""SSIS"" ""Power BI"" ""Powershell"" ""CI/CD"" ""Azure"" ""GCP"" ""T-SQL""",,/offers/pko-bank-polski-administrator-baz-danych-c344fa43-2c38-4aec-ad94-19758698b69b
Administrator/ka sieci IT,Admin,hybrid,mid,TAURON Obsługa Klienta,Kraków,6450-10100,,"""Checkpoint"" ""Firewall"" ""Cisco"" ""LAN"" ""WAN""",,/offers/tauron-obsluga-klienta-administrator-ka-sieci-it-krakow
Senior Clojure Developer,Java,remote,senior,Ciklum,Wrocław,,21343-26681,"""Clojure"" ""Java""",,/offers/ciklum-senior-clojure-developer-wroclaw
CSIRT Engineer,Security,remote,mid,Eviden an Atos Group,Wroclaw,None-None,,"""Microsoft Windows"" ""Forensic Analysis"" ""Malware Analysis"" ""SIEM"" ""iOS/Android forensics""","""Python""",/offers/eviden-an-atos-group-csirt-engineer
PHP Developer,PHP,remote,mid,Przelewy24,Poznań,8000-17000,8000-17000,"""PHP"" ""MySQL"" ""Git""","""Symfony"" ""Laravel"" ""RabbitMQ"" ""JavaScript"" ""PHPUnit""",/offers/przelewy24-php-developer-poznan-320563
Specjalista ds. Kontraktów IT i Współpracy z Dostawcami,Analytics,hybrid,mid,Bank Millennium,Warszawa,None-None,,"""IT""",,/offers/bank-millennium-specjalista-ds-kontraktow-it-warszawa-315923
Senior Frontend Software Engineer,JS,remote,senior,ClickUp,Warszawa,,33000-39000,"""Angular 2+"" ""JavaScript"" ""Redux"" ""Ngrs"" ""TypeScript"" ""RxJS"" ""HTML/CSS""",,/offers/clickup-senior-frontend-software-engineer
Senior Software Engineer – Android,Mobile,remote,senior,DAZN,Katowice,None-None,,"""Android"" ""Kotlin"" ""RxJava"" ""Android SDK""",,/offers/dazn-senior-software-engineer-android-katowice
Senior Architect - End-user Services,Support,office,senior,Arla,Gdańsk,None-None,,"""Device Management"" ""AVD"" ""Software distibution"" ""Enduser technologies""",,/offers/arla-senior-architect-end-user-services-388f25ee-35a1-48c8-8657-c96c8e879ba8
Machine Learning Engineer,Other,hybrid,senior,Skillspark,Warszawa,,41524-45167,"""Machine Learning"" ""Data Science"" ""Python"" ""Scala"" ""Java""",,/offers/skillspark-machine-learning-engineer
Service Now Developer,JS,remote,mid,ADC Eastern Europe,Warszawa,15000-15000,,"""ServiceNow"" ""JavaScript"" ""HTML""",,/offers/adc-eastern-europe-service-now-developer
Specjalista ds. Rozwoju Technologicznego Sklepów,Support,hybrid,mid,Rossmann,Łódź,None-None,None-None,"""techologie IT"" ""R&D"" ""systemy operacyjne""",,/offers/rossmann-specjalista-ds-rozwoju-technologicznego-sklepow
DevOps Engineer (Azure),DevOps,hybrid,senior,DahliaMatic Sp. z o.o.,Warszawa,,28000-39000,"""Polish"" ""DevOps"" ""English"" ""Azure"" ""Azure DevOps"" ""IT studies""","""Kubernetes"" ""Java""",/offers/dahliamatic-sp-z-o-o-devops-engineer-azure-warszawa
Test Automation Engineer - Backend,Testing,office,mid,Lyreco Advantage,Gdańsk,None-None,None-None,"""Agile"" ""Testing"" ""Cucumber"" ""Selenium"" ""Java"" ""CI/CD""",,/offers/lyreco-advantage-test-automation-engineer-backend
Senior Java  Developer      ,Java,office,senior,Luxoft Poland,Kraków,None-None,,"""JVM"" ""Java 11+"" ""Spring WebFlux"" ""SpringBoot"" ""Spring Security"" ""OAuth2"" ""Cloud"" ""NoSQL"" ""Kubernetes""","""Kafka""",/offers/luxoft-poland-senior-java-developer-krakow-318108
IT Security Automation Engineer,Security,office,mid,Bosch Polska,Warszawa,None-None,,"""SQL"" ""PostgreSQL""","""Linux"" ""OWASP"" ""Ruby"" ""Shell"" ""Powershell""",/offers/bosch-polska-it-security-automation-engineer-warszawa
High Touch Operations Manager with German,PM,remote,mid,Experis Manpower Group,Wrocław,,11760-13440,"""English"" ""German"" ""Incident management"" ""Project Management"" ""Conflict Management"" ""Customer Service""","""ITIL Foundation v4"" ""CCNA""",/offers/experis-manpower-group-high-touch-operations-manager-with-german
Frontend Developer (React),JS,remote,mid,Fast White Cat,Wrocław,,16000-20000,"""React"" ""JavaScript"" ""GraphQL"" ""Webpack"" ""Redux"" ""Git""","""Cypress"" ""PWA Studio""",/offers/fast-white-cat-frontent-developer
Vice President of Engineering,PM,remote,c_level,Focal Systems,Warszawa,,167572-402819,"""Distributed systems"" ""Software Development"" ""Leadership"" ""Python""","""React"" ""AI""",/offers/focal-systems-vice-president-of-engineering
Lead Site Reliability Engineer,DevOps,hybrid,senior,SIX,Warszawa,None-None,,"""Linux"" ""DevOps"" ""Ansible"" ""Team Management"" ""Python"" ""Java"" ""OpenShift""",,/offers/six-lead-site-reliability-engineer-warszawa
Senior React Developer Remote,JS,remote,senior,Superdevs,Warszawa,,25000-30000,"""JavaScript"" ""TypeScript"" ""React"" ""English""","""Angular"" ""Vue""",/offers/superdevs-senior-react-developer-remote-warszawa-310767
"Network Security Engineer (Firewall, Proxy)",Security,remote,mid,Fujitsu Technology Solutions,Wrocław,None-None,,"""TCP/IP"" ""IPsec"" ""PKI"" ""SSL"" ""aaa""","""Azure""",/offers/fujitsu-technology-solutions-network-security-engineer
Senior System Engineer,Admin,remote,senior,APN Promise S.A.,Warszawa,,20000-25000,"""M365"" ""MS Exchange"" ""Teams"" ""Graph API"" ""Exchange"" ""Purview"" ""Office 365"" ""Entra ID"" ""SharePoint"" ""Defender""",,/offers/apn-promise-s-a-senior-system-engineer
MS Dynamics 365 Financial Consultant,ERP,remote,mid,KPMG,Warszawa,None-None,,"""MS Dynamics 365 F&O"" ""Communication Skills"" ""English""",,/offers/kpmg-ms-dynamics-365-financial-consultant-warszawa-320265
Android Engineer,Mobile,office,mid,PAYBACK,Łomianki,None-None,,"""Android"" ""Kotlin"" ""mobile design patterns"" ""Kotlin Multiplatform Mobile"" ""dependency injection"" ""modularization"" ""Architectural Components"" ""Encryption"" ""RxJava""",,/offers/payback-android-engineer-lomianki
Senior Business Analyst with German,Analytics,remote,senior,Objectivity,Warszawa,13000-16000,19320-23520,"""Business Analysis""",,/offers/objectivity-senior-business-analyst-with-german-warszawa
Cloud Security Governance Lead,Security,remote,c_level,HSBC Service Delivery,Kraków,None-None,,"""Communication Skills"" ""English"" ""Cybersecurity"" ""Agile""",,/offers/hsbc-service-delivery-cloud-security-governance-lead
Mid-Level Product Designer,UX/UI,hybrid,mid,Accenture,Warsaw,None-None,,"""Figma"" ""InVision"" ""Sketch""",,/offers/accenture-mid-level-product-designer
iOS Developer,Mobile,hybrid,mid,ASTEK Polska,Warszawa,12500-16000,19000-23000,"""Swift"" ""SwiftUI"" ""Combine"" ""REST API"" ""Git"" ""GitFLow"" ""JIRA"" ""MVVM"" ""Bitbucket""","""Objective-C""",/offers/astek-polska-ios-developer-warszawa-330015
Inżynier I Linii Wsparcia,Support,office,mid,SAFETEC Sp. z o.o.,Niepołomice,None-None,None-None,"""IT Support"" ""MS Office"" ""English"" ""Customer Support""","""Microsoft Windows""",/offers/safetec-sp-z-o-o-inzynier-i-linii-wsparcia-niepolomice
Director of Technical Innovation - Java / BI ,Java,remote,c_level,Shift4,Warszawa,,45000-52000,"""Java"" ""Kotlin"" ""Spring"" ""Hibernate"" ""SQL"" ""AWS""",,/offers/shift4-director-of-technical-innovation-business-intelligence-warszawa
Junior Salesforce Consultant,Admin,remote,junior,Enxoo,Warszawa,,5000-13000,,"""BPMN"" ""UML"" ""Scrum"" ""CRM""",/offers/enxoo-junior-salesforce-consultant-warszawa-327973
Software Tester,Testing,remote,mid,E Net Production Sp. z o.o.,Katowice,,10000-14000,"""REST API"" ""JavaScript"" ""Cypress"" ""SQL"" ""Git"" ""TypeScript""","""Redis"" ""Elasticsearch"" ""NoSQL"" ""JIRA""",/offers/e-net-production-sp-z-o-o-software-tester-katowice-321246
Konsultant Systemów Informatycznych,Support,hybrid,mid,Asseco Data Systems,Piaseczno,None-None,None-None,"""MS Office""","""JIRA"" ""Confluence""",/offers/asseco-data-systems-konsultant-systemow-informatycznych-piaseczno-329045
Infrastructure Security Specialist,Security,hybrid,mid,Experis Manpower Group,Warszawa,,27720-31920,"""Linux"" ""MS Windows Server"" ""Python"" ""Unix"" ""Shell"" ""Ansible"" ""CI/CD"" ""DevOps"" ""Web API"" ""Web Servers""",,/offers/experis-manpower-group-infrastructure-security-specialist
