Title,Category,OperationMode,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Full Stack SW engineer,Mobile,hybrid,mid,Tietoevry,Wrocław,None-None,None-None,"""Vue.js"" ""Node.js"" ""Linux"" ""SW Engineering""",,/offers/tietoevry-full-stack-sw-engineer
DevOps Engineer,DevOps,office,mid,STS,Katowice,10000-12000,,"""JIRA"" ""Google Cloud Platform"" ""Ansible"" ""Terraform"" ""Linux"" ""NGINX"" ""Apache"" ""Redis"" ""MySQL"" ""MongoDB""",,/offers/sts-devops-engineer-katowice
Solution Architect,JS,remote,senior,Capco Poland,Rzeszów,,25000-33000,"""Java 8"" ""Amazon AWS"" ""Angular"" ""TypeScript""",,/offers/capco-poland-solution-architect-rzeszow-328668
Engineering Manager (Mobile),Mobile,hybrid,c_level,itMatch,Warszawa,,None-None,"""iOS"" ""Swift"" ""Kotlin""",,/offers/itmatch-engineering-manager-mobile
.Net Developer,Net,hybrid,senior,Playtika,Wyszków,None-None,None-None,""".NET C#""",,/offers/playtika-net-developer-wyszkow
Remote Full Stack Node Engineer,Other,remote,mid,Kingfisher plc,Kraków,15000-21000,,"""Node.js"" ""TypeScript"" ""AWS"" ""GraphQL"" ""GitLab"" ""CI/CD"" ""SQL""",,/offers/kingfisher-plc-remote-full-stack-node-engineer
Analityk Biznesowy (IT),Analytics,remote,mid,Efigence S.A.,Wrocław,,10000-15000,"""UML/BPMN""",,/offers/efigence-s-a-analityk-biznesowy-it-wroclaw
Application Support Engineer,Support,remote,mid,DXC Technology,Warszawa,None-None,,"""Bash"" ""Python"" ""JBoss"" ""Java"" ""AWS/Oracle"" ""ELK/Elastic Stack""","""AWS Connect"" ""Dynatrace""",/offers/dxc-technology-application-support-engineer-warszawa-325112
Senior Front End Developer,JS,remote,senior,Ciklum,Wrocław,,21312-26643,"""Angular""",,/offers/ciklum-senior-front-end-developer-wroclaw-322170
Senior Azure Architect/Solution Engineer,Architecture,office,senior,Luxoft Poland,Wrocław,None-None,,"""Data modeling"" ""Azure"" ""SQL"" ""Databricks"" ""Spark"" ""PowerBi"" ""Synapse"" ""Apache Kafka""","""ADF"" ""ARM""",/offers/luxoft-poland-senior-azure-architect-solution-engineer
Data Governance Product Owner,PM,remote,mid,Dataedo,Gdańsk,None-None,None-None,"""Databases"" ""Metadata""",,/offers/dataedo-data-governance-product-owner-gdansk
EDI Developer,Admin,hybrid,senior,DSV ISS,Warszawa,None-None,,"""EDI"" ""Java"" ""C++"" ""C#"" ""SQL"" ""XML"" ""JSON"" ""XPath"" ""CSV""",,/offers/dsv-iss-edi-developer-warszawa-326186
Senior Java Developer,Java,remote,senior,Miquido,Warszawa,16700-22300,20000-26900,"""Java"" ""Spring"" ""Spring 5"" ""Spring Boot"" ""SQL""","""Docker"" ""Kotlin"" ""AWS""",/offers/miquido-senior-java-developer-warszawa
IT Analyst - ETQ Reliance System,Data,hybrid,junior,PPG,Wrocław,None-None,,"""SQL"" ""MS Office"" ""Business Analysis""","""JavaScript"" ""QMS""",/offers/ppg-it-analyst-etq-reliance-system-wroclaw-301238
Senior UX Writer,UX/UI,hybrid,senior,Acoustic,Gdańsk,None-None,,"""UX"" ""UX Writing""",,/offers/acoustic-senior-ux-writer
Back-End Engineer for Cloud Platform Services,Go,hybrid,mid,Samsung R&D Institute Poland,Warszawa,None-None,,"""Go"" ""Linux""","""Kubernetes"" ""Docker"" ""Java"" ""JavaScript"" ""AWS""",/offers/samsung-r-d-institute-poland-back-end-engineer-for-cloud-platform-services
Senior Golang Engineer (eBPF focused),Security,hybrid,senior,On The Spot Development,Warszawa,,25956-29949,"""Go"" ""Linux"" ""eBPF"" ""Kubernetes"" ""Docker"" ""Open source""",,/offers/on-the-spot-development-senior-golang-engineer-ebpf-focused
Digital Analytics Specialist,Analytics,hybrid,mid,Get Noticed Agency,Poznań,,,"""E-commerce"" ""Google Analytics"" ""English"" ""MS Excel"" ""data analyst"" ""analiza"" ""Google Ads""",,/offers/get-noticed-agency-digital-analytics-specialist
Junior ABAP Developer,ERP,remote,junior,Convista Consulting,Wrocław,7500-10000,,"""Niemiecki""","""ABAP""",/offers/convista-consulting-junior-abap-developer
SAP Senior Consultant / CAR,ERP,remote,senior,EPAM Systems,Kraków,None-None,,"""SAP CAR"" ""English"" ""Agile"" ""Communication Skills"" ""SAP""",,/offers/epam-systems-sap-senior-consultant-car
Java Developer with AWS,Java,hybrid,senior,HSBC Service Delivery,Kraków,None-None,,"""Java EE"" ""Java 8"" ""Groovy"" ""Spring"" ""AWS""",,/offers/hsbc-service-delivery-java-developer-with-aws
PHP Developer,PHP,hybrid,mid,Webanywhere sp. z o.o.,Katowice,13000-16000,16000-18000,"""Git"" ""HTML"" ""CSS"" ""MySQL"" ""PHP"" ""Symphony""",,/offers/webanywhere-sp-z-o-o-php-developer-katowice
Multidisciplinary Prompt Engineer,Data,hybrid,senior,STEPWISE,Warszawa,,20000-25000,"""Python"" ""NLP"" ""Machine Learning"" ""ChatGPT"" ""English"" ""Git"" ""TensorFlow"" ""PyTorch""",,/offers/stepwise-multidisciplinary-prompt-engineer
Lead DevOps Engineer,DevOps,remote,c_level,Talent Hills,Warszawa,25000-32000,,"""Python"" ""Java"" ""Linux"" ""Cloud""",,/offers/talent-hills-lead-devops-engineer
Product Solution Manager,PM,remote,senior,NeoGames,Gdynia,,None-None,"""Product Management"" ""Analytical Thinking"" ""Communication Skills"" ""English"" ""Business Analysis"" ""Web Applications""",,/offers/neogames-product-solution-manager-gdynia
Administrator Systemów Biznesowych,Admin,hybrid,mid,Good Food Products,Poznań,None-None,,"""SQL PL"" ""SQL"" ""systemy IT""","""ERP"" ""APS"" ""MRP"" ""DMS"" ""CRM""",/offers/good-food-products-administrator-systemow-biznesowych-poznan
Specjalista ds. wdrożeń systemu SAP/Lider zespołu SAP,ERP,remote,senior,INWEMER,Piotrków Trybunalski,None-None,,"""SAP"" ""ERP"" ""Leadership"" ""English""",,/offers/inwemer-specjalista-ds-wdrozen-systemu-sap-lider-zespolu-sap
Senior Backend Developer (with Vaadin),Java,hybrid,senior,STEPWISE,Warszawa,,20000-26000,"""Kotlin"" ""Spring Boot"" ""Docker"" ""GCP"" ""Java"" ""Kubernetes"" ""NoSQL"" ""Rancher"" ""Vaadin""",,/offers/stepwise-senior-backend-developer-with-vaadin-experience
Analityk Systemowy WMS,Analytics,office,mid,Rossmann,Łódź,None-None,,"""WMS"" ""English"" ""Analityczne Myślenie""",,/offers/rossmann-analityk-systemowy
Senior Remote C++ Enthusiast,C,remote,senior,Ligo Headhunters,Berlin,,32476-47631,"""English"" ""C++"" ""XCode"" ""ISO/IEC"" ""Python""",,/offers/ligo-headhunters-senior-remote-c-enthusiast
(Senior) Android Developer with Polish,Mobile,remote,senior,Netguru,Poznań,14000-22000,16800-26900,"""Java/Kotlin"" ""Android SDK"" ""Mobile Apps""",,/offers/netguru-senior-android-developer-with-polish-poznan
Senior SAP PI Consultant,Other,remote,senior,Eviden an Atos Group,Kraków,,,"""Process Integration"" ""ABAP"" ""SAP PI"" ""German""",,/offers/eviden-an-atos-group-senior-sap-pi-consultant-krakow
Senior Front-end Developer,JS,office,senior,DSV ISS,Warszawa,None-None,,"""JavaScript"" ""TypeScript"" ""React"" ""MUI"" ""Redux"" ""MongoDB"" ""PostgreSQL""",,/offers/dsv-iss-senior-front-end-developer-warszawa
DevOps Leader,DevOps,hybrid,c_level,Efinity,Warszawa,,30000-35000,"""AWS"" ""TechOps"" ""Kubernetes"" ""Atlassian"" ""PostgreSQL"" ""Prometheus/Grafana"" ""Pingodm/NewRelic/Nagios"" ""Centos/Ubuntu"" ""English""",,/offers/efinity-devops-leader
Mid Python Engineer,Python,remote,mid,Adverity,Katowice,,15000-18500,"""English"" ""Python"" ""Django"" ""Celery"" ""TDD"" ""Linux"" ""SQL""","""BDD"" ""Docker""",/offers/adverity-senior-python-engineer
Java Developer,Java,hybrid,mid,SmartWays Recruitment,Kraków,14000-26000,15000-28000,"""Java"" ""Spring"" ""Spring Boot"" ""Microservices"" ""SQL"" ""Git"" ""Angular""","""JavaScript"" ""JIRA""",/offers/smartways-recruitment-java-developer-9bfcddd0-514d-4154-985d-be1f1cd0fe05
Programista_tka / Architekt_tka ERP,ERP,remote,mid,Benefit Systems,Lublin,None-None,None-None,"""ERP"" ""DAX"" ""D365"" ""MS SQL"" ""X++/ .NET""",,/offers/benefit-systems-programista_tka-architekt_tka-erp-lublin
Senior Azure Cloud Architect,Architecture,remote,senior,NORDCLOUD,München,28145-43301,,"""Cloud Computing"" ""Azure"" ""Microsoft Azure"" ""DevOps tools"" ""Terraform"" ""Containers""","""Powershell"" ""Bash""",/offers/nordcloud-senior-azure-cloud-architect-munchen
Project Manager,PM,remote,senior,Froggly,Kraków,,12000-16000,"""English""",,/offers/froggly-project-manager-krakow
Application Lead,Data,remote,mid,Experis Manpower Group,Warszawa,,30400-38640,"""PIM Informatica 360"" ""Data modeling"" ""interface design""",,/offers/experis-manpower-group-application-lead
Kanban Delivery Manager (Scrum Master),DevOps,hybrid,senior,ClearCourse Dev,Kraków,,None-None,"""Scrum"" ""Scrum Master"" ""Kanban"" ""Software Development""","""Microsoft"" ""Lean/Agile""",/offers/clearcourse-dev-kanban-delivery-manager-scrum-master-krakow
Product Manager,PM,hybrid,senior,Centra,Wrocław,13000-20000,15600-24000,"""Communication Skills"" ""Analytical Thinking"" ""English"" ""Project Management""",,/offers/centra-product-manager-wroclaw
Junior .Net Developer,Net,hybrid,junior,AXA IT Solutions,Warszawa,7000-11500,,"""English""",""".Net"" "".NET Core"" ""TypeScript"" ""MsSQL""",/offers/axa-it-solutions-junior-net-developer
DevOps Engineer,DevOps,remote,senior,Trimetis Services,Warszawa,,22500-26880,"""DevOps"" ""Zabbix"" ""Azure"" ""Kubernetes"" ""Git"" ""Jenkins"" ""JIRA"" ""Python"" ""English""",,/offers/trimetis-services-devops-engineer-warszawa-310940
Fullstack Developer (Java + React),Java,remote,mid,Square One,Warszawa,,23000-26800,"""Java 11"" ""Java 8"" ""React"" ""Spring"" ""Oracle""",,/offers/square-one-fullstack-developer-java-react
DevOps Engineer,DevOps,office,mid,DSV ISS,Warszawa,None-None,,"""CI/CD"" ""DevOps"" ""RCA""","""Linux"" ""Python"" ""Groovy"" ""Bash""",/offers/dsv-iss-devops-engineer-warszawa-316580
EDI Developer,C,hybrid,senior,DSV ISS,Warszawa,None-None,,"""EDI"" ""Java"" ""C++"" ""C#"" ""SQL"" ""XML"" ""JSON"" ""XPath"" ""CSV""",,/offers/dsv-iss-edi-developer-warszawa-326183
Ekspert ds. Projektów Infrastruktury IT,PM,hybrid,senior,PKO Bank Polski,Warszawa,None-None,,"""Project Management""",,/offers/pko-bank-polski-ekspert-ds-projektow-infrastruktury-it
SAP BASIS Specialist,ERP,office,mid,B.Braun ,Poznań,None-None,,"""SAP"" ""SAP HANA"" ""Cloud"" ""SAP Data Volume Management"" ""SAP GUI"" ""Fiori"" ""Red Hat""",,/offers/b-braun-sap-basis-specialist
Fullstack Developer (Java + Angular),Java,remote,mid,Consdata S.A.,Warszawa,11300-15900,14950-21000,"""Java"" ""Spring"" ""MongoDB"" ""PostgreSQL"" ""Docker"" ""TypeScript"" ""IntelliJ"" ""Git""","""Angular"" ""OpenShift""",/offers/consdata-s-a-fullstack-developer-java-angular-0104fbec-db67-4fc6-8c6a-fe2fe3c162da
IT Security Administrator,Security,remote,mid,BALTIC HUB,Gdynia,None-None,,"""Cybersecurity"" ""IT Security""",,/offers/baltic-hub-it-security-manager-gdynia-328796
Senior Data Engineer,Data,hybrid,senior,NATEK,Warszawa,None-None,None-None,"""Data Warehousing"" ""Data modeling"" ""ETL"" ""Oracle"" ""Informatica Power Center"" ""English"" ""Azure"" ""Azure Data Factory"" ""Synapse""","""Ab Initio""",/offers/natek-senior-data-engineer-warszawa
IT Audit Senior Manager,Testing,hybrid,senior,State Street,Kraków,None-None,,"""Strong analytical skills"" ""English"" ""Communication Skills""","""IT Resilience"" ""Data Replication"" ""Disaster Recovery"" ""SIEM"" ""Cloud security""",/offers/state-street-it-audit-senior-manager-vice-president-hybrid
Android Developer,Data,hybrid,senior,Proxi.cloud Sp. z o.o.,Poznań,,16000-21000,"""Android SDK"" ""Java"" ""Kotlin""",,/offers/proxi-cloud-sp-z-o-o-android-developer-poznan
Medical Software Engineer (C++),C,office,mid,Human4Human Recruitment,Kraków,22000-26000,,"""C++"" ""STL"" ""UML""","""Automated Testing""",/offers/human4human-recruitment-medical-software-engineer-c
Senior Java  Developer      ,Java,office,senior,Luxoft Poland,Kraków,None-None,,"""JVM"" ""Java 11+"" ""Spring WebFlux"" ""SpringBoot"" ""Spring Security"" ""OAuth2"" ""Cloud"" ""NoSQL"" ""Kubernetes""","""Kafka""",/offers/luxoft-poland-senior-java-developer-krakow-318108
Analytics Manager (Remote or Hybrid),Data,remote,senior,Kitopi,Kraków,21600-24100,26000-29000,"""Analytics"" ""Team Leadership"" ""Project Management"" ""Stakeholder Management"" ""Statistics"" ""SQL"" ""Tableau/PowerBI"" ""Collaboration"" ""ELT"" ""Python""",,/offers/kitopi-analytics-manager-remote-or-hybrid
Agile Business Analyst,Analytics,hybrid,senior,HSBC Service Delivery,Kraków,None-None,,"""Business Analysis"" ""English""","""Communication Skills""",/offers/hsbc-service-delivery-agile-business-analyst
"Senior Specialist - Data Privacy Advisor, Gdansk or Viby",Data,hybrid,senior,Arla,Gdańsk,None-None,,"""Cybersecurity"" ""IT Security""",,/offers/arla-senior-specialist-data-privacy-advisor-gdansk-or-viby-gdansk
Base Software Architect for Automotive Powertrain Systems,Architecture,hybrid,mid,Bosch,Warszawa,None-None,,"""C"" ""C++"" ""CAN"" ""Flexary Protocols"" ""Automotive"" ""Autosar""",,/offers/bosch-cyber-security-engineer-elk-warszawa
Konsultant projektu CRM,ERP,hybrid,mid,Soneta Sp. z o.o.,Kraków,None-None,None-None,"""Enova365"" ""XML"" ""PL/SQL"" ""testy""","""C#"" ""CRM"" ""ERP""",/offers/soneta-sp-z-o-o-konsultant-projektu-crm-krakow-322999
IT Support Manager,PM,office,mid,Aventus Group,Warszawa,10000-15000,10000-15000,"""JIRA"" ""Office365"" ""Azure"" ""CRM""",,/offers/aventus-group-it-support-manager-warszawa-325093
Konsultant projektu CRM,Testing,hybrid,mid,Soneta Sp. z o.o.,Kraków,None-None,None-None,"""Enova365"" ""XML"" ""PL/SQL"" ""testy""","""C#"" ""CRM"" ""ERP""",/offers/soneta-sp-z-o-o-konsultant-projektu-crm-krakow-323001
DevOps/SRE (Healthcare),DevOps,remote,senior,DNA Technology,Warszawa,16000-23000,22050-31920,"""Terraform"" ""Kubernetes"" ""AWS"" ""GitHubActions""",,/offers/dna-technology-devops-sre-healthcare-warszawa
IT Supply Chain Business Consultant,C,office,mid,Dassault Systemes,Kraków,None-None,,"""Supply Chain""",,/offers/dassault-systemes-it-supply-chain-business-consultant-zabierzow
Mid/ Senior Front-end Developer,JS,remote,senior,Eltap,Mroczeń,12000-18000,,"""JavaScript"" ""TypeScript"" ""React"" ""Next.js"" ""Git"" ""Figma"" ""FigJam""","""ASP.NET Core"" ""Docker""",/offers/eltap-front-end-developer
.NET Fullstack Developer z Angularem,Net,hybrid,mid,Margo,Warszawa,,16000-24000,""".NET C#"" ""Angular"" ""Kubernetes"" ""Microsoft SQL""","""Powershell"" ""Ansible""",/offers/margo-net-fullstack-developer-z-angularem-warszawa-324294
Konsultant IT ds. Nieruchomości,Support,remote,mid,dmTECH Polska,Wrocław,,8000-16000,"""Niemiecki""",,/offers/dmtech-polska-konsultant-it-ds-nieruchomosci
Konsultant SAP PM,ERP,remote,senior,Accenture,Warszawa,None-None,,"""SAP PM""","""Project Management""",/offers/accenture-konsultant-sap-pm
Administrator Citrix VDI,Admin,hybrid,junior,IT CONNECT,Warszawa,None-None,,"""Citrix VDI"" ""Powershell"" ""administracja usługami""",,/offers/it-connect-administrator-citrix-vdi
Administrator Baz Danych Oracle,Data,hybrid,mid,PKO Bank Polski,Pruszków,None-None,,"""Oracle"" ""Linux"" ""MS SQL"" ""Informatica"" ""MySQL""",,/offers/pko-bank-polski-administrator-baz-danych-oracle-pruszkow
Senior Java Developer,Java,office,senior,Sollers Consulting Sp. z.o.o,Warszawa,13100-21000,15400-23000,"""Java"" ""Gosu"" ""Git"" ""Jenkins"" ""SOAP"" ""REST""",,/offers/sollers-consulting-sp-z-o-o-senior-java-developer
Software Developer for UC4,Other,remote,mid,Fujitsu,Łódź,None-None,None-None,"""English"" ""Windows"" ""Linux"" ""FTP"" ""SFTP"" ""SQL""","""German"" ""uc4""",/offers/fujitsu-software-developer-for-uc4
Middle Full-Stack/Node.js Developer (SaaS Platform),JS,remote,mid,Sigma Software,"Krakow, Lesser Poland",,None-None,"""NodeJS"" ""TypeScript"" ""JavaScript"" ""PostgreSQL""",,/offers/sigma-software-middle-full-stack-node-js-developer-saas-platform
JavaScript Developer,JS,remote,senior,CYFROWY POLSAT S.A.,Warszawa,,None-None,"""ReactJS"" ""ES6+"" ""TypeScript"" ""HTML5"" ""CSS3""",,/offers/cyfrowy-polsat-s-a-javascript-developer-a70ca6cb-ed13-457e-afbd-23752024835d
Data & AI Consultant,Data,remote,senior,Awareson Sp. z o.o.,Warszawa,,32000-38500,"""Azure"" ""AWS"" ""GCP"" ""Teradata"" ""Informatica""",,/offers/awareson-sp-z-o-o-data-ai-consultant
Lead Product Designer,UX/UI,remote,c_level,Cornerstone OnDemand,Warszawa,14425-23083,,"""UX Design"" ""UI Design"" ""Product design"" ""Adobe Creative Suite"" ""Abstract"" ""API"" ""Agile""","""Figma Sketch"" ""HTML/CSS""",/offers/cornerstone-ondemand-lead-product-designer
Mid/Senior Network Engineer with Python,Testing,remote,mid,Codilime,Warszawa,,18000-26000,"""Networks"" ""Python"" ""Linux"" ""Virtualization""","""SD-WAN""",/offers/codilime-junior-mid-network-engineer-with-python
.NET Developer with Angular,Net,hybrid,mid,Uptime Solutions,Kraków,,13500-20000,"""C#"" "".NET Core"" ""Azure Services"" ""TypeScript"" ""MS SQL"" ""Angular"" ""CSS""",,/offers/uptime-solutions-lead-net-developer-with-angular
Senior Software Engineer,Python,remote,senior,Focal Systems,Warszawa,,37000-55000,"""RPi"" ""C++"" ""Python"" ""Machine Learning""",,/offers/focal-systems-senior-software-engineer
Senior Platform Engineer (relocation to MY or CY),Python,remote,senior,Exness,Belgrad,None-None,,"""Python"" ""Golang"" ""Kubernetes"" ""CI/CD"" ""Docker"" ""Grafana"" ""Prometheus"" ""ELK""",,/offers/exness-senior-platform-engineer
Senior Java Developer,Java,remote,senior,MindPal,Gdańsk,,18000-30000,"""Spring"" ""Hibernate"" ""REST API"" ""Spring Boot"" ""MySQL"" ""PostgreSQL"" ""Agile"" ""Linux""",,/offers/mindpal-senior-java-developer-gdansk
Safety Architect,Security,remote,senior,MindPal,Gliwice,,25000-30000,"""CISM"" ""CISP"" ""CEH"" ""AWS"" ""GCP"" ""C++"" ""C#"" ""Python"" ""Java"" ""JavaScript""",,/offers/mindpal-safety-architect
Data Scientist,Data,remote,senior,Objectivity,Warszawa,16200-22500,25200-33600,"""Python"" ""SQL"" ""LLM"" ""NLP"" ""Machine Learning"" ""GenAI""","""Computer Vision""",/offers/objectivity-data-scientist
Młodszy Specjalista ds. bezpieczeństwa IT (CERT),Security,office,junior,PGE Systemy S.A.,Warszawa,None-None,,,"""SIEM"" ""EDR"" ""NGFW"" ""DLP"" ""IPS"" ""IDS"" ""SOAR""",/offers/pge-systemy-s-a-mlodszy-specjalista-ds-bezpieczenstwa-it-cert
VFX / 3D Artist / Animator 3D,UX/UI,remote,senior,UN7,Warszawa,,10000-20000,"""3D"" ""Photoshop"" ""Blender"" ""Zbrush"" ""VFX""",,/offers/un7-vfx-3d-artist-animator-3d-warszawa
QA Engineer / Manual Tester,Testing,remote,junior,Inhabit,Gdańsk,6000-7500,6500-8000,"""English""","""Manual Testing"" ""Web Application Testing"" ""Mobile App Testing"" ""API Testing""",/offers/supercontrol-qa-engineer-manual-tester-gdansk-324942
Manual tester,Testing,remote,senior,Alter Solutions Polska,Warszawa,,8000-12000,"""SQL"" ""regression testing"" ""Scrum"" ""Leasing or Insurance""","""Test Automation"" ""ISTQB""",/offers/alter-solutions-polska-manual-tester-warszawa-326281
Senior Data Engineer,Data,hybrid,mid,Procter & Gamble,Warszawa,None-None,,"""Python"" ""SQL"" ""Databricks"" ""Azure""",,/offers/procter-gamble-data-engineer-digital-commerce
Quality Assurance/Manual Testing,Testing,remote,mid,ClearCourse Dev,Wrocław,,None-None,"""QA"" ""Testing"" ""software testing"" ""Microsoft Visual Studio"" ""Azure DevOps""",,/offers/clearcourse-dev-quality-assurance-manual-testing-wroclaw-327745
Software Engineer - Full Stack,Java,office,mid,VISA,Warszawa,15000-24000,,"""Java"" ""JavaScript"" ""Spring Boot"" ""React"" ""Angular""",,/offers/visa-software-engineer-full-stack
Data Engineer with AWS & PBI,Data,remote,senior,Sigma IT Poland,Wrocław,14100-15770,19000-21800,"""Data Warehousing"" ""AWS"" ""Power BI"" ""BI/DW tools""",,/offers/sigma-it-poland-data-engineer-with-aws-pbi
Lead Application Support Specialist (Lead SRE),Other,hybrid,mid,Thomson Reuters,Gdańsk,None-None,,,"""Web Applications""",/offers/thomson-reuters-lead-application-support-specialist-lead-sre
Software Consultant,Data,hybrid,mid,Andea,Kraków,,7500-10000,"""English"" ""SQL"" ""HTML"" ""C#"" ""XSLT""","""Problem Solving"" ""Communication Skills""",/offers/andea-software-consultant-krakow-314858
Team Lead/Senior SAP Consultant,ERP,remote,senior,Fabres,Wrocław,,42000-47040,"""SAP"" ""Leadership""","""SAP EWM""",/offers/fabres-team-lead-senior-sap-consultant-wroclaw
Solution Architect,Java,remote,senior,Miquido,Warszawa,23000-25800,27700-31100,"""Java"" ""Spring"" ""Architecture"" ""Spring Boot""","""SQL"" ""NoSQL""",/offers/miquido-solution-architect-warszawa
SAP ABAP Developer - IT Consulting,ERP,hybrid,mid,KPMG,Warszawa,None-None,,"""C#"" ""ASP.NET"" ""HTML"" ""Git""",,/offers/kpmg-sap-abap-developer-it-consulting
Lead Data Engineer,Data,remote,senior,emagine Polska,Wrocław,,None-None,"""Amazon AWS"" ""CI/CD"" ""Python"" ""SQL"" ""Docker"" ""Spark""",,/offers/emagine-polska-lead-data-engineer-wroclaw
Fullstack Engineer,JS,remote,senior,WIPRO,Wroclaw,None-None,None-None,"""JavaScript"" ""CSS"" ""HTML"" ""Linux"" ""Bash"" ""Python""",,/offers/wipro-fullstack-engineer-wroclaw
"Full-stack Engineer (React JS, Python, Docker)",JS,hybrid,mid,Rainlabs Services Sp.z o.o.,Kraków,11000-16000,16800-28560,"""ReactJS"" ""TypeScript"" ""JavaScript"" ""HTML"" ""CSS"" ""Git"" ""MaterialUI"" ""NodeJS"" ""Linux"" ""Docker""",,/offers/rainlabs-services-sp-z-o-o-full-stack-engineer-react-js-python-docker
