Title,Category,OperationMode,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Administrator  Baz  Danych,Admin,hybrid,mid,PKO Bank Polski,Warszawa,None-None,,"""PostgreSQL"" ""MySQL"" ""Oracle"" ""SQL"" ""Linux""",,/offers/pko-bank-polski-administrator-baz-danych-warszawa-310733
IT Administrator,Admin,remote,mid,CERI International,Łódź,None-None,None-None,"""IT"" ""Red Hat Linux"" ""MS Office"" ""Angielski"" ""Niemiecki"" ""IT-Security"" ""MS SQL Service  (2016+)"" ""MS Windows  Server""","""RPA""",/offers/ceri-international-it-administrator-lodz
Ruby on Rails Developer,Ruby,hybrid,mid,Samsung R&D Institute Poland,Warszawa,None-None,,"""Ruby on Rails"" ""HTTP/1.1/2.0"" ""RESTful API"" ""PostgreSQL"" ""TDD/BDD""","""Golang"" ""erlang""",/offers/samsung-r-d-institute-poland-ruby-on-rails-developer
DevOps BigData,DevOps,remote,mid,Axians Poland,Wrocław,None-None,None-None,"""Hadoop"" ""Apache Spark""","""PostreSQL"" ""Ansible"" ""Jenkins""",/offers/axians-poland-devops-bigdata-wroclaw
PHP Symfony Developer,PHP,hybrid,mid,MUG Software,Poznań,8000-12000,10000-14000,"""PHP 8 +"" ""Symfony 5/6"" ""MySQL"" ""Docker"" ""Git""","""MariaDB"" ""Magento""",/offers/mug-software-php-symfony-developer
Inżynier Wsparcia Technicznego EMEA,Admin,office,senior,Thales,Tczew,None-None,,"""Bazy Danych"" ""systemy IT"" ""Angielski""",,/offers/thales-inzynier-wsparcia-technicznego-emea
Cloud Lead,Data,hybrid,senior,HSBC Service Delivery,Kraków,None-None,,"""AWS"" ""Cloud"" ""Python"" ""CI/CD""",,/offers/hsbc-service-delivery-cloud-lead
Senior/Lead Golang Developer,Go,remote,senior,Spyrosoft,Białystok,13550-21600,18480-29400,"""Golang"" ""Kubernetes"" ""Operator Framework"" ""Ingress Controller"" ""English""",,/offers/spyrosoft-senior-lead-golang-developer
Backend Blockchain Developer | Team Lead,Go,remote,senior,MindPal,Kraków,,16800-25200,"""Python"" ""Go"" ""Rust"" ""NodeJS"" ""Google Cloud Platform"" ""Firebase"" ""Agile""",,/offers/mindpal-backend-blockchain-developer-team-lead-krakow
Technology Specialist - Product Architect,ERP,hybrid,mid,Heineken,Kraków,None-None,,"""MS Office"" ""ERP"" ""SAP SD"" ""MySQL"" ""B2B/B2C sales""","""Azure"" ""AWS""",/offers/heineken-technology-specialist-product-architect
Data Engineer,Data,hybrid,mid,capital.com,Warszawa,15000-22000,15000-22000,"""English"" ""Python"" ""ETL"" ""NoSQL"" ""SQL"" ""Databricks"" ""AWS""",,/offers/capital-com-data-engineer-warszawa
IT Solution Architect,Architecture,remote,mid,NATEK,Warszawa,None-None,None-None,"""Architecture"" ""UML"" ""BPMN"" ""Enterprise Architect"" ""SOA"" ""Microservices""","""Java"" ""SOAP"" ""REST"" ""Angular""",/offers/natek-it-solution-architect
German-speaking EHS Consultant,ERP,hybrid,mid,LeverX,Wrocław,None-None,,"""SAP""",,/offers/leverx-german-speaking-ehs-consultant
DevOps Lead,DevOps,hybrid,senior,Falck IT Poland Sp. z o.o.,Warszawa,26000-30000,,"""Azure DevOps"" ""Microsoft Azure Cloud"" ""Powershell"" ""Python"" ""Ansible"" ""Terraform"" ""Jenkins"" ""GitLab"" ""Docker"" ""Prometheus""",,/offers/falck-it-poland-sp-z-o-o-devops-lead
Backend Developer (Go),Go,remote,mid,Blazity,Warszawa,,16000-20000,"""Golang"" ""RESTful API"" ""Databases"" ""Microservices"" ""Docker""","""Java"" ""Scala"" ""Cloud""",/offers/blazity-backend-developer-go
Quality Assurance Specialist,Testing,hybrid,mid,FlexiProject,Warszawa,,8000-12000,"""Testing"" ""REST API"" ""Web Application Testing""","""Test Automation"" ""JavaScript"" ""Postman"" ""Selenium"" ""DevOps"" ""Apache JMeter"" ""HTML""",/offers/flexiproject-quality-assurance-specialist
Analityk Biznesowy / Procesowy,Analytics,hybrid,mid,NATEK,Warszawa,15000-17000,21000-23000,"""BPMN"" ""Agile""","""Enterprise Architect""",/offers/natek-analityk-biznesowy-procesowy
DevOps Leader,DevOps,hybrid,c_level,Efinity,Warszawa,,30000-35000,"""AWS"" ""TechOps"" ""Kubernetes"" ""Atlassian"" ""PostgreSQL"" ""Prometheus/Grafana"" ""Pingodm/NewRelic/Nagios"" ""Centos/Ubuntu"" ""English""",,/offers/efinity-devops-leader
Customer Support Specialist with German,Support,hybrid,junior,IRKL Sp. z o.o.,Katowice,None-None,,,"""German""",/offers/irkl-sp-z-o-o-customer-support-specialist-with-german
Senior Software Engineer (JavaScript),DevOps,hybrid,senior,Dynatrace,Gdańsk,None-None,,,"""JavaScript"" ""TypeScript"" ""Java""",/offers/dynatrace-senior-software-engineer-javascript
Project Development Engineer,PM,hybrid,mid,Thales,Gdańsk,None-None,,"""Problem Solving"" ""GSM/3G/LTE/5G"" ""Analytical Thinking"" ""Project Management""","""SIM/Smart card""",/offers/thales-project-development-engineer-gdansk-308902
Azure DevOps Engineer,DevOps,remote,mid,Experis Manpower Group,Wrocław,,27720-32760,"""Azure"" ""Azure DevOps"" ""ARM Templates"" ""Terraform"" ""Agile""",,/offers/experis-manpower-group-azure-devops-engineer-wroclaw-323623
Specjalista ds. IT,Other,office,mid,Dirks Service Krosno,Krosno Odrzańskie,None-None,,"""MS Office"" ""MS Excel"" ""Linux"" ""Windows"" ""VLAN"" ""UTM""","""SQL"" ""Python""",/offers/dirks-service-krosno-specjalista-ds-it-krosno-odrzanskie
RPA Developer,Analytics,remote,senior,KRUK S.A,Wrocław,None-None,,"""SQL"" ""Bazy Danych"" ""RPA"" ""API"" ""JSON""",,/offers/kruk-s-a-rpa-developer-wroclaw-330392
Senior Java Developer ,Java,office,senior,Luxoft Poland,Kraków,None-None,,"""Java"" ""Spring"" ""Scripting"" ""Databases"" ""SQL"" ""Hibernate"" ""TibcoEMS"" ""RabbitMQ""","""Oracle"" ""AWS""",/offers/luxoft-poland-senior-java-developer-krakow-318012
Software Developer,C,hybrid,mid,Aebi Schmidt Sp. z o.o.,Katowice,15000-19500,,"""C++"" ""Qt""","""C#""",/offers/aebi-schmidt-sp-z-o-o-software-developer
Backend Software Developer with GO,Go,remote,mid,Tietoevry,Szczecin,None-None,None-None,"""SW Engineering"" ""Linux"" ""Golang""",,/offers/tietoevry-backend-software-developer-with-go
PHP Developer,PHP,hybrid,mid,Vercom S.A.,Rybnik,None-None,None-None,"""PHP"" ""MySQL"" ""Symfony"" ""Laravel"" ""HTML""","""Redis""",/offers/vercom-s-a-php-developer-rybnik-333839
Azure Data Engineer - Wrocław,Data,hybrid,senior,Luxoft Poland,Wrocław,16000-25000,26000-30000,"""Azure SQL DB"" ""Azure Services"" ""Power BI"" ""Databricks (Spark)""","""Synapse"" ""Kafka"" ""Airflow""",/offers/luxoft-poland-azure-data-engineer-wroclaw
System Administrator with Python,Admin,hybrid,mid,Opera,Wrocław,15000-18000,,"""Python"" ""IT Administration"" ""Linux""","""Ansible"" ""Puppet""",/offers/opera-system-administrator-with-python
Global Head of Support,DevOps,hybrid,senior,Duco,Wrocław,20000-31000,,"""Customer Support"" ""ITIL"" ""DevOps"" ""Agile"" ""SaaS"" ""Cloud""",,/offers/duco-global-head-of-support-wroclaw
mid/senior IOS Developer,Mobile,remote,senior,Euvic S.A.,Gliwice,12200-17840,16800-23520,"""iOS"" ""Swift"" ""MVVM"" ""Core Data"" ""English""","""Objective-C"" ""Flutter"" ""React Native""",/offers/euvic-s-a-mid-senior-ios-developer
Data Platforms and Cloud Architect,DevOps,hybrid,senior,InfiniteDATA,Warszawa,,25000-32000,"""English"" ""Clouds Transformations"" ""Data Warehousing"" ""Azure"" ""AWS"" ""Snowflake"" ""Teradata"" ""SQL"" ""MySQL""",,/offers/infinitedata-solutions-presales-architect-cloud-and-data-platforms-warszawa
Associate Software Engineer,Go,remote,junior,WP Engine,Kraków,11000-14000,,,"""Go"" ""JavaScript"" ""React"" ""Elastic"" ""Google Cloud Platform"" ""Kubernetes"" ""GraphQL""",/offers/wp-engine-associate-software-engineer
Python Developer with German,Python,remote,mid,VM.PL,Wrocław,12000-19000,16800-26900,"""German"" ""Python"" ""Microservice Architecture"" ""TypeScript"" ""JavaScript"" ""Bitbucket"" ""Unit Testing"" ""PostgreSQL""","""React""",/offers/vm-pl-python-developer-with-german
System Administrator,Admin,hybrid,mid,ITDS,Wrocław,,10500-15000,"""Polish"" ""Linux"" ""Windows Server"" ""Kubernetes"" ""OpenShift""","""Jenkins""",/offers/itds-system-administrator-wroclaw
Machine Learning Developer,Data,remote,mid,MindPal,Poznań,,13000-24000,"""Machine Learning"" ""Processing data"" ""Testing""",,/offers/mindpal-machine-learning-developer-poznan
Scrum Master,PM,hybrid,mid,Boldare S.A.,Kraków,8400-13400,11200-18000,"""English"" ""Communication Skills"" ""Teamwork"" ""Contact with a client"" ""Scrum"" ""Problem Solving"" ""Time Management"" ""Kanban"" ""Product Knowledge"" ""Metrics""",,/offers/boldare-s-a-scrum-master-talent-pool-krakow
Inżynier ds. sieci i wsparcia IT,Support,hybrid,mid,IT House,Warszawa,,None-None,"""VTM""",,/offers/it-house-inzynier-ds-sieci-i-wsparcia-it
Senior Java Engineer (Kafka),Java,remote,senior,7N,Warszawa,,30240-33600,"""Java 11"" ""Kafka""",,/offers/7n-senior-java-engineer-kafka
.NET Developer,Net,hybrid,mid,Nexio Management,Warszawa,,None-None,""".Net 4.5"" ""Web Services"" ""MsSQL"" ""Visual Studio"" ""NUnit"" ""webapi""",""".NET Core"" ""Angular"" ""React"" ""RabbitMQ""",/offers/nexio-management-net-developer-d44c6cc3-daa3-4430-a954-949fe20629d1
Senior Fullstack Java Developer,Java,remote,senior,NATEK,Warszawa,18000-21000,22000-27000,"""Angular"" ""Spring"" ""Oracle"" ""JavaScript"" ""Kafka"" ""RabbitMQ"" ""MongoDB""",,/offers/natek-senior-fullstack-java-developer
Senior Architect - End-user Services,Admin,office,senior,Arla,Tczew,None-None,,"""Device Management"" ""AVD"" ""Software distibution"" ""Enduser technologies""",,/offers/arla-senior-architect-end-user-services-babe2581-27b2-4d60-870a-4a057ea214b1
Fullstack Developer,JS,remote,senior,XTrack Sp. z o.o.,Warszawa,18000-25000,18000-25000,"""Java"" ""SQL"" ""React"" ""Testing"" ""Design Patterns"" ""TypeScript"" ""Redux"" ""MongoDB"" ""Go"" ""Microservices""",,/offers/xtrack-sp-z-o-o-fullstack-developer-warszawa
FullStack (Node.js + JavaScript) Developer,JS,hybrid,mid,ITDS,Łódź,,18000-22000,"""Polish"" ""JavaScript"" ""TypeScript"" ""Node.js"" ""Redis"" ""Jasmine""","""MongoDB"" ""React"" ""Karma""",/offers/itds-fullstack-node-js-javascript-developer
Application Manager (with German/Banking),DevOps,remote,mid,emagine Polska,Warszawa,,26880-35280,"""DevOps"" ""Kubernetes"" ""Apache Kafka"" ""Grafana"" ""Git/GitLab"" ""Ansible"" ""Shell"" ""German"" ""Banking applications""",,/offers/emagine-polska-application-engineer-with-german-banking
Software Test Engineer Intern,Java,hybrid,junior,VISA,Warszawa,,,,"""Java"" ""C#"" ""C++""",/offers/visa-software-test-engineer-intern
Information Security Automation Engineer,Security,hybrid,mid,AML RightSource,Kraków,None-None,,"""Python"" ""SOAR"" ""Splunk"" ""Software Development""",,/offers/aml-rightsource-information-security-automation-engineer
Senior Data Engineer - DataOps,Data,remote,senior,Tidio,Wrocław,,22000-30000,"""Python"" ""AWS"" ""Airflow"" ""Terraform"" ""Ansible"" ""Docker"" ""CI/CD""",,/offers/tidio-senior-data-engineer-dataops-wroclaw
Cybersecurity Analyst L3,Security,remote,mid,WIPRO,Wroclaw,None-None,None-None,"""Mcafee"" ""Databases"" ""Cybersecurity"" ""Analytics""",,/offers/wipro-cybersecurity-analyst-l3-wroclaw
Enterprise Architect,Architecture,remote,senior,Remodevs,Warszawa,,24000-28000,""".Net"" ""Architecture"" ""Enterprise Architect""",,/offers/remodevs-enterprise-architect-warszawa
DevOps Software Engineer,DevOps,hybrid,junior,SIX,Warszawa,None-None,,"""C"" ""Linux"" ""Ansible""","""C++""",/offers/six-devops-software-engineer-warszawa
Android Engineer,Mobile,hybrid,senior,Backbase,Kraków,15000-23500,,"""Kotlin"" ""Android Studio"" ""(MVVM""",,/offers/backbase-senior-android-engineer-krakow
Junior IT Specialist,Support,remote,junior,finitec.pl,Kraków,,5040-8736,,"""Oracle SQL""",/offers/finitec-pl-junior-it-specialist-krakow
Senior DevOps Engineer,DevOps,hybrid,senior,Conscensia,Warsaw,,30000-33000,"""CI/CD"" ""Docker"" ""Kubernetes"" ""Azure""",,/offers/conscensia-senior-devops-engineer-warsaw
Konsultant SAP z j. niemieckim - FI/CO,ERP,remote,mid,dmTECH Polska,Wrocław,,16000-22000,"""Niemiecki"" ""SAP"" ""ERP""",,/offers/dmtech-polska-konsultant-sap-z-j-niemieckim-fi-co
Software Engineer Intern,Java,hybrid,junior,VISA,Warszawa,,,,"""Java"" ""C#"" ""C++""",/offers/visa-software-engineer-intern
Software Support Engineer,Support,office,mid,KINGIT,Kobyłka,None-None,,"""English"" ""MS SQL Server"" ""MySQL"" ""Linux"" ""Windows""",,/offers/kingit-software-support-engineer
Senior DBA,Data,remote,senior,Sporty Group,Remote,,15134-25944,"""MySQL"" ""MongoDB"" ""AWS RDS""","""Amazon AWS"" ""Python"" ""Shell Scripting""",/offers/sporty-group-senior-dba
IT Administrator,Admin,hybrid,senior,Equiem,Warsaw,,None-None,"""Cybersecurity"" ""Mac OS"" ""JIRA"" ""Google Workspace"" ""Windows Administration""",,/offers/equiem-it-administrator
Principal Data Engineer,Data,remote,senior,7N Sp. z o.o.,Warsaw,,26880-30240,"""ETL"" ""AWS"" ""Python"" ""Microsoft SQL""",,/offers/7n-sp-z-o-o-principal-data-engineer
Senior Software Engineer,Java,remote,senior,Inteca,Warszawa,,20000-25000,"""Java"" ""Spring"" ""SOAP"" ""REST"" ""Microservices""","""Angular""",/offers/inteca-senior-software-engineer-warszawa
Platform Engineer,DevOps,hybrid,senior,Procter & Gamble,Warsaw,None-None,,"""Azure"" ""CI/CD"" ""Software Development""","""Terraform"" ""Integration technologies"" ""GCP"" ""HTML"" ""JavaScript"" ""React"" ""Java""",/offers/procter-gamble-senior-data-engineer
Specjalista ds. cyberbezpieczeństwa IT,Security,office,senior,Wyższa Szkoła Kształcenia Zawodowego,Wrocław,None-None,None-None,"""Linux"" ""SIEM"" ""MS Windows Server"" ""TCP/IP""",,/offers/wyzsza-szkola-ksztalcenia-zawodowego-specjalista-ds-cyberbezpieczenstwa-it
Application Manual Tester,Testing,hybrid,mid,Alter Solutions Polska,Warszawa,,8400-15120,"""Postman"" ""API Testing"" ""Mobile Apps""",,/offers/alter-solutions-polska-application-manual-tester
Enterprise Support Engineer,Support,remote,junior,Evertz Poland Sp. z o. o.,Warszawa,,,"""English""","""Linux"" ""Cloud Computing"" ""DNS"" ""DHCP"" ""TCP/IP"" ""Firewall"" ""Switches"" ""Networking"" ""Customer Support""",/offers/evertz-poland-sp-z-o-o-enterprise-support-engineer
SAP FICO Consultant,ERP,remote,mid,Pertemps ERP,Warszawa,None-None,,"""Analytical Thinking"" ""SAP"" ""SAP FICO""",,/offers/pertemps-erp-sap-fico-consultant
Managing Director ,Other,office,senior,ClearCourse Dev,Kraków,,None-None,"""Analytical skills"" ""Profit and Loss"" ""Problem-solving"" ""IT design""",,/offers/clearcourse-dev-site-lead
SAP BASIS Specialist,ERP,office,mid,B.Braun ,Poznań,None-None,,"""SAP"" ""SAP HANA"" ""Cloud"" ""SAP Data Volume Management"" ""SAP GUI"" ""Fiori"" ""Red Hat""",,/offers/b-braun-sap-basis-specialist
Specjalista ds. Wdrożeń,Admin,office,mid,Gabos Software Sp z o.o.,Katowice,None-None,,"""prawo jazdy kat. B."" ""Komunikatywność"" ""HIS""",,/offers/gabos-software-sp-z-o-o-specjalista-ds-wdrozen
SAP Basis Administrator,Admin,hybrid,senior,Warner Bros. Discovery,Warszawa,None-None,,"""SAP Basis Administration"" ""NetWeaver 7.0"" ""S/4HANA"" ""BRIM"" ""BW/4Hana"" ""Enhancement Packages"" ""ABAP""",,/offers/warner-bros-discovery-sap-basis-administrator-warszawa
Product Specialist,PM,remote,mid,MODIVO S.A.,Warszawa,None-None,,"""ERP""","""JIRA"" ""Confluence"" ""BPMN2""",/offers/modivo-s-a-product-specialist-warszawa
Senior Technical Program Manager(28448),PM,hybrid,senior,Splunk,Kraków,14800-20350,,"""Program Management"" ""Software Development"" ""API""","""Atlassian""",/offers/splunk-senior-technical-program-manager-28448
CyberArk Support Engineer,Support,remote,mid,Accenture,Warsaw,None-None,,"""Java"" ""CyberArk"" ""Cybersecurity"" ""English""",,/offers/accenture-cyberark-support-engineer
Specjalista ds. Rozwoju Technologicznego Sklepów,PM,hybrid,mid,Rossmann,Łódź,None-None,None-None,"""techologie IT"" ""R&D"" ""systemy operacyjne""",,/offers/rossmann-specjalista-ds-rozwoju-technologicznego-sklepow-lodz-329232
Senior Full Stack Developer,JS,hybrid,senior,SIX,Warszawa,None-None,,"""Angular"" ""Angular Material"" ""TypeScript"" ""Node.js"" ""Selenium"" ""GitLab""","""Java"" ""Microsoft Azure Cloud""",/offers/six-senior-full-stack-developer
Junior Angular Developer,JS,hybrid,junior,House of Angular,Warszawa,,5000-10000,,"""JavaScript"" ""Angular"" ""TypeScript"" ""HTML/CSS"" ""English"" ""RxJS""",/offers/house-of-angular-junior-angular-developer-warszawa-327483
Back-end Developer,PHP,hybrid,mid,DSV ISS,Warszawa,None-None,,"""PHP 8"" ""Laravel"" ""TSQL"" ""PHPUnit"" ""Bitbucket"" ""HTML"" ""SCSS"" ""JIRA""",,/offers/dsv-iss-back-end-developer-warszawa-298026
Senior Compliance Specialist,Security,hybrid,senior,OChK,Warszawa,None-None,None-None,"""ISO"" ""UKNF"" ""Analityka"" ""Angielski""","""konsulting""",/offers/ochk-senior-compliance-specialist
Senior Consultant Data Integration,Data,remote,senior,DAC.digital,Warszawa,9000-14950,11500-18500,"""Oracle DB"" ""PL/SQL"" ""ETL tools"" ""Data Warehousing"" ""Informatica Powercenter""","""Scala""",/offers/dac-digital-senior-consultant-data-integration-warszawa-328792
Data Platform Technical Lead,Data,office,senior,Reply Polska Sp. z o. o.,Katowice,16000-22000,,"""DevOps"" ""Kubernetes/Openshift"" ""Data Platform""",,/offers/reply-polska-sp-z-o-o-data-platform-technical-lead
Senior System Engineer,Admin,remote,senior,APN Promise S.A.,Wrocław,,20000-25000,"""M365"" ""MS Exchange"" ""Teams"" ""Graph API"" ""Exchange"" ""Purview"" ""Office 365"" ""Entra ID"" ""SharePoint"" ""Defender""",,/offers/apn-promise-s-a-senior-system-engineer-wroclaw
Google Cloud Architect (Landing Zone & IaC),Data,hybrid,senior,PwC Polska,Warszawa,,,"""Google Cloud Platform"" ""GCP"" ""IaC"" ""Regular Landing Zone""",,/offers/pwc-polska-google-cloud-architect-landing-zone-iac
.Net Developer,Net,hybrid,mid,Human4Human Recruitment,Kraków,22000-26000,,""".Net"" ""C#"" ""RESTful""",,/offers/human4human-recruitment-net-developer
Specjalista ds. wdrożeń systemów IT,Support,hybrid,mid,Marcel S.A.,Warszawa,6000-7000,,"""wdrażanie systemów""","""prawo jazdy kat.B"" ""Kontakt z klientem"" ""testowanie aplikacji""",/offers/marcel-s-a-specjalista-ds-wdrozen-systemow-it-warszawa
Linux System Administrator,Admin,remote,mid,core3,Katowice,,10000-15500,"""Linux / Unix"" ""SQL""","""LAN/WAN"" ""Hadoop""",/offers/core3-linux-system-administrator-katowice
Staff C++ Engineer (Broadcast Team),C,hybrid,senior,XPERI Poland,Warszawa,None-None,None-None,"""Linux"" ""C++"" ""OOP""","""JavaScript"" ""Docker"" ""Python"" ""Jenkins"" ""Android""",/offers/xperi-poland-staff-c-engineer-broadcast-team
Senior .NET developer/ Solution Architect,Net,hybrid,senior,mBank,Warszawa,None-None,None-None,""".Net"" ""C#"" ""MsSQL"" ""CI/CD""",,/offers/mbank-senior-net-developer-solution-architect-warszawa-333827
Microsoft Azure Developer,Data,hybrid,senior,emagine Polska,Wrocław,,28560-35280,"""Microsoft Azure"" ""Azure Data Factory(ADF)"" ""Azure Databricks"" ""DATA MODELLING"" ""Database design"" ""Azure Data Lake Storage"" ""C#""",,/offers/emagine-polska-microsoft-azure-developer-wroclaw
Python Tech Lead (AWS),Python,remote,senior,Experis Manpower Group,Wrocław,,30240-31920,"""Python 3"" ""AWS"" ""SQL"" ""Django"" ""Flask"" ""fastapi"" ""English""",,/offers/experis-manpower-group-python-tech-lead-aws
Senior Network Security Engineer with Python,Security,remote,senior,Codilime,Kraków,,18000-26000,"""Python"" ""Networks"" ""Network Security"" ""Linux"" ""Palo Alto Networks"" ""DevOps tools""","""Ansible"" ""Docker"" ""CI/CD""",/offers/codilime-senior-network-security-engineer-with-python-krakow
Azure Cloud Architect (Data),Architecture,remote,senior,Link Group,Kraków,,35280-40000,"""Azure"" ""ETL"" ""Architecture"" ""Big Data"" ""Data modeling"" ""Data Warehousing""",,/offers/link-group-azure-cloud-architect-data-krakow
Android Framework Developer,Mobile,hybrid,mid,Tietoevry,Wrocław,None-None,None-None,"""Communication Skills"" ""English"" ""Android""",,/offers/tietoevry-android-framework-developer
Product Support Specialist,Support,remote,mid,Appfire,Warszawa,7000-8500,,"""Customer Support"" ""English""",,/offers/appfire-product-support-specialist
C ++ Developer,C,hybrid,mid,ITLT,Kraków,13000-16000,,"""C++"" ""English"" ""Microsoft Windows""","""C#"" ""WPF""",/offers/itlt-c-developer-krakow-331457
Senior ServiceNow Consultant,JS,remote,senior,GuideVision Polska,Wrocław,None-None,,"""ServiceNow""",,/offers/guidevision-polska-senior-servicenow-consultant-wroclaw-329692
Konsultant/Analityk,Analytics,hybrid,mid,BlueSoft,Warszawa,,16500-22500,"""UML"" ""BPMN"" ""Confluence"" ""Enterprise Architect"" ""Linux"" ""Java"" ""C/C++""",,/offers/bluesoft-konsultant-analityk
Senior PHP Developer - Symfony,PHP,remote,senior,The Software House,Gliwice,,15500-24000,"""PHP 7"" ""MySQL"" ""Symfony"" ""Docker"" ""Git"" ""English""",,/offers/the-software-house-senior-php-developer-symfony-warszawa
UX Writer,UX/UI,remote,mid,Nsure.com,Warszawa,,None-None,"""Figma"" ""DevOps""",,/offers/nsure-com-ux-writer-warszawa-330940
.NET Developer with DevOps Approach,Net,remote,mid,Elympics,Wrocław,,14000-20000,""".NET C#"" ""C#"" ""ASP.NET""","""Kubernetes"" ""Docker"" ""TDD""",/offers/elympics-net-developer-with-devops-approach-wroclaw
Młodszy Specjalista ds. IT,Support,hybrid,junior,Berlin-Chemie/Menarini,Warszawa,,,"""Communication Skills"" ""Helpdesk"" ""Microsoft Windows""","""Active Directory"" ""Bazy Danych"" ""Hyper-V"" ""iOS"" ""ITIL"" ""Windows Administration"" ""Zabbix""",/offers/berlin-chemie-menarini-mlodszy-specjalista-ds-it
License Manager / Software License Management Specialist,Other,hybrid,mid,Centralny Ośrodek Informatyki,Warszawa,9000-12000,,"""zarządzanie licencjami"" ""ISO/IEC"" ""Software Asset Management"" ""Oracle"" ""VMware""","""Microsoft""",/offers/centralny-osrodekinformatyki-specjalista-specjalistka-ds-zarzadzania-licencjami-warszawa
"Fullstack Developer (PHP- Symfony,JS)",JS,remote,mid,Rekrutacja ACR,Katowice,,14950-20000,"""PHP"" ""JS"" ""Symfony"" ""MySQL""","""Vue.js"" ""Linux""",/offers/rekrutacja-acr-fullstack-developer-php-symfony-js-katowice-332455
Administrator ds. Cyberbezpieczeństwa,Admin,hybrid,mid,Medicover,Warszawa,None-None,,"""cyberbezpieczeństwo"" ""Firewall"" ""WAF"" ""PIM"" ""Linux"" ""MS Windows Server""",,/offers/medicover-administrator-ds-cyberbezpieczenstwa-warszawa
IT Network Security Specialist,Admin,remote,mid,HRO Digital,Kraków,,None-None,"""Check Point Firewalls"" ""F5 Load Balancers"" ""Troubleshooting"" ""IT Security"" ""Routing and Switching""",,/offers/hro-digital-network-security-specialist
Spec. ds. zarządzania procesami IT,PM,remote,mid,mBank,Warszawa,None-None,,"""JIRA"" ""Confluence""",,/offers/mbank-spec-ds-zarzadzania-procesami-it
Junior IT Support Specialist,Support,remote,junior,MODIVO S.A.,Wrocław,None-None,,"""MS Office""","""JIRA"" ""Confluence""",/offers/modivo-s-a-junior-it-support-specialist-wroclaw
Embedded Python Engineer TALENT POOL,Python,hybrid,mid,Rainlabs Services Sp.z o.o.,Kraków,11000-16000,16800-28560,"""English"" ""Python"" ""Linux"" ""pytest""","""Hardware"" ""AOSP"" ""adb"" ""Databases""",/offers/rainlabs-services-sp-z-o-o-embedded-python-engineer-talent-pool
Programista/ka Mainframe - obszar bankowości,Other,remote,mid,Accenture,Łódź,None-None,,"""z/os"" ""Cobol"" ""JCL"" ""DB2""",,/offers/accenture-programista-ka-mainframe-obszar-bankowosci
Analityk HR,Analytics,hybrid,mid,BUDIMEX,Warszawa,None-None,None-None,"""MS Excel"" ""MS SQL"" ""Angielski""","""TETA""",/offers/budimex-analityk-hr
Java Developer,Java,hybrid,mid,Samsung R&D Institute Poland,Kraków,None-None,,"""Java"" ""Linux""",,/offers/samsung-r-d-institute-poland-java-developer
Inżynier Architektury ESB,Architecture,hybrid,senior,PKO Bank Polski,Pruszków,None-None,,"""Java"" ""Spring Boot"" ""REST"" ""WebSphere MQ"" ""Linux / Unix"" ""IBM Integration Bus"" ""webMethods"" ""Tibco"" ""MuleSoft"" ""Docker""",,/offers/pko-bank-polski-inzynier-architektury-esb-pruszkow
Senior IT Project Manager,PM,remote,senior,Monogo Sp. z o.o.,Wrocław,,14000-20000,"""Project Management"" ""English"" ""JIRA"" ""Scrum"" ""Analityczne Myślenie""",,/offers/monogo-sp-z-o-o-senior-it-project-manager-gdansk
Platform Engineer with Python,DevOps,hybrid,mid,Opera Software,Wrocław,16000-20000,,"""Software Development"" ""Python"" ""Microservice Architecture""","""Ansible"" ""Puppet"" ""TCP/IP"" ""Prometheus""",/offers/opera-software-platform-engineer-with-python
Back-End Developer with Java for Samsung Wallet Project,Java,hybrid,mid,Samsung R&D Institute Poland,Warsaw,None-None,,"""Java"" ""JEE"" ""Spring"" ""REST API"" ""SQL"" ""NoSQL"" ""Front-End""",,/offers/samsung-r-d-institute-poland-back-end-developer-with-java-for-samsung-wallet-project
Cloud Strategy Consultant / Manager all levels,DevOps,remote,mid,Accenture,Warszawa,None-None,,"""Architecture"" ""AWS"" ""Azure"" ""Google Cloud Platform"" ""DevOps"" ""SRE"" ""Cloud FinOps""",,/offers/accenture-cloud-strategy-consultant-manager
Analityk procesów biznesowych,Analytics,office,mid,WASKO S.A.,Katowice,,None-None,"""UML"" ""BPMN"" ""SOA"" ""Relacyjne Bazy Danych"" ""SQL""",,/offers/wasko-s-a-analityk-procesow-biznesowych
Internship – Mobile Security Intern,C,hybrid,junior,Samsung R&D Institute Poland,Warsaw,,,"""C++ 14"" ""Python"" ""Bash""",,/offers/samsung-r-d-institute-poland-internship-mobile-security-intern
AI Engineer,Other,remote,senior,BlockLabs,Kraków,,25000-35000,,"""AI"" ""Stable diffusion"" ""Python"" ""Machine Learning""",/offers/blocklabs-ai-engineer-krakow
Senior Software Engineer Python,Python,hybrid,senior,dotLinkers,Kraków,20000-25000,,"""Cloud"" ""Python"" ""Microservices"" ""AWS"" ""Azure"" ""REST""",,/offers/dotlinkers-senior-software-engineer-python
