Title,Category,OperationMode,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Senior .NET Developer,Net,remote,senior,Spiral Scout,Kraków,,24000-26000,""".NET C#"" ""ASP.NET Web API"" ""SQL"" ""Entity Framework"" ""RabbitMQ"" ""MongoDB"" ""Microservices""","""CQRS""",/offers/spiral-scout-senior-net-developer-krakow-323899
Koordynator Systemów Informatycznych,Admin,office,senior,LINETECH S.A.,Warszawa,None-None,None-None,"""Windows Server"" ""Microsoft 365"" ""Angielski"" ""MS SQL Server"" ""Fortinet"" ""koordynacja""",,/offers/linetech-s-a-koordynator-systemow-informatycznych
PHP Developer (Pharma),PHP,remote,mid,BlueSoft,Wroclaw,,None-None,"""PHP 7.x"" ""Magento"" ""JavaScript"" ""React"" ""MariaDB""",,/offers/bluesoft-php-developer-pharma-wroclaw
EDI Business Analyst,Data,hybrid,mid,DSV ISS,Warszawa,None-None,,"""EDI"" ""Agile"" ""Scrum"" ""FTP"" ""SFTP"" ""AS2"" ""HTTP""","""XML"" ""XPath"" ""SQL""",/offers/dsv-iss-edi-business-analyst-warszawa
Cyber Security Architect,Security,remote,mid,Cut2Code,Warszawa,,13000-19000,"""English"" ""Cybersecurity"" ""AWS"" ""Analytical Thinking"" ""Communication Skills""","""French""",/offers/cut2code-cyber-security-architect-warszawa
Automation Tester (Performance Tests),Testing,hybrid,senior,Commerzbank,Łódź,None-None,,"""LoadRunner"" ""SQL"" ""Azure"" ""Selenium"" ""Cloud""",,/offers/commerzbank-automation-tester-performance-tests-lodz
Senior DevOps Engineer with Percona,DevOps,hybrid,senior,Samsung R&D Institute Poland,Kraków,None-None,,"""MongoDB"" ""Docker"" ""Kubernetes"" ""Bash""",,/offers/samsung-r-d-institute-poland-senior-devops-engineer-with-percona
Manager for Automation & Infrastructure Department,DevOps,hybrid,senior,Arla,Gdańsk,None-None,,"""DevOps"" "".Net"" ""Project Management"" ""Data""",,/offers/arla-manager-for-automation-infrastructure-department-gdansk-318748
Production Engineer,Admin,hybrid,mid,HSBC Service Delivery,Kraków,11000-15000,,"""CI/CD"" ""Jenkins"" ""SOA"" ""Kubernetes"" ""Docker"" ""Kafka"" ""JVM"" ""Spring Boot"" ""Bamboo""",,/offers/hsbc-service-delivery-production-engineer
Business Intelligence Developer,Analytics,hybrid,mid,4IT Solutions,Kielce,10000-18000,,"""SQL"" ""PowerBi"" ""Power Query""","""Angielski""",/offers/4it-solutions-business-intelligence-developer
IT Project Manager,PM,hybrid,mid,Rossmann,Łódź,None-None,None-None,"""Project Management"" ""Scrum"" ""MS Office"" ""Analytical Thinking""",,/offers/rossmann-it-project-manager
Java Developer Senior,Java,remote,senior,Customertimes,Warszawa,,None-None,"""Kotlin"" ""PL/SQL"" ""Java"" ""Blockchain"" ""Cryptography"" ""Spring Boot""",,/offers/customertimes-java-developer-senior-warszawa
Lead Software Engineer (full stack),Java,hybrid,senior,VISA,Warszawa,30000-40000,,"""Java"" ""JavaScript"" ""Spring Boot"" ""React"" ""Angular"" ""Microservices"" ""Docker"" ""Kubernetes""",,/offers/visa-lead-software-engineer-full-stack
Tester Manualny,Testing,hybrid,mid,IN Team,Warszawa,,13440-16800,"""Testy funkcjonalne"" ""scenariusze testowe"" ""SQL""","""Selenium WebDriver"" ""Automatyzacja testów""",/offers/in-team-tester-manualny-warszawa
Architekt/Analityk Systemu,Architecture,remote,mid,GET IT TOGETHER Sp z.o.o.,Gdynia,,None-None,"""Cognos"" ""JavaScript"" ""Powershell"" ""Python"" ""ETL"" ""SAP FC"" ""TM1"" ""SAP RiL"" ""Business Review""",,/offers/get-it-together-sp-z-o-o-architekt-analityk-systemu
SAP HCM Consultant,ERP,hybrid,mid,Fujitsu Technology Solutions,Wrocław,18000-25000,16800-33600,"""SAP"" ""German"" ""English""","""Flori Apps""",/offers/fujitsu-technology-solutions-sap-hcm-consultant
Senior Test Automation Engineer,Testing,remote,senior,Leroy Merlin Polska,Warszawa,None-None,,"""Selenium"" ""Selenium WebDriver"" ""Postman"" ""SoapUI"" ""JUnit"" ""Spring Testing"" ""SonarQube"" ""Bash"" ""CI/CD""","""Python""",/offers/leroy-merlin-polska-senior-test-automation-engineer
Product Support Representative Senior,Support,hybrid,senior,FIS Technology Services,Wrocław,None-None,,"""MS Office""",,/offers/fis-technology-services-product-support-representative-senior-wroclaw
Senior SailPoint Developer,Java,remote,senior,Experis Manpower Group,Warszawa,,25200-33600,"""SailPoint"" ""O&M"" ""Java"" ""Okta"" ""SaaS"" ""PaaS""",,/offers/experis-manpower-group-senior-sailpoint-developer
Fullstack Java Developer,Java,remote,mid,Primaris,Warszawa,,16800-25000,"""Java"" ""Angular"" ""Spring"" ""Hibernate"" ""Agile""",,/offers/primaris-fullstack-java-developer-906b6fec-acd5-430e-82f4-93546f72ffa4
Software Development Engineer in Test,Testing,remote,senior,Aspire Systems Poland,Gdańsk,13300-18300,16000-22000,""".NET C#"" ""Automation Tools"" ""Testing Tools"" ""Testing"" ""Programming"" ""Scrum""",,/offers/aspire-systems-poland-software-development-engineer-in-test
Full-stack Developer,Python,remote,senior,lemon.io,Warszawa,20068-36123,,"""React"" ""ReactJS"" ""Python"" ""React Native"" ""Ruby"" ""Ruby on Rails""","""AWS"" ""Next.js"" ""Docker"" ""Kubernetes""",/offers/lemon-io-full-stack-developer-warszawa-320084
Lead Engineer in IT Security,Security,hybrid,senior,eService Sp. z o.o.,Warszawa,None-None,,"""IT Security""",,/offers/eservice-sp-z-o-o-lead-engineer-in-it-security-warszawa
IT Business Analyst,Analytics,hybrid,mid,BinarApps,Łódź,5800-10800,7000-13000,"""Analiza Biznesowa"" ""Customer Support"" ""UML"" ""BPMN"" ""Agile""",,/offers/binarapps-it-business-analyst
Business Analyst,Analytics,hybrid,mid,March Networks Poland,Gliwice,12000-19000,14000-21000,"""Business Analysis"" ""Analytical Thinking"" ""JIRA"" ""Confluence"" ""English"" ""UML"" ""BPMN""",,/offers/march-networks-poland-business-analyst-gliwice
Senior IT Project Manager,PM,remote,senior,Monogo Sp. z o.o.,Lublin,,14000-20000,"""Project Management"" ""English"" ""JIRA"" ""Scrum"" ""Analityczne Myślenie""",,/offers/monogo-sp-z-o-o-senior-it-project-manager-lublin
Senior SIEM Integration Specialist,Security,remote,senior,Experis Manpower Group,Warszawa,,33600-36960,"""MS Sentinel"" ""QRadar"" ""Splunk ES"" ""SIEM"" ""English""",,/offers/experis-manpower-group-senior-siem-integration-specialist
EDI Developer,C,hybrid,senior,DSV ISS,Warszawa,None-None,,"""EDI"" ""Java"" ""C++"" ""C#"" ""SQL"" ""XML"" ""JSON"" ""XPath"" ""CSV""",,/offers/dsv-iss-edi-developer-warszawa-326183
Senior Fullstack  Java Developer,Java,remote,senior,NATEK,Wrocław,18000-21000,22000-27000,"""Angular"" ""Spring"" ""Oracle"" ""JavaScript"" ""Kafka"" ""RabbitMQ"" ""MongoDB""",,/offers/natek-senior-fullstack-java-developer-wroclaw
Data Manager (Delivery Experience Analytics),Data,hybrid,mid,Allegro,Warszawa,None-None,,"""SQL"" ""Oracle"" ""GCP"" ""Spark"" ""management skills""","""Python""",/offers/allegro-data-manager-delivery-experience-analytics
Azure AI/ML Consultant,Net,hybrid,mid,Onex Group,Warszawa,,None-None,"""Python"" ""Azure Machine learning"" ""Azure OpenAI"" ""Azure Cognitive Services"" ""AI"" "".Net"" ""SQL""",,/offers/onex-group-azure-ai-ml-consultant-warszawa
Administrator Systemów IT,Admin,hybrid,mid,PWPW S.A,Warszawa,None-None,,"""Windows"" ""Linux"" ""Monitoring systems""","""ITIL"" ""Public Key Infrastructure""",/offers/pwpw-s-a-administrator-systemow-it-warszawa
Network Engineer,C,remote,mid,MindPal,Gliwice,,14000-19000,"""Ethernet"" ""PHYs"" ""Networking""","""C++"" ""C"" ""Visual Studio"" ""Python""",/offers/mindpal-network-engineer
DevOps Engineer,DevOps,office,mid,in4mates,Warszawa,,13500-24000,"""DevOps"" ""Docker"" ""Kubernetes"" ""Gradle"" ""Jenkins"" ""GitLab"" ""Cloud""","""Linux"" ""Scrum""",/offers/in4mates-devops-engineer-warszawa
C++ Engineering Lead (Medical industry),C,office,senior,Human4Human Recruitment,Kraków,26000-30000,,"""C++"" ""STL"" ""UML"" ""Automated Testing""",,/offers/human4human-recruitment-c-engineering-lead-medical-industry
QA Engineer,Testing,hybrid,mid,Scanye,Warszawa,,8000-10000,"""język polski"" ""REST API"" ""Insomnia"" ""JIRA"" ""cypres""",,/offers/scanye-qa-engineer
DevOps engineer,DevOps,remote,mid,mBank,Łódź,None-None,,"""TeamCity"" ""Jenkins"" ""Bitbucket"" ""MS Windows Server"" ""T-SQL""","""Python""",/offers/mbank-devops-engineer-lodz-319435
Fullstack Developer Java/Angular,Java,remote,senior,Unide,Poznań,,18000-24000,"""Java"" ""PostgreSQL"" ""Angular"" ""Spring Boot"" ""Kafka"" ""Kubernetes""",,/offers/unide-fullstack-developer-java-angular-poznan-326483
PHP Symfony Developer,PHP,hybrid,mid,MUG Software,Poznań,8000-12000,10000-14000,"""PHP 8 +"" ""Symfony 5/6"" ""MySQL"" ""Docker"" ""Git""","""MariaDB"" ""Magento""",/offers/mug-software-php-symfony-developer
Projektant UX,UX/UI,remote,mid,Symfonia,Warszawa,,None-None,"""UX"" ""Figma"" ""Umiejętności analityczne""","""Agile/Scrum"" ""SDLC""",/offers/symfonia-projektant-ux-warszawa
Mid or Senior Level Backend Engineer,JS,remote,senior,ClickUp,Nowy Sącz,,20000-35000,"""TypeScript"" ""PostgreSQL""","""Node.js"" ""Nest.js"" ""Express.js"" ""Redis"" ""Kafka"" ""Docker"" ""AWS""",/offers/clickup-mid-or-senior-level-backend-engineer-nowy-sacz
Scrum Master,PM,hybrid,mid,Arla,Sopot,None-None,,"""Agile""",,/offers/arla-scrum-master-sopot-317804
System Engineer (Microsoft Hyper-V),Admin,remote,senior,emagine Polska,Warszawa,,26880-28560,"""Microsoft Hyper-V"" ""English"" ""Microsoft Windows""",,/offers/emagine-polska-system-engineer-microsoft-hyper-v
Senior Full Stack Developer (with React),JS,remote,senior,EasyPlay,Warszawa,25000-35000,,"""JavaScript"" ""TypeScript"" ""React"" ""Node.js"" ""Next.js"" ""Kubernetes"" ""Docker""",,/offers/easyplay-senior-full-stack-developer-with-react
Młodszy Administrator ds. Aplikacji,Admin,remote,junior,Aplitt sp. z o.o.,Gdańsk,None-None,,,"""Windows Server"" ""Linux"" ""Powershell"" ""Bash"" ""MySQL"" ""Angielski"" ""Java"" "".Net"" ""C"" ""Python""",/offers/aplitt-sp-z-o-o-mlodszy-administrator-ds-aplikacji
ELK Stack Specialist,Other,hybrid,mid,DSV ISS,Warszawa,None-None,,"""ELK Stack"" ""Elasticsearch"" ""OpenStack"" ""Azure"" ""GCP"" ""Docker"" ""Kubernetes"" ""Ansible"" ""Terraform"" ""Jenkins""",,/offers/dsv-iss-elk-stack-specialist-warszawa-326177
C#/.Net Developer with CyberArk,C,office,senior,Luxoft Poland,Kraków,None-None,,"""CyberArk"" ""C#"" "".NET C#"" ""REST API"" ""Powershell"" ""SQL"" ""VCS"" ""MsSQL""","""PAM"" ""Bash""",/offers/luxoft-poland-c-net-developer-with-cyberark-krakow
Fullstack Engineer,JS,remote,senior,WIPRO,Wroclaw,None-None,None-None,"""JavaScript"" ""CSS"" ""HTML"" ""Linux"" ""Bash"" ""Python""",,/offers/wipro-fullstack-engineer-wroclaw
Senior C++ Game Programmer,Game,remote,senior,N-iX,Wrocław,20670-28497,24082-32110,"""Unreal Engine 4"" ""C++"" ""Design Patterns"" ""Animation""",,/offers/n-ix-senior-c-game-programmer-wroclaw
.NET Developer,Net,remote,mid,KRUK S.A,Wrocław,None-None,None-None,"""C#"" "".NET 6"" ""ASP.NET"" ""RERST"" ""Git"" ""OOP""","""Clean Code"" ""T-SQL"" ""MS SQL Server""",/offers/kruk-s-a-net-developer-wroclaw-326809
Senior React Native Developer,Mobile,hybrid,senior,Forte Digital,Katowice,15500-20500,21000-27700,"""React Native"" ""TypeScript"" ""JavaScript"" ""Git""",,/offers/forte-digital-senior-react-native-developer-katowice
Architekt IT,Architecture,remote,senior,Crestt,Warszawa,23000-28000,28800-32000,"""Java"" ""Microservices"" ""Micronaut"" ""Kubernetes"" ""Istio"" ""Prometheus"" ""Helm""","""Rancher""",/offers/crestt-architekt-it
TechOps Engineer,DevOps,office,mid,Keepit,Kraków,12000-16000,,"""Ubuntu"" ""Linux"" ""Networking"" ""grep"" ""Shell"" ""PostgreSQL"" ""Pacemaker"" ""Corosync"" ""ITIL""",,/offers/keepit-techops
Ruby on Rails Developer,Ruby,remote,mid,SonarHome S. A.,Poznań,,10000-16000,"""Ruby on Rails"" ""PostgreSQL"" ""English""","""React"" ""TypeScript"" ""GraphQL"" ""Python""",/offers/sonarhome-s-a-ruby-on-rails-developer-poznan
IT Manager,Data,hybrid,senior,mBank SA,Warszawa,None-None,,"""Business Intelligence"" ""Data Warehousing""","""AI""",/offers/mbank-sa-it-manager
UX/UI Designer,UX/UI,hybrid,mid,Trans.eu Group SA,Wrocław,7800-11000,9000-13500,"""UI Design"" ""UX Design"" ""Axure RP"" ""Adobe Photoshop"" ""Illustrator""",,/offers/trans-eu-group-sa-ux-ui-designer-wroclaw-318859
Node.js Developer,JS,remote,mid,People More P.S.A.,Warszawa,,15000-23000,"""Node.js"" ""TypeScript"" ""Git"" ""GitHub"" ""Jest""","""Elasticsearch"" ""Redis"" ""Kotlin"" ""GCP""",/offers/people-more-p-s-a-node-js-developer-warszawa
IT Business Application Manager,PM,hybrid,senior,Roland,Włocławek,None-None,None-None,"""SAP"" ""Project Management""",,/offers/roland-it-business-application-manager-kuny
Regular Java/DevOps Developer,Java,remote,mid,Consdata S.A.,Warszawa,11300-15900,14950-21000,"""Java"" ""Spring"" ""Kubernetes""","""OpenShift"" ""CI/CD""",/offers/consdata-s-a-regular-java-devops-developer
Senior Azure Architect/Solution Engineer,Data,hybrid,senior,Luxoft Poland,Wrocław,17000-25000,26000-33000,"""Power BI"" ""Lakehouse Architecture"" ""Apache Kafka"" ""Apache Airflow""","""Apache Flink"" ""ADF"" ""ARM"" ""Terraform""",/offers/luxoft-poland-senior-azure-architect-solution-engineer-wroclaw
Project Manager – aplikacje mobilne,PM,hybrid,mid,Grupa Eurozet,Warszawa,None-None,None-None,"""rozwój mobile app""","""UX"" ""AppStore"" ""Google Play"" ""JIRA""",/offers/grupa-eurozet-project-manager-aplikacje-mobilne
Data & AI Analyst,Analytics,hybrid,junior,Accenture Sp. z o. o.,Kraków,None-None,,,"""SQL"" ""SAP"" ""Salesforce"" ""Workday"" ""ServiceNow"" ""ETL"" ""Azure"" ""AWS"" ""GCP""",/offers/accenture-sp-z-o-o-data-ai-analyst-krakow
Data Engineer,Java,remote,senior,Capco Poland,Warszawa,,25000-30000,"""Java"" ""Scala"" ""Apache Hadoop"" ""Apache Spark"" ""PySpark"" ""Python""",,/offers/capco-poland-data-engineer-warsaw
IT Project Manager - Infrastructure,PM,hybrid,senior,ITDS,Rijad,,40000-58000,"""MS Excel"" ""JIRA"" ""MS Project"" ""powerPoint""",,/offers/itds-project-manager-investment-banking-warsaw
DevOps Engineer,DevOps,hybrid,mid,AXA IT Solutions,Warszawa,None-None,,"""Powershell"" ""English"" ""DevOps"" ""Azure"" ""Cloud"" ""Azure DevOps"" ""Git""",,/offers/axa-it-solutions-devops-engineer
MLOps Platform Engineer,Data,remote,mid,DXC Technology,Warszawa,None-None,None-None,"""CI/CD"" ""Azure DevOps"" ""Python"" ""Azure"" ""Shell Scripting"" ""Kubernetes"" ""Azure ML""","""Terraform"" ""Spark"" ""Databricks""",/offers/dxc-technology-mlops-platform-engineer
Java Software Engineer - Distributed Systems,Java,hybrid,senior,Starburst,Warszawa,25000-40000,25000-40000,"""Java"" ""Open source"" ""Big Data"" ""Code Review"" ""Distributed systems"" ""Amazon AWS""",,/offers/starburst-java-software-engineer-distributed-systems
IT Area Lead – Tribe Aplikacji Operacyjnych,Net,hybrid,senior,ING Bank Śląski,Warszawa,20000-30000,,""".Net"" ""Java 11"" ""Security"" ""Scrum"" ""Kanban"" ""English""",,/offers/ing-bank-slaski-it-area-lead-tribe-aplikacji-operacyjnych
Java/Python Developer (working from the office),Python,hybrid,senior,Gibbs Hybrid Poland,Warszawa,,31710-37170,"""SDLC"" ""SQL"" ""RESTful""",,/offers/gibbs-hybrid-poland-java-python-developer-working-from-the-office
Internship for Business Applications Developer with German,ERP,hybrid,junior,Accenture,Łódź,,,"""SQL"" ""English"" ""German""","""C++"" ""Java"" ""C#"" ""Python""",/offers/accenture-internship-for-business-applications-developer-with-german-lodz
PrestaShop Developer (Mid / Senior),JS,hybrid,mid,JustIdea Agency,Kraków,,10000-12000,"""CSS"" ""SCSS"" ""PrestaShop"" ""MySQL"" ""PHP"" ""HTML"" ""JavaScript""",,/offers/justidea-agency-prestashop-developer-mid-senior-wieliczka-320684
Test Engineer,Testing,hybrid,mid,Tapptic Poland,Sopot,8000-14000,10000-16000,"""English"" ""Manual Testing"" ""Test Cases"" ""Writing test cases"" ""Writing Test Scenarios"" ""JIRA""","""Testing Mobile Apps"" ""Web Application Testing"" ""Test Automation""",/offers/tapptic-poland-test-engineer-sopot
Cloud Engineer,DevOps,office,mid,Sollers Consulting Sp. z.o.o,Białystok,11400-18700,13700-20000,"""DevOps"" ""Git"" ""GitLab"" ""Java"" "".Net"" ""AWS"" ""Azure""","""Docker""",/offers/sollers-consulting-sp-z-o-o-cloud-engineer-bialystok
Senior Angular Developer with German,JS,remote,senior,VM.PL,Kraków,18000-22500,25000-32000,"""German"" ""Signals"" ""Standalone Components"" ""NgRx"" ""Angular"" ""English""",,/offers/vm-pl-senior-angular-developer-with-german-krakow-328812
Email Security Engineer,Security,remote,mid,PwC Polska,Warszawa,None-None,,"""SaaS"" ""Email Security"" ""Problem Solving"" ""DNS"" ""Cybersecurity"" ""Cyber Risks""",,/offers/pwc-polska-email-security-engineer
Chief Project Electronics Engineer,Architecture,office,c_level,Human4Human Recruitment,Kraków,28000-34000,,"""Architecture"" ""Software Architecture""",,/offers/human4human-recruitment-chief-project-electronics-engineer
Unreal Engine or Unity Developer,Mobile,remote,mid,MindPal,Gdańsk,,None-None,"""Unreal Engine"" ""Unity""",,/offers/mindpal-unreal-engine-or-unity-developer
PHP developer (100% zdalnie),PHP,remote,mid,Brand Technology,Warszawa,,8000-12800,"""PHP"" ""Laravel"" ""MySQL""",,/offers/brand-technology-php-developer-100-zdalnie-warszawa-325310
Test Automation Engineer,Testing,hybrid,mid,Alter Solutions Polska,Warsaw,,15120-21000,"""C#"" ""Selenium"" ""CI/CD tools"" ""Git"" ""JIRA"" ""Xray"" ""Soupui"" ""Postman""",,/offers/alter-solutions-polska-test-automation-engineer
Atlassian Support Specialist,Support,hybrid,junior,capital.com,Warszawa,10000-14000,10000-14000,,"""JIRA"" ""Atlassian"" ""Confluence"" ""IT Support""",/offers/capital-com-atlassian-support-specialist
Project Manager,PM,hybrid,mid,Ework Group,Warszawa,,16000-22500,"""Stakeholder Management"" ""English"" ""Project Management""","""Testing frameworks""",/offers/ework-group-project-manager-warsaw
Senior Site Reliability Engineer,Java,office,senior,DSV ISS,Warszawa,None-None,,"""Java"" ""Databases"" ""MongoDB"" ""MySQL"" ""PostgreSQL""","""Kibana"" ""Elasticsearch"" ""Cloud"" ""Azure DevOps"" ""Kubernetes""",/offers/dsv-iss-senior-site-reliability-engineer-warszawa
Golang Developer,Go,office,mid,Rainbow Tours S.A.,Łódź,8000-13000,10000-15000,"""NoSQL"" ""Microservices""","""Kubernetes"" ""MsSQL"" ""RabbitMQ"" ""Golang"" ""Elastic"" ""Kafka"" ""ArangoDB"" ""Redis""",/offers/rainbow-tours-s-a-senior-backend-developer-golang
IT Manager,PM,hybrid,c_level,Goodvalley Sp. z o.o.,Człuchów,None-None,,"""Angielski"" ""Polski"" ""zarządzanie IT"" ""Microsoft 365"" ""Azure Servers"" ""IoT""","""DevOps"" ""ITIL 4"" ""ukraiński""",/offers/goodvalley-sp-z-o-o-it-manager-czluchow
Backend .NET Engineer,Net,remote,senior,Digiteum,Gdańsk,15000-16700,16000-20150,""".NET Core"" ""C#"" ""REST"" ""Microservices"" ""SQL"" ""Unit Testing"" ""RabbitMQ"" ""PostgreSQL""","""Docker"" ""DDD""",/offers/digiteum-backend-net-engineer-835383ed-4a7d-45d1-866a-91c102d61816
Technology Strategy Consultant – Enterprise Architecture all levels,Architecture,remote,mid,Accenture,Wrocław,None-None,,"""Architecture"" ""Problem Solving"" ""Leadership""",,/offers/accenture-technology-strategy-consultant-wroclaw
Senior M365 Consultant,Mobile,hybrid,senior,Arla,Gdańsk,None-None,,"""Intune"" ""Microsoft Windows"" ""Android"" ""iOS"" ""Mac OS"" ""Windows 11 migration"" ""Autopilot"" ""SCCM"" ""Mobile app delivery""","""SOTI""",/offers/arla-senior-m365-consultant-gdansk-298826
Junior ERP Application Manager,ERP,hybrid,junior,Walraven,Kraków,8000-12000,,"""ERP"" ""Dynamics CRM""","""Scrum"" ""DevOps"" ""ASL"" ""T-map"" ""Cloud"" ""English""",/offers/walraven-erp-application-manager
DevOps Engineer,DevOps,remote,mid,Infoprojekt,Warszawa,,14500-19000,"""Azure DevOps"" ""CI/CD"" ""Powershell"" ""IIS"" ""Virtualization"" ""Windows Administration"" ""MS SQL Server""","""Git"" ""Docker"" ""T-SQL""",/offers/infoprojekt-devops-engineer-warszawa
Treasury Implementation Consultant,ERP,hybrid,mid,FIS Technology Services,Warszawa,None-None,,"""TMS"" ""ERP""",,/offers/fis-technology-services-treasury-implementation-consultant
Mobile Lead,Mobile,remote,senior,ICEO - Venture Builder,Kraków,,25000-35000,"""Mobile Apps"" ""Android"" ""Flutter"" ""React Native"" ""iOS""",,/offers/iceo-venture-builder-mobile-lead
