Title,Category,OperationMode,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Java Fullstack Developer,Java,remote,mid,Hobly,Poland (Remote),,18000-24000,"""Spring"" ""Hibernate"" ""SQL"" ""Git"" ""Java"" ""REST"" ""Angular"" ""React"" ""Docker"" ""Kubernetes""",,/offers/hobly-java-fullstack-developer
Python Backend Developer - regular,Python,hybrid,mid,NASK S.A.,Warszawa,None-None,,"""Python"" ""REST API"" ""fastapi"" ""RabbitMQ"" ""Docker"" ""SQL""","""Flask"" ""Celery"" ""Redis"" ""Keycloak""",/offers/nask-s-a-python-backend-developer-regular-warszawa
Senior Product Manager,PM,hybrid,senior,LegalZoom,Kraków,20000-28000,20000-28000,"""UX Design""",,/offers/legalzoom-senior-product-manager-krakow-315808
IBMi Software Engineer,Other,remote,senior,Volvo Polska,Wrocław,15000-22000,,"""IBMi"" ""RPG"" ""Clean Code"" ""SQL"" ""DB2""","""IBM MQ"" ""XML"" ""JSON"" ""Microsoft Azure""",/offers/volvo-polska-ibmi-software-engineer
Lead Software Requirements Engineer (Automotive domain),PM,hybrid,senior,intive,Kraków,,None-None,"""Scrum"" ""Automotive""",,/offers/intive-lead-software-requirements-engineer-automotive-domain
IT Project Manager - Banking 💰,PM,hybrid,mid,ITDS,Warsaw,12000-15000,16000-20000,"""MS Office 365"" ""TAX"" ""Accounting"" ""Agile""",,/offers/itds-it-project-manager-banking
Remote Senior Data Engineer,Python,remote,senior,Kingfisher plc,Kraków,22000-25000,,"""Python"" ""SQL"" ""AWS""",,/offers/kingfisher-plc-remote-senior-data-engineer
Principal Engineer,Python,remote,senior,SEEKR,London,47941-52988,,"""Python"" ""AWS""","""TypeScript"" ""React"" ""React Native""",/offers/seekr-principal-engineer
Administrator Systemów Kopii Zapasowych,Admin,hybrid,mid,ORLEN S.A.,Płock,,None-None,"""Networker"" ""Avamar"" ""Commvault"" ""veritas"" ""Linux"" ""VMware""","""Automation Tools"" ""Network"" ""Cybersecurity""",/offers/orlen-s-a-administrator-systemow-kopii-zapasowych
Senior Fullstack .NET Developer,Net,office,senior,Medpace,Warszawa,22000-30000,,"""C#"" "".Net"" ""Angular"" ""JavaScript"" ""Entity Framework"" ""SQL"" ""SASS"" ""GitHub"" ""SQL Server""","""Azure""",/offers/medpace-senior-fullstack-net-developer
Senior CloudOps Engineer,DevOps,remote,senior,Future Processing,Gdańsk,,21000-33000,"""AWS"" ""Azure"" ""CI/CD"" ""Docker"" ""Kubernetes""",,/offers/future-processing-senior-cloudops-engineer-gdansk-315895
Technology Strategy Consultant- Agile IT Operating Model all levels,Support,remote,mid,Accenture,Wrocław,None-None,,"""IT Support"" ""PMI"" ""ITIL"" ""Agile"" ""CSM""",,/offers/accenture-technology-strategy-cosultant
Solutions Architect,Architecture,remote,senior,U+,Praga,,21631-25957,"""Amazon AWS""",,/offers/u-solutions-architect
Senior Python Developer,Python,remote,senior,Skillspark,Warszawa,,18170-21804,"""Python"" ""Git"" ""JavaScript""","""Docker"" ""MySQL"" ""AWS""",/offers/skillspark-senior-python-developer
Linux Administrator / ITOps,Admin,hybrid,mid,BrainSHARE IT,Kraków,None-None,None-None,"""Linux"" ""NGINX"" ""PostgreSQL""","""GCP"" ""Tomcat""",/offers/brainshare-it-linux-administrator-itops-krakow
Mid/Senior Fullstack Developer,Java,hybrid,mid,Clurgo,Gdynia,,20160-25200,"""Java"" ""Spring Boot"" ""Hibernate"" ""Maven"" ""PostgreSQL"" ""MongoDB""","""Kafka"" ""React"" ""Next.js"" ""TypeScript""",/offers/clurgo-mid-senior-fullstack-developer-gdynia
Mid QA Engineer,Testing,remote,mid,Kodiak Hub,Gdańsk,,12000-18000,"""Manual Testing"" ""Scrum""","""Test Automation"" ""Cypress""",/offers/kodiak-hub-mid-qa-engineer
Full Stack Developer (.NET + Vue),JS,hybrid,mid,RAION SOFTWARE Sp. z o.o.,Poznań,,10000-15000,""".Net"" ""C#"" ""REST API"" ""WebSockets"" ""Git"" ""SQL Server""","""Scrum"" ""Docker"" ""Azure DevOps""",/offers/raion-software-sp-z-o-o-full-stack-developer-net-vue-poznan-316532
Quality Assurance Manager (Chapter Lead),Testing,hybrid,c_level,Schenker Technology Center,Warszawa,None-None,,"""Testing"" ""QA"" ""Agile""",,/offers/schenker-technology-center-quality-assurance-manager-chapter-lead
Python developer (AI team),Python,remote,senior,Planner 5D,Wilno,,21631-28120,"""Python"" ""AI""","""Computer Vision""",/offers/planner-5d-python-developer-ai-team
DevOps,DevOps,hybrid,mid,makeitright,Warszawa,,22000-26000,"""Java"" ""Git"" ""Postgres"" ""JBoss"" ""Redis"" ""Jboos""",,/offers/makeitright-devops-warszawa
Internship – Java/Android,Java,hybrid,junior,Samsung R&D Institute Poland,Warszawa,,,"""Android"" ""Android SDK"" ""Linux"" ""Java""",,/offers/samsung-r-d-institute-poland-internship-java-android
Senior .NET Developer,Net,remote,senior,Reply Polska Sp. z o. o.,Wrocław,15000-20000,16000-22000,""".Net Framework"" ""C#"" ""ASP.NET"" ""Web API"" ""Cloud""",,/offers/reply-polska-sp-z-o-o-senior-net-developer-wroclaw
Fullstack .NET Developer,Net,office,mid,Medpace,Warszawa,15000-23000,,"""C#"" "".Net"" ""Angular"" ""JavaScript"" ""Entity Framework"" ""SQL""","""SASS"" ""GitHub"" ""SQL Server"" ""Azure""",/offers/medpace-fullstack-net-developer-25849cfa-8b2f-4070-978b-77923add820f
Technical Lead,Java,hybrid,senior,HSBC Service Delivery,Kraków,None-None,,"""Java17+"" ""JavaScript""","""Oracle"" ""DevOps"" ""Cybersecurity"" ""Spring Boot""",/offers/hsbc-service-delivery-technical-lead
Junior Full Stack Developer,JS,hybrid,junior,Pragmatic Coders,Kraków,,8400-12600,,"""TypeScript"" ""JavaScript"" ""React"" ""Node.js"" ""AWS""",/offers/pragmatic-coders-full-stack-developer
IT Systems Integration Specialist (SQL) lub WS,Data,office,mid,Ligo Headhunters,Warszawa,9000-15000,,"""Linux"" ""MS SQL"" ""T-SQL"" ""ETL""","""Shell"" ""Python""",/offers/ligo-headhunters-it-systems-integration-specialist-sql-lub-ws
Lead Full Stack Developer,Java,hybrid,senior,Cognizant,Warszawa,,30000-40000,"""Java"" ""Angular"" ""TypeScript"" ""Spring"" ""Spring Boot"" ""MySQL"" ""Hibernate""",,/offers/cognizant-lead-full-stack-developer
Mid/Senior Frontend Developer(ka),JS,remote,senior,Pergamin,Warszawa,,16000-22000,"""React"" ""JavaScript"" ""CSS"" ""TypeScript"" ""Redux"" ""HTML"" ""REST API""",,/offers/pergamin-mid-senior-frontend-developer-ka
Azure AKS DevOps Engineer (mid/s-r),DevOps,remote,senior,BlueSoft,Wroclaw,,None-None,"""Kubernetes"" ""Azure""",,/offers/bluesoft-azure-aks-devops-engineer-mid-s-r-wroclaw
Full Stack Software Engineer(28154),Java,hybrid,mid,Splunk Poland Sp. z o.o.,Kraków,14000-19250,,"""JavaScript"" ""HTML5 / CSS3"" ""React"" ""backbone.js"" ""Python"" ""RESTful API""",,/offers/splunk-poland-sp-z-o-o-full-stack-software-engineer-28154
Specjalista ds. Aplikacji Korporacyjnych,Java,hybrid,mid,ORLEN S.A.,Płock ,None-None,,"""Microsoft SQL"" ""VBA""","""Java"" ""C#"" ""C++"" ""SAP"" ""IBM FileNET P8""",/offers/orlen-s-a-specjalista-ds-aplikacji-korporacyjnych-plock
.NET Developer,Net,remote,mid,Inhabit,Kraków,14000-17000,16000-20000,"""C#"" "".Net"" ""ASP.NET"" ""ASP.NET MVC""","""JavaScript""",/offers/inhabit-net-developer-krakow-325078
Java/Kotlin Developer,Java,remote,senior,Unity Group ,Wrocław,15500-21000,21000-28560,"""Java"" ""Kotlin"" ""Spring Boot"" ""PostgreSQL"" ""Microservices"" ""REST"" ""Cloud""","""Docker"" ""DevOps"" ""Team Leadership""",/offers/unity-group-senior-java-developer-b7316d5b-47bb-41ef-b745-34eca8acb287
Senior Network Engineer with Pulse Secure,Admin,remote,senior,Klient Just Join IT,Warszawa,10600-17800,16000-20640,"""Pulse Secure"" ""RSA"" ""English"" ""LAN operation"" ""LAN architectures"" ""firewall systems"" ""Network Protocols""","""German""",/offers/klient-just-join-it-senior-network-engineer-with-pulse-secure-warszawa
Data entry/ Data Entry TL,Analytics,hybrid,junior,SD Solutions,Warsaw,,2781-5563,"""Excel""",,/offers/sd-solutions-data-entry
Senior React Developer,JS,hybrid,senior,Forte Digital,Katowice,15500-20500,21000-27700,"""JavaScript"" ""TypeScript"" ""React"" ""Web Development""",,/offers/forte-digital-senior-react-developer-katowice
Senior QA Automation Engineer,Testing,office,senior,Luxoft Poland,Kraków,None-None,,"""automation"" ""Test planning"" ""Selenium"" ""Web-Driver"" ""SoapUI"" ""JIRA"" ""SQL"" ""CI"" ""JavaScript""","""DevOps""",/offers/luxoft-poland-senior-qa-automation-engineer-krakow
Administrator ds. utrzymania systemów IT,Admin,hybrid,mid,Aplitt sp. z o.o.,Gdańsk,None-None,,"""MS Windows Server"" ""Linux Server Debian"" ""CentOS"" ""SUSE"" ""Bash"" ""Powershell"" ""Ansible"" ""vSphere""","""Active Directory"" ""Azure AD""",/offers/aplitt-sp-z-o-o-administrator-ds-utrzymania-systemow-it-gdansk-315847
Cloud Compliance Consultant,Security,remote,mid,Accenture,Wrocław,14000-22000,,"""Cybersecurity""","""NIST"" ""CSA"" ""CCM"" ""Azure Security  Center"" ""AWS Artifact"" ""GCP Security Command Center"" ""Agile""",/offers/accenture-sp-z-o-o-2-cloud-compliance-consultant-wroclaw
Senior Tech Lead,Java,hybrid,senior,Luxoft Poland,Wrocław,None-None,,"""Team Leadership"" ""Agile""","""Java back-end"" ""C# back-end"" ""Linux""",/offers/luxoft-poland-senior-tech-lead
Koordynator IT,PM,office,senior,Steriscience Sp. z o.o.,Warszawa,,,"""Microsoft Windows""",,/offers/steriscience-sp-z-o-o-koordynator-it
DevOps Engineer,Admin,remote,senior,Erbis,Kraków,11921-23843,,"""DevOps"" ""Azure"" ""Powershell""",,/offers/erbis-devops-engineer-krakow
Architekt Rozwiązań Informatycznych,Architecture,remote,senior,Craon.pl,Wrocław,,25200-35281,"""IoT"" ""Business Intelligence"" ""Machine Learning"" ""AI"" ""HIS"" ""ERP"" ""HL7"" ""LIMS""",,/offers/craon-pl-architekt-rozwiazan-informatycznych-wroclaw
Senior .NET FullStack Developer,Net,remote,senior,Adanto Software,Warszawa,,21500-23000,""".NET Core"" ""Node.js"" ""Vue.js"" ""JavaScript"" ""MongoDB"" ""English""",,/offers/adanto-software-senior-net-fullstack-developer-warszawa-322891
Technology Strategy Consultant – Enterprise Architecture all levels,Architecture,remote,mid,Accenture,Wrocław,None-None,,"""Architecture"" ""Problem Solving"" ""Leadership""",,/offers/accenture-technology-strategy-consultant-wroclaw
Engineering Manager with Networking Background,PM,remote,senior,Codilime,Warszawa,,22500-30000,"""Project Management"" ""IT Infrastructure""","""Computer networks"" ""automation""",/offers/codilime-engineering-manager-with-networking-background
Power Platform Developer,Data,remote,mid,NATEK,Wrocław,17000-17000,23000-23000,"""Power Platform"" ""PowerApps"" ""Power Automate"" ""PowerBi"" ""Communication Skills"" ""English"" ""Canvas"" ""SQL"" ""Data Management"" ""Data Visualization""",,/offers/natek-power-platform-developer-wroclaw
Specjalista Monitorowania Systemów Teleinformatycznych,C,hybrid,mid,DCG,Warszawa,None-None,,"""Linux"" ""Microsoft Windows"" ""LAN"" ""WAN"" ""Elasticsearch"" ""Grafana""",,/offers/dcg-specjalista-monitorowania-systemow-teleinformatycznych-warszawa
Azure Devops Engineer,DevOps,remote,mid,DAC.digital,Kraków,,26000-29000,"""Microsoft Azure Cloud"" ""CI/CD"" ""Grafana"" ""Azure DevOps"" ""Prometheus""",,/offers/dac-digital-azure-devops-engineer-11a32453-81da-4037-bfdb-a3ba023ed075
Konsultant SAP PM,ERP,remote,senior,Accenture,Gdansk,None-None,,"""SAP PM""","""Project Management""",/offers/accenture-konsultant-sap-pm-gdansk
Network Operations Engineer,Security,office,junior,GMS,Warszawa,8000-9500,,"""Networks""","""GSM"" ""SMS protocole"" ""Network Protocols"" ""Linux / Unix""",/offers/gms-network-operations-engineer
Administrator IT,Admin,hybrid,mid,GTV Poland,Pruszków,None-None,,"""GTV"" ""Service Desk"" ""Angielski""",,/offers/gtv-poland-administrator-it
PHP Developer,PHP,hybrid,mid,PARP,Warszawa,None-None,,"""PHP 7/8"" ""Symfony 5/6"" ""REST"" ""Git""","""API Platform"" ""PHP Unit""",/offers/parp-php-developer-warszawa
UX/UI Designer,UX/UI,remote,mid,Mozaiq,Warszawa,,11921-15895,"""Figma"" ""Adobe Creative Suite"" ""English"" ""UI Design"" ""UX Design""",,/offers/mozaiq-ux-ui-designer-warszawa
Data Science Engineer,Python,hybrid,mid,Quantum,Warszawa,,10000-17000,"""Python"" ""Machine Learning"" ""Computer Vision"" ""Deep Learning"" ""SQL""","""NLP""",/offers/quantum-data-science-engineer-warszawa-319463
Chief Project Electronics Engineer,Architecture,office,c_level,Human4Human Recruitment,Kraków,28000-34000,,"""Architecture"" ""Software Architecture""",,/offers/human4human-recruitment-chief-project-electronics-engineer
Product Support Representative Senior,Support,hybrid,senior,FIS Technology Services,Wrocław,None-None,,"""MS Office""",,/offers/fis-technology-services-product-support-representative-senior-wroclaw
Frontend Tech Lead,JS,remote,senior,MindPal,Gdańsk,18000-26000,,"""JavaScript"" ""GitHub"" ""English"" ""Vue.js"" ""Node.js"" ""React""",,/offers/mindpal-frontend-tech-lead-88a6c9ef-30f5-4ceb-b171-b3c0f18a33e4
Java Developer,Java,hybrid,mid,Alter Solutions Polska,Warszawa,,20000-24300,"""Java"" ""JavaScript"" ""Spring Boot"" ""MS SQL"" ""Elasticsearch"" ""WCF"" ""SOAP"" ""REST"" ""Git""","""Web API""",/offers/alter-solutions-polska-java-developer-warszawa-324248
Mł. Specjalista ds. ERP,ERP,office,junior,GOLDBECK Elementy Polska,Łódź,None-None,,,"""ERP"" ""Microsoft Dynamics AX"" ""Microsoft Dynamix 365""",/offers/goldbeck-elementy-polska-ml-specjalista-ds-erp
Platform Developer,DevOps,hybrid,mid,IG Group,Kraków,None-None,,"""DevOps tools"" ""DevOps"" ""Scripting""",,/offers/ig-group-platform-developer
Software Implementation Consultant,Data,office,mid,Dassault Systemes,Kraków,None-None,,"""MS SQL"" ""SQL""","""C#"" "".Net"" ""JavaScript""",/offers/dassault-systemes-software-implementation-consultant-krakow
Inżynier R&D,C,hybrid,mid,Amusys Production Sp.z o.o.,Zabierzów,None-None,None-None,"""C"" ""C++"" ""Rust"" ""Python""","""Embedded"" ""Git""",/offers/amusys-production-sp-z-o-o-inzynier-r-amp-d
Scala Developer (relocation to Sweden),Scala,hybrid,senior,Skillspark,Malmo,,36600-48800,"""Scala""",,/offers/skillspark-scala-developer-relocation-to-sweden
Senior Google Cloud Architect,Architecture,remote,senior,NORDCLOUD,Berlin,36051-45426,,"""Cloud Computing"" ""Google Cloud"" ""Google Cloud Platform"" ""CI/CD""","""Bash"" ""Python"" ""Terraform""",/offers/nordcloud-senior-google-cloud-architect
IT Support Manager,Support,office,mid,Kolomolo,Kraków,,17500-17500,"""Cloud"" ""on-prem technologies"" ""L1/L2/L3 IT support"" ""Linux"" ""Windows""","""AWS"" ""DNS""",/offers/kolomolo-it-support-manager
Junior Malware Analyst,Security,hybrid,junior,ESET,Kraków,7000-9000,,"""HTML"" ""JavaScript""","""VBScript"" ""Powershell"" ""Python"" ""Autolt"" ""Assembler x86/x64""",/offers/eset-junior-malware-analyst
Oracle Database Administrator,Admin,remote,mid,Raiffeisen Bank International AG,Szczecin,18500-21600,,"""Oracle DB"" ""PL/SQL"" ""Linux"" ""Windows""","""MS SQL Server""",/offers/raiffeisen-bank-international-ag-oracle-database-administrator-szczecin
Programista frontend junior,JS,remote,junior,Currenda,Sopot,5000-7000,6000-9000,,"""Vue"" ""REST API"" ""JSON"" ""HTML5"" ""CSS"" ""JavaScript"" ""RWD"" ""Bootstrap"" ""Git""",/offers/currenda-programista-frontend-junior
Junior Salesforce Developer,Java,remote,junior,Enxoo,Warszawa,,5000-13000,"""Java""","""SQL"" ""HTML"" ""CSS"" ""JS"" ""Agile"" ""Salesforce""",/offers/enxoo-junior-salesforce-developer-warszawa-327948
Administrator Baz Danych PostgreSQL,Data,office,mid,Redge Technologies,Warszawa,None-None,None-None,"""PostgreSQL"" ""SQL""","""AWS"" ""Elasticsearch""",/offers/redge-technologies-administrator-baz-danych-postgresql
Tech Lead (C++/QT),C,hybrid,senior,Moon Active,Warszawa,,None-None,"""C++"" ""Qt"" ""People Management"" ""Team Management""",,/offers/moon-active-tech-lead-c-qt
Software Architect  (Java · AI · Big Data),Architecture,remote,senior,kyp.ai,Katowice,None-None,None-None,"""Java"" ""Architecture"" ""PostgreSQL"" ""Kafka""",,/offers/kyp-ai-software-architect-java-ai-big-data-katowice-322870
Administrator SAP - Moduł MM,Admin,hybrid,mid,PWPW S.A,Warszawa,None-None,,"""SAP MM""",,/offers/pwpw-s-a-administrator-sap-modul-mm
Senior Backend Java Developer (remote),Java,remote,senior,Appfire,Wrocław,17000-24500,,"""Java"" ""Spring"" ""REST"" ""Hibernate/JPA"" ""Docker"" ""Databases"" ""Maven"" ""Spock/JUnit/Mockito""","""DDD"" ""Hexagonal Architecture""",/offers/appfire-senior-backend-java-developer-remote-wroclaw-309790
Senior DevOps Engineer,DevOps,remote,senior,Luxoft Poland,Kraków,None-None,,"""Azure"" ""Azure DevOps"" ""GitLab"" ""CI/CD"" ""Bash"" ""Python"" ""Azure Kubernetes Service"" ""Terraform"" ""Ansible""","""Security""",/offers/luxoft-poland-senior-devops-engineer-warszawa-308513
PHP Developer,PHP,remote,mid,Loyalty Starter,Gdynia,,14000-20000,"""JS"" ""HTML"" ""PHP""","""Docker""",/offers/ibso-sp-z-o-o-remote-php-developer
Architekt Rozwiązań IT,Architecture,remote,senior,MANPOWER EXPERIS IT,Wrocław,,28560-30912,"""UML"" ""BPMN2"" ""Sparx"" ""SOA"" ""Oracle"" ""Java""",,/offers/manpower-experis-it-architekt-rozwiazan-it
CyberSecurity Consultant,Security,remote,senior,Klient Just Join IT,Kraków,25000-35000,,"""Cybersecurity"" ""English""",,/offers/klient-just-join-it-cybersecurity-consultant-krakow
Junior Java Developer,Java,hybrid,junior,Infor,Wrocław,None-None,,,"""Java 8/17"" ""SQL"" ""NoSQL"" ""RESTful API""",/offers/infor-junior-java-developer-wroclaw-316574
Scrum Master,PM,office,mid,Heineken,Kraków,None-None,,"""Scrum Master"" ""Scaling""","""Management""",/offers/heineken-scrum-master-d36d653c-f20f-4b5b-bbe8-069a9e175ffa
Python Developer,Python,remote,mid,Hobly,Warszawa,,18000-23500,"""Python"" ""Django"" ""PostgreSQL"" ""Elasticsearch"" ""Scrum""",,/offers/hobly-python-developer-poland-remote
PHP Developer,PHP,hybrid,mid,PGB Human Resources,Katowice,,None-None,"""PHP"" ""PostgreSQL"" ""REST API""","""Symfony"" ""React.JS"" ""Git""",/offers/pgb-human-resources-php-developer-katowice
IT Infrastructure Team Lead,Admin,hybrid,senior,RPO Partners Sp. z o.o.,Gdańsk,16000-22000,18000-28000,"""Active Directory"" ""Azure DevOps"" ""GitLab"" ""VMware"" ""Docker"" ""ServiceNow"" ""Google Cloud Platform""",,/offers/rpo-partners-sp-z-o-o-it-infrastructure-team-lead
Data Engineer II - Fulfillment,Data,hybrid,mid,Tesco Technology,Kraków,17000-25000,20000-30000,"""Hadoop"" ""Scala"" ""Kafka"" ""Spark""","""Kubernetes""",/offers/tesco-technology-software-development-engineer-ii
Support Developer,Support,remote,junior,BoomBit S.A.,Gdańsk,None-None,,"""Git""","""Unity"" ""C#"" "".Net"" ""iOS"" ""Android""",/offers/boombit-s-a-support-developer
Senior DevOps Engineer,DevOps,hybrid,senior,ING Bank Śląski,Katowice,12000-22000,,"""Azure"" ""GCP"" ""Kubernetes"" ""Java"" ""REST API"" ""Kafka""",,/offers/ing-bank-slaski-senior-devops-engineer-katowice-311918
Analityk systemowy Oracle E-Business Suite,ERP,remote,senior,ASTEK Polska,Wrocław,,20160-23520,"""ERP"" ""Oracle DB""",,/offers/astek-polska-analityk-systemowy-oracle-e-business-suite-wroclaw
"Full-stack Engineer (React JS, Python, Docker)",Python,hybrid,mid,Rainlabs Services Sp.z o.o.,Kraków,11000-16000,16800-28560,"""ReactJS"" ""TypeScript"" ""JavaScript"" ""HTML"" ""CSS"" ""Git"" ""MaterialUI"" ""NodeJS"" ""Linux"" ""Docker""",,/offers/rainlabs-services-sp-z-o-o-full-stack-engineer-react-js-python-docker-krakow
Młodszy Specjalista IT,Support,hybrid,junior,9bits sp. z o.o.,Krosno,4000-5000,4000-5000,"""Communication Skills""","""Problem Solving"" ""JIRA"" ""SQL""",/offers/9bits-sp-z-o-o-mlodszy-specjalista-it-krosno-319798
Information Security and Compliance Specialist,Security,remote,mid,Astec,Zielona Góra,,,"""ISO 27001"" ""SOC 2"" ""GDPR""","""TISAX""",/offers/astec-information-security-and-compliance-specialist
Senior IT Operations Specialist,DevOps,hybrid,senior,Sybilla Technologies,Inowrocław,12000-21000,12000-21000,"""Docker"" ""Windows Administration"" ""Networks"" ""Powershell"" ""Windows Server""",,/offers/sybilla-technologies-senior-it-operations-specialist-inowroclaw
Senior Azure DevOps Engineer,DevOps,remote,senior,HAYS Poland,Wrocław,,30000-33500,"""Azure DevOps"" ""Azure"" ""Powershell"" ""ARM"" ""Bicep""",,/offers/hays-poland-senior-azure-devops-engineer-wroclaw
EDS Experience Analyst,PM,hybrid,junior,Takeda,Łódź,None-None,,"""Enterprise Data Services"" ""Insights & Analytics"" ""Power BI"" ""Lean Six Sigma"" ""Design for Six Sigma"" ""Change Management"" ""Process & Data Modeling"" ""Communication Skills""",,/offers/takeda-eds-experience-analyst-lodz-321738
Linux System Administrator,Admin,remote,junior,core3,Łódź,,8300-12500,"""Linux / Unix"" ""SQL""","""LAN/WAN"" ""Hadoop""",/offers/core3-linux-system-administrator-lodz
"Senior C# Developer in Technology Team, Financial Crime Unit",Net,hybrid,senior,PwC Polska,Warszawa,12400-19600,,"""C#"" "".Net"" "".NET Core"" ""SQL"" ""ASP.NET""",,/offers/pwc-polska-senior-c-developer-in-technology-team-financial-crime-unit-warszawa
Golang Developer,Go,office,mid,Rainbow Tours S.A.,Łódź,8000-13000,10000-15000,"""NoSQL"" ""Microservices""","""Kubernetes"" ""MsSQL"" ""RabbitMQ"" ""Golang"" ""Elastic"" ""Kafka"" ""ArangoDB"" ""Redis""",/offers/rainbow-tours-s-a-senior-backend-developer-golang
Android Developer (Java & Kotlin),Mobile,remote,mid,MindPal,Warszawa,,14500-22500,"""Java"" ""Kotlin"" ""Android""","""beacons"" ""Indoor navigation""",/offers/mindpal-android-developer-java-kotlin-warszawa
Inżynier Systemowy,Admin,remote,mid,Ailleron SA,Gdańsk,None-None,None-None,"""Windows Server"" ""MS SQL Server"" ""Powershell"" ""Git"" ""Zabbix"" ""CI/CD""",,/offers/ailleron-sa-inzynier-systemowy-gdansk
Administrator Sieci,Admin,remote,mid,Eagle Recruitment,Warszawa,14000-18000,15000-19000,"""LAN"" ""WAN"" ""VPN"" ""Network Administration""",,/offers/eagle-recruitment-administrator-sieci-lan-wan
Cyber Security Engineer,Security,remote,mid,Cut2Code,Warszawa,,10000-15000,"""English"" ""Cybersecurity"" ""AWS"" ""Python"" ""Bash"" ""Analytical Thinking"" ""Communication Skills""","""French""",/offers/cut2code-cyber-security-engineer-warszawa
Junior Data Engineer,Data,office,junior,Kearney,Warszawa,9500-12000,,,"""SQL"" ""T-SQL"" ""Python"" ""SSIS"" ""Airflow"" ""Azure""",/offers/kearney-junior-data-engineer
Senior React Native Engineer,Mobile,hybrid,senior,Software Mansion,Kraków,16800-23200,21000-29000,"""React Native"" ""React"" ""JavaScript"" ""TypeScript""","""Android"" ""iOS""",/offers/software-mansion-senior-react-native-engineer-krakow
Cloud Solutions Presales,DevOps,hybrid,mid,Oktawave,Warszawa,None-None,,"""Azure"" ""AWS"" ""GCP""",,/offers/oktawave-cloud-solutions-presales
Fullstack .NET Developer (TERG S.A.),Net,remote,mid,E Net Production Sp. z o.o.,Łódź,8000-11000,9500-13250,""".Net"" ""WebService"" ""C#""","""MS SQL"" ""T-SQL"" ""Visual Studio"" ""Angular"" ""TypeScript"" ""REST API""",/offers/e-net-production-sp-z-o-o-fullstack-net-developer-terg-s-a
