Title,Category,OperationMode,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
DevOps Engineer,DevOps,remote,senior,Sopra Steria,Łódź,12000-16000,16000-20400,"""Ansible"" ""Kubernetes"" ""OpenShift"" ""GitLab"" ""Docker"" ""CI/CD""",,/offers/sopra-steria-devops-engineer-lodz-320595
MID Quality Assurance Engineer,Testing,hybrid,mid,SYZYGY,Warszawa,7400-10700,9000-13000,"""JIRA"" ""Xray"" ""TypeScript"" ""Confluence"" ""DevTools"" ""WebDriver"" ""Selenium""",,/offers/syzygy-mid-quality-assurance-engineer
Administrator SAP - moduły PA/PT/OM/PY,ERP,hybrid,mid,PWPW S.A,Wrocław,,None-None,"""SAP PA"" ""SAP PT"" ""SAP OM"" ""SAP PY""","""SAP Portal""",/offers/pwpw-s-a-administrator-sap-moduly-pa-pt-om-py-wroclaw
Product Manager - PAT System,PM,hybrid,senior,GSK,Poznań,None-None,,"""Management"" ""Problem Solving"" ""Team Player"" ""PAT"" ""GXP""",,/offers/gsk-product-manager-pat-system
Cybersecurity Expert,Security,hybrid,senior,PKO Bank Polski,Warszawa,None-None,,"""REST API"" ""CI/CD"" ""Azure DevOps"" ""Jenkins"" ""GitHub""",,/offers/pko-bank-polski-cybersecurity-expert-plock
Test Automation Engineer,Testing,hybrid,senior,WIPRO,Marki,,None-None,"""Test Automation"" ""iOS testing"" ""Android testing"" ""Appium"" ""Selenium""",,/offers/wipro-test-automation-engineer-marki
Manager for Automation & Infrastructure Department,PM,hybrid,senior,Arla,Gdańsk,None-None,,"""DevOps"" "".Net"" ""Project Management"" ""Data""",,/offers/arla-manager-for-automation-infrastructure-department-gdansk-318749
Atlassian Engineer,Admin,hybrid,mid,Cyclad,Wrocław,,32760-37800,"""Atlassian system"" ""Atlassian Tools""","""DevOps tools""",/offers/cyclad-atlassian-engineer
Project Manager,PM,hybrid,mid,dotCommunity,Kraków/Rzeszów,None-None,None-None,"""PM"" ""Project Management"" ""Agile"" ""JIRA""",,/offers/dotcommunity-project-manager
Manual tester,Testing,remote,senior,Alter Solutions Polska,Kraków,,8000-12000,"""SQL"" ""regression testing"" ""Scrum"" ""Leasing or Insurance""","""Test Automation"" ""ISTQB""",/offers/alter-solutions-polska-manual-tester-krakow-330480
Programista - Lider Zespołu,Java,remote,senior,KAMSOFT S.A.,Gdańsk,None-None,,"""Microsoft Azure"" "".Net"" ""SQL"" ""Java""","""Kotlin""",/offers/kamsoft-s-a-programista-lider-zespolu-gdansk
QA Consultant — Financial Software Services,Testing,hybrid,mid,SimCorp,Warsaw,12000-14000,,"""English"" ""QA"" ""ISTQB"" ""Agile"" ""Manual Testing""","""SQL"" ""API Testing""",/offers/simcorp-qa-consultant-financial-software-services
Senior Cyber Security Engineer,Security,hybrid,senior,Nordea,Gdańsk,None-None,,"""Cybersecurity"" ""Python/Java"" ""Problem Solving""",,/offers/nordea-senior-cyber-security-engineer-gdansk
IT Asset Management,Support,hybrid,mid,Falck IT Poland Sp. z o.o.,Warsaw,14000-15000,,"""ServiceNow"" ""MS Excel"" ""ITIL""","""Flexera""",/offers/falck-it-poland-sp-z-o-o-it-asset-management
Consulting Microsoft Architect,Architecture,hybrid,senior,PwC Polska,Warszawa,None-None,,"""Microsoft"" ""Dynamics"" ""Azure"" ""CRM"" ""Dynamics 365""",,/offers/pwc-polska-consulting-microsoft-architect
Senior Backend Engineer,Java,hybrid,senior,Backbase,Kraków,20000-24000,,"""REST API"" ""Microservices"" ""Hibernate"" ""Spring Boot"" ""Maven"" ""CI/CD""",,/offers/backbase-senior-backend-engineer
UC O365 Security and Compliance,Security,hybrid,mid,State Street,Kraków,None-None,,"""Powershell"" ""Power Automate"" ""Python"" ""Office 365 products"" ""data retention policies""",,/offers/state-street-uc-o365-security-and-compliance-krakow
IT Administrator,Admin,remote,mid,CERI International,Piotrków Trybunalski,None-None,None-None,"""IT"" ""Red Hat Linux"" ""MS Office"" ""Angielski"" ""Niemiecki"" ""IT-Security"" ""MS SQL Service  (2016+)"" ""MS Windows  Server""","""RPA""",/offers/ceri-international-it-administrator-piotrkow-trybunalski
Administrator systemów,Admin,hybrid,mid,ASTEK Polska,Wrocław,,18900-21000,"""Red Hat"" ""Linux"" ""Jenkins"" ""Oracle DB"" ""MsSQL"" ""Kubernetes""","""MS Windows Server""",/offers/astek-polska-administrator-systemow
IT Specialist,Admin,hybrid,mid,ARCHE CONSULTING,Częstochowa,None-None,,"""MS Office"" ""LAN"" ""English"" ""IT systems"" ""Microsoft Exchange""",,/offers/arche-consulting-it-specialist-czestochowa-337301
Analityk Biznesowy IT,Analytics,hybrid,mid,Onwelo Sp. z o.o.,Katowice,,700-1100,"""BPMN"" ""UML""","""Enterprise Architect"" ""MS SQL""",/offers/onwelo-sp-z-o-o-analityk-biznesowy-it-katowice-336031
Storage & Backup Administrator,Admin,remote,senior,HRO Digital,Warszawa,None-None,None-None,"""NetApp"" ""Cohesity"" ""Commvault"" ""Dell EMC Storage"" ""Cloud""",,/offers/hro-digital-storage-backup-administrator
Lead Data Engineer,Data,remote,senior,AURA,Warsaw,,None-None,"""Spark"" ""Python"" ""SQL"" ""Databases"" ""Data modeling"" ""Scala""","""Databricks"" ""Airflow"" ""Containers""",/offers/aura-lead-data-engineer
SAP HCM Consultant,ERP,hybrid,mid,Fujitsu Technology Solutions,Wrocław,18000-25000,16800-33600,"""SAP"" ""German"" ""English""","""Flori Apps""",/offers/fujitsu-technology-solutions-sap-hcm-consultant
Oracle Expert,Data,remote,senior,Eyzee S.A.,Poznań,,22000-27000,"""Oracle DB"" ""Oracle"" ""Data Integration"" ""Business Intelligence""",,/offers/eyzee-s-a-oracle-expert-poznan
Data Engineer,Python,hybrid,mid,B.Braun,Poznań,None-None,,"""MS Azure Data Factory"" ""MS Azure Databricks"" ""SAP BW"" ""Apache Spark"" ""Python"" ""SQL"" ""SAP HANA"" ""Data modeling""",,/offers/b-braun-data-engineer-poznan
QA Engineer (f/m/d),Testing,remote,mid,Burda Media Polska,Warszawa,None-None,None-None,"""Behat"" ""Cypress"" ""Selenium"" ""API Testing"" ""Test Automation"" ""Manual Testing"" ""Web Application Testing""","""PHP"" ""JavaScript"" ""Relacyjne Bazy Danych""",/offers/burda-media-polska-qa-engineer-f-m-d
Service Now Developer,JS,remote,mid,ADC Eastern Europe,Warszawa,15000-15000,,"""ServiceNow"" ""JavaScript"" ""HTML""",,/offers/adc-eastern-europe-service-now-developer
On-Site Service Coordinator,Support,office,senior,Hitachi Energy,Kraków,None-None,,"""Customer Support"" ""IT Support""","""ITIL""",/offers/hitachi-energy-services-on-site-service-coordinator
Staff C/C++ Engineer (Integration Team),C,hybrid,senior,XPERI Poland,Warszawa,None-None,None-None,"""C++"" ""C"" ""Linux""","""Jenkins""",/offers/xperi-poland-staff-c-c-engineer-integration-team
Scrum Master,PM,remote,mid,E Net Production Sp. z o.o.,Katowice,,10000-15000,"""Scrum"" ""Agile"" ""Communication Skills"" ""Facilitation"" ""Team Player"" ""cricital thinging"" ""Problem Solving""",,/offers/e-net-production-sp-z-o-o-scrum-master-katowice
Flutter Developer Intern,Mobile,office,junior,Softnauts,Kraków,,,,"""Flutter"" ""Dart"" ""REST API"" ""BLOC"" ""Git""",/offers/softnauts-flutter-developer-intern
Technical Account Manager,Support,hybrid,senior,Perfect Gym Solutions,Warszawa,,12000-14000,"""Analytics"" ""Contact with a client"" ""Communication Skills"" ""Problem Solving"" ""English""","""SQL""",/offers/perfect-gym-solutions-technical-account-manager
Developer MS Dyn 365 BC / Dyn NAV,Architecture,remote,senior,Solemis Group Sp. z o.o.,Gdynia,,None-None,"""Dyn365BC"" ""MS Dyn NAV"" ""C/SIDE"" ""C/AL""",,/offers/solemis-group-sp-z-o-o-developer-ms-dyn-365-bc-dyn-nav
Azure Administrator,Admin,remote,mid,NEUCA S.A.,Toruń,None-None,,"""Azure""",,/offers/neuca-s-a-azure-administrator-torun
Junior Malware Analyst,Security,hybrid,junior,ESET,Kraków,7000-9000,,"""HTML"" ""JavaScript""","""VBScript"" ""Powershell"" ""Python"" ""Autolt"" ""Assembler x86/x64""",/offers/eset-junior-malware-analyst
Specjalista ds. IT (Symfony lub Magento),PHP,remote,senior,KODANO S.A.,Katowice,,15000-15000,"""Magento 2"" ""Symfony"" ""Bazy Danych"" ""Memcached"" ""PHP 8"" ""REST API"" ""Scrum"" ""SQL"" ""Testing"" ""Varnish""",,/offers/kodano-s-a-specjalista-ds-it-symfony-lub-magento-katowice
Visual Designer,UX/UI,remote,senior,Nortal,Rzeszów,None-None,None-None,"""Adobe Cloud"" ""Adobe Premiere Pro"" ""After Effects"" ""powerPoint"" ""time management skills""","""Figma""",/offers/nortal-visual-designer-rzeszow
Data Projects Analyst,Data,office,mid,Lyreco Advantage,Gdańsk,None-None,None-None,"""Data"" ""Power BI"" ""SQL""","""Project Management""",/offers/lyreco-advantage-data-projects-analyst
Senior Tech Lead,Java,hybrid,senior,Luxoft Poland,Wrocław,None-None,,"""Team Leadership"" ""Agile""","""Java back-end"" ""C# back-end"" ""Linux""",/offers/luxoft-poland-senior-tech-lead
Data Scientist,Python,remote,junior,Guesty Inc,Warszawa,,18000-25000,"""English"" ""Python"" ""Linux""","""Azure"" ""MsSQL"" ""Docker"" ""Kubernetes""",/offers/guesty-inc-data-scientist-warszawa-334315
Lead Developer,Other,hybrid,senior,DSV ISS,Warszawa,None-None,,"""Java"" ""Python"" ""Big Data"" ""Kafka"" ""JSON"" ""Avro"" ""Hadoop"" ""Flink"" ""Spark""",,/offers/dsv-iss-lead-developer-warszawa-325117
Business Analyst ITSec GRC Tools,ERP,remote,mid,Schaeffler Global Services Europe Sp. z o.o.,Wrocław,None-None,,"""ServiceNow"" ""ERP"" ""PM""",,/offers/schaeffler-business-analyst-itsec-grc-tools
Senior SAP CO Consultant with German,ERP,hybrid,senior,Fujitsu Technology Solutions,Wrocław,18000-25000,18000-25000,"""SAP CO"" ""SAP Project System"" ""SAP Finance"" ""S/4HANA""",,/offers/fujitsu-technology-solutions-senior-sap-co-consultant-with-german
Mid/Senior Node.js Developer,JS,remote,senior,BlueSoft,Kraków,,None-None,"""Node.js"" ""JavaScript"" ""TypeScript"" ""nestJS"" ""Express.js"" ""Docker"" ""JSON"" ""Git"" ""RabbitMQ""","""MongoDB""",/offers/bluesoft-mid-senior-node-js-developer-krakow
Administrator Baz Danych,Admin,hybrid,mid,Polkomtel Sp. z o. o.,Warszawa,None-None,,"""Oracle"" ""Databases"" ""Linux / Unix""",,/offers/polkomtel-sp-z-o-o-administrator-baz-danych
DevOps Engineer,DevOps,remote,mid,Happy Team,Łódź,,25000-34000,"""Angielski"" ""ELK Stack"" ""Git"" ""Python"" ""Ansible""",,/offers/happy-team-remote-devops-engineer-1d6f00cf-6652-42c9-9638-5c8e00c0ce1b
Tester Automatyzujący,Testing,remote,mid,Eyzee S.A.,Warszawa,,12000-20000,"""Selenium"" ""JBehave"" ""Cucumber"" ""Jenkins"" ""BPM"" ""Java""","""SQL""",/offers/eyzee-s-a-tester-automatyzujacy-warszawa
FULL-STACK SOFTWARE DEVELOPER .NET M/F/D,Net,office,mid,NETZSCH Instrumenty,Kraków,None-None,,"""English"" ""Azure DevOps"" ""DevOps"" ""Blazor"" ""ReactJS"" ""Vue.js"" ""C#"" ""Angular"" ""Azure"" ""Git""",,/offers/netzsch-instrumenty-full-stack-software-developer-net-m-f-d
Senior QA Engineer - Mobile,Testing,hybrid,senior,Backbase,Kraków,20000-24000,,"""Mobile Apps"" ""Android"" ""iOS"" ""Appium"" ""Swift"" ""Kotlin"" ""XCode"" ""Espresso""",,/offers/backbase-senior-qa-engineer-mobile
Cyber Intelligence Threat Modeler,Security,hybrid,mid,Stryker,Warszawa,None-None,,"""Cybersecurity"" ""threat intelligence"" ""Cyber Intelligence"" ""threat modeling"" ""Threat Modeling Tools"" ""risk assessment""","""CISSP"" ""CEH""",/offers/stryker-cyber-intelligence-threat-modeler
Data & AI Analyst,Analytics,hybrid,junior,Accenture Sp. z o. o.,Warszawa,None-None,,,"""SQL"" ""SAP"" ""Salesforce"" ""Workday"" ""ServiceNow"" ""ETL"" ""Azure"" ""AWS"" ""GCP""",/offers/accenture-sp-z-o-o-data-ai-analyst-warszawa
Site Reliability Engineer,DevOps,hybrid,junior,Moon Active,Warszawa,,None-None,,"""Linux"" ""Scripting"" ""monitoring"" ""Cloud Computing"" ""Monitoring Tools"" ""Terraform"" ""Docker"" ""Containers""",/offers/moon-active-site-reliability-engineer-warszawa
Enterprise Integration (Data) Architect,Architecture,remote,senior,Skillspark,Warszawa,,33000-38000,"""Azure Tools"" ""Microsoft Azure Cloud"" ""API"" ""Data Lake"" ""CI/CD""",,/offers/skillspark-enterprise-integration-data-architect-warszawa
Azure Cloud Engineer,DevOps,hybrid,mid,Omada Poland,Warsaw,10000-15000,,"""Microsoft Azure Cloud""","""SQL"" ""Kubernetes""",/offers/omada-poland-azure-cloud-engineer-warsaw-335350
Network Engineer,Admin,hybrid,mid,emagine Polska,Warszawa,,None-None,"""DNS"" ""DHCP"" ""NetScaler"" ""Wifi knowledge""",,/offers/emagine-polska-network-engineer-warszawa
Software Developer,Python,office,junior,Odoo,Ramillies,None-None,,,"""JS"" ""Linux"" ""GitHub"" ""Python""",/offers/odoo-software-developer
Android Developer,Mobile,office,mid,PayEye,Wrocław,,None-None,"""Android"" ""Kotlin""",,/offers/payeye-android-developer-wroclaw-331943
Application Lead,Data,remote,mid,Experis Manpower Group,Warszawa,,30400-38640,"""PIM Informatica 360"" ""Data modeling"" ""interface design""",,/offers/experis-manpower-group-application-lead
SOAR Engineer,Security,remote,mid,Fujitsu,Łódź,None-None,,"""SOAR"" ""Python"" ""C#""","""RESTful APIs"" ""Gitlab/Github""",/offers/fujitsu-soar-engineer
Konsultant CG Cloud,PM,remote,senior,Commoditech,Wrocław,,None-None,"""Consumer Goods Cloud"" ""CG Cloud""","""Salesforce"" ""Image Reco"" ""eLeader""",/offers/commoditech-konsultant-cg-cloud-wroclaw
Business Analyst,Analytics,hybrid,senior,HSBC Service Delivery,Kraków,None-None,,"""JIRA"" ""Confluence"" ""Communication Skills"" ""Scrum"" ""Agile""",,/offers/hsbc-service-delivery-business-analyst
Scrum Master,PM,remote,mid,XTB,Warszawa,14500-20500,17000-24000,"""Scrum Master"" ""PSM II"" ""PSM III"" ""Scrum"" ""JIRA"" ""Confluence"" ""Kanban""",,/offers/xtb-scrum-master-warszawa-312926
Junior Analytics Developer,Analytics,remote,junior,Axis Group EU,Wrocław,4000-7000,5000-8500,"""English"" ""MS Excel""","""Qlik"" ""Power BI"" ""Tableau"" ""ThoughtSpot"" ""SQL/NoSQL""",/offers/axis-group-eu-junior-bi-developer-wroclaw
"Senior Test Automation Engineer with Python,Gdynia",Testing,hybrid,senior,Nordea,Gdynia,None-None,,"""Python"" ""Test Automation"" ""SQL""",,/offers/nordea-senior-test-automation-engineer-with-python-gdynia
Senior Embedded Developer,C,remote,senior,Klika Tech sp. z o.o.,Warszawa,None-None,None-None,"""C++"" ""Linux"" ""Go""",,/offers/klika-tech-sp-z-o-o-senior-embedded-developer-warszawa
QA Engineer / Manual Tester,Testing,remote,junior,Inhabit,Gdańsk,6000-7500,6500-8000,"""English""","""Manual Testing"" ""Web Application Testing"" ""Mobile App Testing"" ""API Testing""",/offers/supercontrol-qa-engineer-manual-tester-gdansk-324942
Konsultant wdrożeniowy,PM,hybrid,mid,DataConsult S.A.,Kraków,None-None,,,"""SQL"" ""WMS"" ""ERP""",/offers/dataconsult-s-a-konsultant-wdrozeniowy-krakow
Senior/Lead Golang Developer,Go,remote,senior,Spyrosoft,Białystok,13550-21600,18480-29400,"""Golang"" ""Kubernetes"" ""Operator Framework"" ""Ingress Controller"" ""English""",,/offers/spyrosoft-senior-lead-golang-developer
Lead Product Security Engineer,Security,remote,senior,SmartBear,Wrocław,None-None,None-None,"""Cloud Computing"" ""SaaS"" ""Software Development"" ""Application Security"" ""product security"" ""threat modeling"" ""Security tools""",,/offers/smartbear-lead-product-security-engineer
Senior Azure Solutions Engineer,DevOps,remote,senior,C&F,Warszawa,None-None,None-None,"""Python"" ""Azure"" ""Terraform"" ""Azure DevOps"" ""ARM"" ""GitHub""",,/offers/c-f-s-a-senior-azure-solutions-engineer
Quality and Site Reliability Engineer,DevOps,hybrid,senior,VOLVO TECH HUB POLAND,Kraków,None-None,,"""Docker"" ""Kubernetes"" ""Azure"" ""Python"" ""Distributed systems"" ""Linux"" ""QA""",,/offers/volvo-tech-hub-poland-quality-and-site-reliability-engineer
Salesforce Technical Leader,Architecture,remote,senior,PwC Polska,Warszawa,,None-None,"""Salesforce"" ""Analiza Biznesowa"" ""Architecture"" ""BPM"" ""UML""",,/offers/pwc-polska-salesforce-technical-leader
Power Apps Solution Architect,Architecture,remote,senior,Infopulse,Łódź,None-None,None-None,"""MS Dynamics 365"" ""Power Apps""",,/offers/infopulse-power-apps-solution-architect
SME for Application Packaging,Admin,remote,mid,WIPRO,Gdańsk,None-None,None-None,"""Windows 10"" ""Wise Package Studio"" ""Instal Shield"" ""Powershell"" ""SCCM"" ""Altiris""",,/offers/wipro-sme-for-application-packaging
Konsultant Systemu Softlab ERP,ERP,hybrid,mid,DahliaMatic Sp. z o.o.,Warszawa,,8000-10000,"""Softlab"" ""ERP""","""T-SQL"" ""MsSQL""",/offers/dahliamatic-sp-z-o-o-konsultant-systemu-softlab-erp
Senior Fullstack Developer (Java + React/Angular),Java,remote,senior,Scalo,Wrocaw,,None-None,"""Java"" ""Angular"" ""English"" ""Jenkins"" ""Git""","""Ansible"" ""Docker""",/offers/scalo-macos-developer
.NET Developer,Net,hybrid,mid,Vercom S.A.,Poznań,,13000-16000,"""C#"" ""ASP.NET"" ""ASP.NET Core"" "".Net Framework""",,/offers/vercom-s-a-net-developer-poznan-333841
Junior WEBCON Developer,Other,remote,junior,DALETO,Częstochowa,5000-6000,6000-6000,,"""WebCon BPS"" ""T-SQL"" ""JavaScript"" ""BPMN"" ""Język Angielski"" ""Microsoft"" ""RPA"" ""Agile""",/offers/daleto-junior-webcon-developer
File Transmission Technical Specialist,Admin,remote,mid,HRO Digital,Kraków,16000-21000,,"""IBM Sterling"" ""File Transfer"" ""Sterling File Gateway"" ""Connect:Direct (CD)""",,/offers/hro-digital-file-transmission-technical-specialist
Business Analyst,Analytics,remote,senior,ITELENCE,Warsaw,,21840-26800,"""Business Analysis"" ""SQL"" ""DWH""",,/offers/itelence-business-analyst
Qlik Developer,Data,hybrid,mid,Commerzbank,Łódź,None-None,,"""SQL"" ""CI/CD"" ""JavaScript""",,/offers/commerzbank-qlik-developer
Senior SAP SD Logistics Consultant,ERP,remote,senior,Hicron sp. z o. o.,Wrocław,None-None,None-None,"""SAP"" ""SAP SD"" ""English"" ""SAP MM""",,/offers/hicron-sp-z-o-o-senior-sap-sd-logistics-consultant
Test Automation Engineer,Testing,remote,mid,Reply Polska Sp. z o. o.,Katowice,,16000-22400,"""English"" ""German"" ""Automated Testing"" ""Java"" ""Python"" ""Selenium WebDriver"" ""Postman""",,/offers/reply-polska-sp-z-o-o-test-automation-engineer-katowice-336911
Golang Backend Developer,Go,remote,mid,Scalo,Warszawa,,23520-28560,"""Kubernetes"" ""AWS"" ""PostgreSQL"" ""Terraform""","""oauth"" ""OpenID""",/offers/scalo-golang-backend-developer-warszawa
Java/C++ Developer,Java,hybrid,mid,Samsung R&D Institute Poland,Warszawa,None-None,,"""C++"" ""IMS"" ""GitHub"" ""Perforce"" ""SIP"" ""SDP"" ""IKE/IPSec"" ""HTTP"" ""5G"" ""Confluence""",,/offers/samsung-r-d-institute-poland-java-c-developer
Java Developer,Java,remote,mid,Axians IT Poland,Warszawa,None-None,None-None,"""SOAP"" ""Java 8"" ""Hibernate"" ""Spring Boot"" ""WSO2 EI"" ""MySQL"" ""XML"" ""REST API""",,/offers/axians-it-poland-java-developer-warszawa
1st Line Support,Support,hybrid,mid,HRK,Kraków,,None-None,"""j.polski"" ""IT"" ""j.angielski""","""Active Directory"" ""WorkSpace One"" ""ServiceNow"" ""Zoom""",/offers/hrk-1st-line-support
Technology Strategy Consultant- Agile IT Operating Model all levels,Support,remote,mid,Accenture,Warszawa,None-None,,"""IT Support"" ""PMI"" ""ITIL"" ""Agile"" ""CSM""",,/offers/accenture-technology-strategy-consultant-warszawa
Backend Engineer (Java),Java,hybrid,senior,Mindbox,Warszawa,,1300-1650,"""Java"" ""Spring"" ""Apache Kafka"" ""AWS""",,/offers/mindbox-backend-engineer-java
Senior Data Engineer,Data,hybrid,senior,AI Clearing,Warszawa,,18000-23000,"""PostgreSQL"" ""PostGIS"" ""ETL tools"" ""SQL"" ""Microsoft SQL"" ""NoSQL"" ""Python"" ""Docker""",,/offers/ai-clearing-senior-data-engineer
Cyber Project Manager,PM,remote,senior,HRO Digital,Wrocław,,None-None,"""Project Management"" ""Agile"" ""Waterfall"" ""Cybersecurity""",,/offers/hro-digital-cyber-project-manager-wroclaw
Remote React Developer,JS,remote,senior,Connectis,Warszawa,,20000-25000,"""React"" ""TypeScript"" ""Redux""",,/offers/connectis-remote-react-developer-warszawa
Administrator Systemów Linux,Admin,remote,mid,Nazwa.pl,Wrocław,None-None,None-None,"""Bash"" ""Python"" ""Perl"" ""PostgreSQL"" ""MySQL""",,/offers/nazwa-pl-administrator-systemow-linux-d6c3e72f-78f6-4488-9f2f-6fc2c55c69b0
Administrator/-ka baz danych,Data,office,mid,Santander Leasing,Poznań,None-None,None-None,"""MS SQL"" ""Powershell"" ""Windows Server""","""Jenkins"" ""Azure DevOps"" ""Python""",/offers/santander-leasing-administrator-ka-baz-danych
IoT Fullstack Developer,JS,remote,mid,ARCHE CONSULTING,Katowice,,20000-29000,"""React"" ""Node"" ""TypeScript""","""Java"" ""Python"" ""AWS""",/offers/arche-consulting-iot-fullstack-developer
Architekt/Tka IT,Architecture,hybrid,senior,Dom Maklerski BOŚ SA,Warszawa,18000-25000,20000-30000,"""TOGAF"" ""BPMN"" ""Architecture"" ""ArchiMate""",,/offers/dom-maklerski-bos-sa-architekt-tka-it
Programista PHP,PHP,remote,mid,Nazwa.pl,Warszawa,None-None,,"""PHP"" ""OOP"" ""HTML5 / CSS3"" ""JavaScript""","""jQuery"" ""Ajax"" ""PHPUnit"" ""Composer"" ""Git"" ""CSM""",/offers/nazwa-pl-programista-php-warszawa-334284
Junior Customer Service Specialist,Support,hybrid,junior,Rating Captain,Wrocław,,,"""English""","""Customer Support""",/offers/rating-captain-junior-customer-service-specialist
Senior Python ( Django) Developer,Python,hybrid,senior,Talixo,Kraków,,20000-23000,"""Django"" ""Django Rest Framework"" ""Python""",,/offers/talixo-senior-python-django-developer-krakow-335919
Java Developer,Java,remote,mid,Appwise,Warszawa,,13000-18000,"""Java"" ""Spring"" ""Spring Boot"" ""Docker"" ""MySQL"" ""PostgreSQL""","""AngularJS"" ""JavaScript"" ""AWS""",/offers/appwise-java-developer-warszawa
Administrator Baz Danych PostgreSQL,Data,office,mid,Redge Technologies,Warszawa,None-None,None-None,"""PostgreSQL"" ""SQL""","""AWS"" ""Elasticsearch""",/offers/redge-technologies-administrator-baz-danych-postgresql
Oracle Developer,Other,office,mid,HRose Agency,Łódź,12000-17000,12000-17000,"""Oracle SQL"" ""PL/SQL"" ""Git"" ""BPMN"" ""Oracle Advanced Queuing""",,/offers/hrose-agency-oracle-developer
Senior Salesforce Developer,Other,hybrid,senior,Warner Bros. Discovery,Warsaw,None-None,,"""Salesforce"" ""Apex""",,/offers/warner-bros-discovery-senior-salesforce-developer
Project Manager,PM,hybrid,mid,Heineken,Kraków,None-None,,"""Financial Management"" ""Project Management"" ""English"" ""People Management""",,/offers/heineken-project-manager
Fullstack .NET+Azure,Net,remote,mid,Q-PERIOR Polska,Gliwice,None-None,None-None,""".Net"" ""HTML5"" ""CSS"" ""JavaScript"" ""REST"" ""Web API"" ""Azure DevOps"" ""JIRA""","""Kubernetes"" ""Microsoft""",/offers/q-perior-polska-fullstack-net-azure
Lead Engineer (Backend/Full-stack) m/f/x (Remote),JS,remote,c_level,simpleclub,München,26000-40000,,"""Node.js"" ""TypeScript"" ""Google Cloud"" ""Google Cloud Platform"" ""GCP"" ""Leadership"" ""Team Leadership""","""JavaScript""",/offers/simpleclub-lead-engineer-backend-full-stack-m-f-x-remote
Web Developer .Net/C#,Net,remote,mid,Uptime Development Poland,Wrocław,,13899-19981,""".NET C#"" "".NET Core"" ""REST API"" ""SOLID Principles"" ""Agile"" ""Azure"" ""Git"" ""MS SQL""","""TypeScript"" ""Angular""",/offers/uptime-development-poland-web-developer-net-c-wroclaw
Android Developer,Mobile,remote,mid,Secret Escapes,Wrocław,,22000-28000,"""MVVM"" ""Kotlin"" ""Android""",,/offers/secret-escapes-android-developer-wroclaw-335210
Senior Manager / Product Owner,Architecture,hybrid,senior,GSK,Poznań,None-None,,"""ServiceNow"" ""Service Management"" ""Product Management"" ""ITIL"" ""SAFe"" ""Leadership"" ""Lean Six Sigma""",,/offers/gsk-senior-manager-product-owner-poznan-334380
Senior FullStack Developer z j.niemieckim,Java,remote,senior,dmTECH Polska,Wrocław,,23500-30200,"""Java"" ""Spring"" ""Cloud"" ""Microservices""","""Kotlin"" ""ReactJS"" ""React Native""",/offers/dmtech-polska-senior-fullstack-developer-z-j-niemieckim
Java Software Engineer,Java,remote,mid,BEST S.A.,Gdynia,None-None,None-None,"""Java"" ""Spring Boot"" ""JEE"" ""Git""",,/offers/best-s-a-java-software-engineer-gdynia-331772
Node.js Backend Engineer,JS,hybrid,mid,Automa.Net,Rzeszów,,14000-18000,"""NodeJS"" ""TypeScript"" ""REST API"" ""JavaScript"" ""Nest.js"" ""GraphQL"" ""Mongoose"" ""MongoDB"" ""Docker""","""Elasticsearch""",/offers/automa-net-node-js-backend-engineer
Head of Engineering,PM,remote,c_level,Szkoła w Chmurze,Warszawa,,None-None,"""Django Rest Framework"" ""Tech Lead""",,/offers/szkola-w-chmurze-head-of-engineering
Business Intelligence Developer,Data,remote,mid,DXC Technology,Wrocław ,None-None,,"""Power BI"" ""Azure"" ""Power Query"" ""DAX""",,/offers/dxc-technology-business-intelligence-developer-wroclaw-315094
Project/Program Manager (12-month frame contract),ERP,hybrid,senior,Warner Bros. Discovery,Warszawa,,,"""HR systems"" ""Payroll systems""",,/offers/warner-bros-discovery-project-program-manager-12-month-frame-contract
Senior / Lead Full Stack Java Developer,Java,hybrid,senior,EPAM Systems,Wrocław,14000-24000,,"""Java"" ""Clean Code"" ""Data Structures"" ""Algorithms"" ""OOP"" ""Design Patterns"" ""Unit Testing""",,/offers/epam-systems-senior-lead-full-stack-java-developer-wroclaw
Senior C++ Game Programmer,Game,remote,senior,N-iX,Warszawa,20429-28165,23801-31735,"""Unreal Engine 4"" ""C++"" ""Design Patterns"" ""Animation""",,/offers/n-ix-senior-c-game-programmer-warszawa
Senior Full Stack Developer,JS,hybrid,senior,SIX,Warszawa,None-None,,"""Angular"" ""Angular Material"" ""TypeScript"" ""Node.js"" ""Selenium"" ""GitLab""","""Java"" ""Microsoft Azure Cloud""",/offers/six-senior-full-stack-developer
Python Developer,Python,remote,senior,RITS Professional Services,Kraków,,23520-25200,"""Python"" ""AWS"" ""DynamoDB"" ""s3"" ""SQS"" ""Step function"" ""EventBridge"" ""aws lambda""",,/offers/rits-professional-services-python-developer-krakow-323161
Trener programowania dla młodzieży,Python,office,mid,Giganci Programowania,Warszawa,,None-None,"""C#"" ""C++"" ""Python"" ""Unity"" ""Linux""",,/offers/giganci-programowania-trener-programowania-dla-mlodziezy
