Title,Category,OperationMode,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
iOS Developer,Mobile,remote,mid,CrustLab,Poznań,,14000-21000,"""iOS"" ""Swift"" ""SwiftUI""","""Unit Testing"" ""WebSocket""",/offers/crustlab-ios-developer-poznan
"Fullstack IoT Developer (Java, Angular)",Java,hybrid,mid,Reply Polska Sp. z o. o.,Katowice,13000-22000,,"""Java"" ""Angular"" ""PostgreSQL"" ""Microservice Architecture"" ""Cloud""",,/offers/reply-polska-sp-z-o-o-fullstack-iot-developer-java-angular-katowice
Platform Engineer with Python,Python,hybrid,mid,Opera Software,Wrocław,16000-20000,,"""Software Development"" ""Python"" ""Microservice Architecture""","""Ansible"" ""Puppet"" ""TCP/IP"" ""Prometheus""",/offers/opera-software-platform-engineer-with-python-wroclaw
Młodszy Programista SQL,Data,office,junior,Sente,Wrocław,6000-7000,7500-8800,,"""SQL""",/offers/sente-mlodszy-programista-sql-wroclaw-323639
Scrum Master,PM,remote,mid,E Net Production Sp. z o.o.,Katowice,,10000-15000,"""Scrum"" ""Agile"" ""Communication Skills"" ""Facilitation"" ""Team Player"" ""cricital thinging"" ""Problem Solving""",,/offers/e-net-production-sp-z-o-o-scrum-master-katowice
IT Administrator,Admin,office,mid,Elektro Med,Niepołomice,None-None,,"""SQL"" ""MS Office"" ""analiza"" ""CRM"" ""priorytetyzacja"" ""Dobra organizacja pracy"" ""Angielski"" ""Prawo jazdy"" ""data analyst"" ""Multitasking""",,/offers/elektro-med-it-administrator
Data Support Specialist with Danish,Support,office,junior,IRKL Sp. z o.o.,Gdańsk,None-None,,,"""Danish""",/offers/irkl-sp-z-o-o-data-support-specialist-with-danish
Senior Java Developer,Java,hybrid,senior,Bytamic Solutions,Łódź,,20000-25000,"""Java"" ""Spring Boot"" ""Microservices"" ""Kubernetes""",,/offers/bytamic-solutions-senior-java-developer-lodz
Programista_ka Frontend (Angular),JS,hybrid,mid,Sygnity,Warszawa,None-None,None-None,"""Angular"" ""JavaScript"" ""HTML"" ""CSS""","""Java""",/offers/sygnity-programista_ka-frontend-angular
Architekt Rozwiązań IT,Architecture,remote,senior,MANPOWER EXPERIS IT,Wrocław,,28560-30912,"""UML"" ""BPMN2"" ""Sparx"" ""SOA"" ""Oracle"" ""Java""",,/offers/manpower-experis-it-architekt-rozwiazan-it
Lead Frontend Developer/Manager (React),JS,remote,senior,Reply Polska Sp. z o. o.,Wrocław,20000-24000,,"""ReactJS"" ""JavaScript"" ""TypeScript"" ""MOBX""","""Redux""",/offers/reply-polska-sp-z-o-o-lead-frontend-developer-manager-react-wroclaw
Site Reliability Engineer,DevOps,hybrid,junior,SIX,Warszawa,None-None,,"""Linux"" ""Ansible"" ""Scripting""","""Python"" ""Java""",/offers/six-site-reliability-engineer-warszawa
Administrator IT / DevOps,Admin,hybrid,mid,BitApps Sp. z o.o.,Poznań,8000-14000,10000-17000,"""Linux"" ""Web Applications"" ""Relational Databases"" ""Firewall"" ""IT Security""","""Amazon AWS"" ""Terraform""",/offers/bitapps-sp-z-o-o-administrator-it-devops
Solution Designer,PM,remote,mid,Rossmann,Warszawa,None-None,None-None,"""Architecture"" ""REST"" ""SOAP"" ""GraphQL"" ""MS SQL"" ""NoSQL"" ""Analytical Thinking""",,/offers/rossmann-solution-designer-warszawa
Digital Services Developer,JS,hybrid,mid,Beesafe,Warszawa,,13000-20000,"""JavaScript"" ""TypeScript"" ""Node.js"" ""React"" ""Agile""",,/offers/beesafe-digital-services-developer
.NET Developer,Net,remote,mid,SellIntegro,Wrocław,,12000-20000,"""ASP .NET Core"" ""Docker"" ""Unit Testing"" "".Net"" ""SQL"" ""Git"" ""C#"" "".Net Framework"" ""Web API""",,/offers/sellintegro-net-developer-wroclaw
Lead DevOps Engineer,DevOps,remote,senior,Appfire,Warszawa,23500-33000,,"""Docker"" ""Python/Java"" ""AWS"" ""Kubernetes"" ""Terraform"" ""Ansible"" ""Jenkins""","""GCP"" ""JVM"" ""ELK""",/offers/appfire-senior-devops-engineer-remote-af75fa76-928e-495c-a80e-68b634e931bf
Senior Project Manager,PM,remote,senior,intent,Warszawa,,17000-23000,"""English"" ""Communication"" ""Scrum"" ""JIRA""",,/offers/intent-senior-project-manager-78c86a4c-851e-4873-a268-88a15487ff69
Director of Technical Innovation - Java / BI ,Java,remote,c_level,Shift4,Warszawa,,45000-52000,"""Java"" ""Kotlin"" ""Spring"" ""Hibernate"" ""SQL"" ""AWS""",,/offers/shift4-director-of-technical-innovation-business-intelligence-warszawa
Data Engineer (GCP),Data,hybrid,mid,Accenture,Kraków,None-None,None-None,"""BQ"" ""Dataproc"" ""Pub/Sub"" ""Dataflow"" ""CloudComposer"" ""Dataplex"" ""Vertex"" ""Dialogflow""",,/offers/accenture-data-engineer-gcp-krakow
System Analyst,Analytics,remote,senior,ASTEK Polska,Wrocław,12000-16500,,"""Enterprise Architect"" ""Postman"" ""Putty"" ""JIRA"" ""Confluence""",,/offers/astek-polska-system-analyst-wroclaw
Consulting Microsoft Architect,Architecture,hybrid,senior,PwC Polska,Warszawa,None-None,,"""Microsoft"" ""Dynamics"" ""Azure"" ""CRM"" ""Dynamics 365""",,/offers/pwc-polska-consulting-microsoft-architect
Senior Site Reliability Engineer,Admin,office,senior,DSV ISS,Warszawa,None-None,,"""Java"" ""Databases"" ""MongoDB"" ""MySQL"" ""PostgreSQL""","""Kibana"" ""Elasticsearch"" ""Cloud"" ""Azure DevOps"" ""Kubernetes""",/offers/dsv-iss-senior-site-reliability-engineer
Specjalista ds. Kontraktów IT i Współpracy z Dostawcami,Support,hybrid,mid,Bank Millennium,Warszawa,None-None,,"""IT""",,/offers/bank-millennium-specjalista-ds-kontraktow-it-warszawa-315922
Analytics Enginner,Analytics,office,mid,DOZ S.A.,Warszawa,None-None,,"""Azure DevOps"" ""Python"" ""T-SQL"" ""GitLab"" ""Pandas"" ""PySpark"" ""Databricks"" ""CI/CD"" ""REST API"" ""Azure SQL""",,/offers/doz-s-a-analytics-enginner-warszawa
.Net Developer for Managed Services,Net,hybrid,mid,PwC Polska,Warszawa,9000-13500,,"""C#"" "".Net"" "".NET Core"" ""SQL"" ""JS""",,/offers/pwc-polska-net-developer-for-managed-services
QA Engineer (Trading),Net,remote,senior,Exness,Limassol,None-None,,""".NET C#"" ""SQL"" ""API"" ""GitLab""",,/offers/exness-qa-engineer-trading
SAP S/4HANA Embedded Analytics Consultant,ERP,hybrid,senior,Accenture,Warszawa,None-None,,"""SAP Embedded Analytics"" ""SAP Analytics Cloud"" ""SAP HANA"" ""SQL""","""SAP Datasphere"" ""SAP BW/4HANA""",/offers/accenture-sap-s-4hana-embedded-analytics-consultant
Kanban Delivery Manager (Scrum Master),DevOps,hybrid,senior,ClearCourse Dev,Kraków,,None-None,"""Scrum"" ""Scrum Master"" ""Kanban"" ""Software Development""","""Microsoft"" ""Lean/Agile""",/offers/clearcourse-dev-kanban-delivery-manager-scrum-master-krakow
Principal Data Engineer,Data,hybrid,senior,emagine Polska,Warszawa,,30240-35280,"""Python"" ""SQL"" ""ETL"" ""CI/CD"" ""AWS"" ""Docker"" ""Kubernetes""",,/offers/emagine-polska-principal-data-engineer
Analytics Manager - Cluster Lead,Data,remote,senior,Kitopi,Kraków,21600-24100,26000-29000,"""Analytics"" ""Team Leadership"" ""Project Management"" ""Stakeholder Management"" ""Statistics"" ""SQL"" ""Tableau/PowerBI"" ""Collaboration"" ""ELT"" ""Python""",,/offers/kitopi-analytics-manager-remote-or-hybrid
Team Lead SAP ABAP Developer,ERP,remote,senior,EPAM Systems,Kraków,None-None,,"""ABAP"" ""ABAP RAP"" ""SAP ABAP"" ""Core Data Services"" ""AMDP"" ""Software Development""","""SAP S/4HANA"" ""SAP Fiori""",/offers/epam-systems-team-lead-sap-abap-developer
Product Support Specialist,Support,remote,mid,Appfire,Warszawa,7000-8500,,"""Customer Support"" ""English""",,/offers/appfire-product-support-specialist
IT Helpdesk and Network Specialist,Support,hybrid,mid,Mobile Vikings,Wrocław,,10000-13000,"""Network"" ""Windows""",,/offers/mobile-vikings-it-helpdesk-and-network-specialist
Fullstack Developer (Java+Angular),Java,remote,senior,Scalo,Katowice,,30240-33600,"""Java 11"" ""Java 8+"" ""Angular"" ""Spring Boot"" ""RxJS"" ""JavaScript"" ""TypeScript""","""Python""",/offers/scalo-fullstack-developer-java-angular-katowice-331202
(Senior) Analyst,Analytics,hybrid,mid,eService Sp. z o.o.,Warszawa,None-None,,"""UML"" ""BPMN"" ""PL/SQL"" ""Oracle""",,/offers/eservice-sp-z-o-o-senior-analyst
Golang Developer,Go,remote,senior,Experis Manpower Group,Warszawa,,30072-34608,"""Golang"" ""Godep"" ""Docker"" ""Kubernetes"" ""Kafka"" ""ClickHouse""",,/offers/experis-manpower-group-golang-developer-warszawa-331589
Principal Quality Management,PM,hybrid,senior,Demant,Warszawa,None-None,,"""Quality Assurance"" ""Software Development"" ""English"" ""Product Management""",,/offers/demant-principal-quality-management
Konsultant systemu ERP ds. technicznych w dziale wsparcia,Support,hybrid,mid,Soneta Sp. z o.o.,Kraków,None-None,None-None,"""SQL"" ""IT"" ""Umiejętności analityczne"" ""Windows""","""Azure DevOps"" ""C#""",/offers/soneta-sp-z-o-o-konsultant-systemu-erp-ds-technicznych-w-dziale-wsparcia
Senior Software Engineer,Java,hybrid,senior,HSBC Service Delivery,Kraków,None-None,,"""Java"" ""Spring"" ""Spring Boot"" ""JMS"" ""Kafka""",,/offers/hsbc-service-delivery-senior-software-engineer
Business Manager,PM,hybrid,senior,HSBC Service Delivery,Kraków,None-None,,"""Business Analysis"" ""Oracle"" ""Finances"" ""MS Office""",,/offers/hsbc-service-delivery-business-manager
Senior Network Engineer (3rd line),Admin,remote,senior,Fujitsu Technology Solutions,Łódź,None-None,None-None,"""Cisco"" ""Firewall"" ""LAN"" ""CCNA""","""Linux""",/offers/fujitsu-technology-solutions-senior-network-engineer-3rd-line-lodz-312066
Specjalista ds. konfiguracji Ferryt,Support,hybrid,mid,Margo,Warszawa,,14000-19000,"""BPM"" ""Ferryt"" ""Microsoft SQL""","""JIRA"" ""Confluence"" ""C#""",/offers/margo-specjalista-ds-konfiguracji-ferryt
Full-Stack Developer in IAM Team,Net,remote,senior,Islandsbanki,Warszawa,,24000-27000,""".NET Core"" ""C#"" ""Angular"" ""Azure DevOps"" ""Docker"" ""Kubernetes"" ""MsSQL"" ""IAM""",,/offers/islandsbanki-full-stack-developer-in-iam-team
Senior QA Engineer,Testing,remote,senior,Interia.pl Sp. z o.o.,Kraków,,None-None,"""Selenium"" ""Cypress"" ""Playwright"" ""Git""","""CI/CD""",/offers/interia-pl-sp-z-o-o-senior-qa-enginner
Frontend Developer,JS,remote,mid,Lodgify,Barcelona,,None-None,"""React"" ""TypeScript"" ""JavaScript"" ""CSS3""",,/offers/lodgify-frontend-developer-barcelona
Front-End Developer for danish AI startup,HTML,remote,senior,emagine Polska,Wrocław,,26880-31920,"""Razor"" ""HTML"" ""CSS"" ""Blazor Components""",,/offers/emagine-polska-front-end-developer-for-danish-ai-startup-wroclaw
Scrum Master / Senior project Manager,PM,hybrid,senior,Arla,Sopot,None-None,,"""Agile""",,/offers/arla-scrum-master-senior-project-manager-sopot
Senior Angular Developer (Video/Streaming),JS,remote,senior,Spyrosoft,Wrocław,,120-140,"""Angular"" ""JavaScript"" ""TypeScript"" ""RxJS"" ""MaterialUI"" ""English B2""",,/offers/spyrosoft-senior-angular-developer-video-streaming
Senior Kotlin Backend Developer,Java,remote,senior,STEPWISE,Poznań,,16800-26000,"""Kotlin"" ""Spring Boot"" ""Docker"" ""GCP"" ""Java"" ""Kubernetes"" ""MongoDB"" ""NoSQL"" ""Rancher"" ""Micronaut""",,/offers/stepwise-senior-kotlin-backend-developer-poznan-321033
Project Manager,PM,hybrid,mid,DPDgroup IT Solutions,Warszawa,10000-16000,12000-18000,"""English"" ""Project Management"" ""MS Office"" ""Agile"" ""JIRA""",,/offers/dpdgroup-it-solutions-project-manager-krakow
.NET Developer with German,Net,remote,mid,VM.PL,Wrocław,17000-20000,23500-28500,"""Niemiecki"" "".Net"" ""ASP.NET"" ""WPF"" ""C#"" ""Angielski""",,/offers/vm-pl-net-developer-with-german-wroclaw
Managing Director ,Other,office,senior,ClearCourse Dev,Kraków,,None-None,"""Analytical skills"" ""Profit and Loss"" ""Problem-solving"" ""IT design""",,/offers/clearcourse-dev-site-lead
FullStack Developer,JS,hybrid,mid,People Trust,Warszawa,,22000-28500,"""Angular"" ""Node.js"" ""Git"" ""Linux"" ""NgRx"" ""Express.js""","""Docker"" ""AWS""",/offers/people-trust-fullstack-developer
"C Embedded Software Developer, Tietoevry Create",C,hybrid,senior,Tietoevry,Wrocław,None-None,None-None,"""C/C++"" ""Linux"" ""English""",,/offers/tietoevry-c-embedded-software-developer-tietoevry-create
Python / Azure Developer,Python,hybrid,senior,Talent Hills,Warszawa,23000-27000,,"""Azure"" ""Python"" ""Azure SQL"" ""Azure API"" ""Azure Data Lake"" ""Apache Spark"" ""Apache Kafka""","""Java""",/offers/talent-hills-python-azure-developer
Junior Python Dev (upskill to DevOps),Python,remote,junior,Brytlyt,Warszawa,,6000-10000,"""Python""","""Docker"" ""Linux"" ""Git"" ""GitLab CI/CD"" ""Shell Scripting"" ""Networking""",/offers/brytlyt-junior-python-dev-upskill-to-devops-warszawa-323060
Junior Full Stack Developer (.NET),Net,hybrid,junior,Kearney,Warszawa,9500-12000,,"""Git"" "".NET Core""","""Angular"" ""SQL"" ""TypeScript"" ""Entity Framework"" ""ASP.NET Web API"" ""Azure"" ""Python"" ""MongoDB""",/offers/kearney-junior-full-stack-developer-net-warszawa
Application Support Engineer,Support,office,mid,Tap.Talent,Wrocław,14000-16000,15000-17000,,"""Microsoft SQL"" ""Linux"" ""Web Applications"" ""Microsoft Windows""",/offers/tap-talent-application-support-engineer
Solution Lead,Python,remote,senior,Master of Code Global,Warszawa,,None-None,"""JavaScript"" ""Java"" ""AWS"" ""Python"" ""Azure""","""TypeScript"" ""DevOps""",/offers/master-of-code-global-solution-lead-warszawa
iOS Engineer,Mobile,hybrid,senior,Backbase,Kraków,15000-23500,,"""iOS"" ""Swift""",,/offers/backbase-ios-engineer
Senior Remote C++ Enthusiast,C,remote,senior,Ligo Headhunters,Berlin,,32239-47283,"""English"" ""C++"" ""XCode"" ""ISO/IEC"" ""Python""",,/offers/ligo-headhunters-senior-remote-c-enthusiast
Senior Golang Engineer (eBPF focused),Go,hybrid,senior,On The Spot Development,Warszawa,,25649-29595,"""Go"" ""Linux"" ""eBPF"" ""Kubernetes"" ""Docker"" ""Open source""",,/offers/on-the-spot-development-senior-golang-engineer-ebpf-focused-warszawa
APEX Developer,Admin,hybrid,mid,PAYBACK,Warszawa,None-None,,"""MsSQL"" ""PL/SQL"" ""Oracle APEX"" ""Linux"" ""redhat""","""Oracle"" ""GCP"" ""AWS"" ""Python"" ""Shell""",/offers/payback-apex-developer
Engineering Manager (PHP+Symfony),PHP,remote,senior,ClickMeeting,Wrocław,None-None,None-None,"""PHP 8"" ""SOLID Principles"" ""Symfony"" ""PHPUnit"" ""REST"" ""DDD"" ""OWASP"" ""Team Management""",,/offers/clickmeeting-engineering-manager-php-symfony-wroclaw
IT Customer Success Specialist,Support,remote,mid,CodeTwo - HRejterzy,Wrocław,None-None,,"""Office 365"" ""Angielski"" ""IT Support"" ""Customer Support""",,/offers/codetwo-hrejterzy-it-customer-success-specialist-wroclaw
TypeScript Backend Software Developer,JS,remote,mid,AVALTON,Warszawa,,13500-22000,"""TypeScript"" ""Node.js"" ""Backend""",,/offers/avalton-typescript-backend-software-developer-warszawa-330737
Subject Matter Specialist - Data Center,Support,office,mid,GreenMinds Sp. z o.o.,Warszawa,,25000-29000,"""IT Security"" ""Information Security"" ""Data"" ""Hardware"" ""Windows Administration""",,/offers/greenminds-sp-z-o-o-subject-matter-specialist-data-center
Devops Engineer,DevOps,remote,senior,dotLinkers,Kraków,22000-26000,22000-26000,"""AWS"" ""Docker"" ""CI/CD"" ""SQL"" ""Terraform""",,/offers/dotlinkers-devops-engineer-krakow-317587
Analityk biznesowo - systemowy,Analytics,remote,mid,Alter Solutions Polska,Warszawa,,20160-23520,"""Bankowość"" ""Scrum""","""Ferryt""",/offers/alter-solutions-polska-analityk-biznesowo-systemowy
Senior Ruby Developer,Ruby,remote,senior,DataArt,Łódź,,20000-23000,"""Ruby"" ""Elasticsearch"" ""Kubernetes""",,/offers/dataart-senior-data-engineer-azure-data-factory-data-vault-snowflake-lodz
.NET Developer,Net,hybrid,mid,Britenet,Białystok,,13440-18480,"""C#"" ""NUnit"" ""MS SQL"" ""SQL"" ""Git""","""Angular"" ""React"" ""Redis"" ""Microservices"" ""Kubernetes""",/offers/britenet-net-developer-bialystok-326707
Senior DevOps Engineer,DevOps,hybrid,senior,Accenture,Katowice,None-None,,"""Azure"" ""Jenkins"" ""Ansible"" ""CI/CD"" ""AWS"" ""GCP"" ""Terraform"" ""Docker"" ""Cheff""",,/offers/accenture-senior-devops-engineer-katowice
VFX / 3D Artist / Animator 3D,UX/UI,remote,senior,UN7,Warszawa,,10000-20000,"""3D"" ""Photoshop"" ""Blender"" ""Zbrush"" ""VFX""",,/offers/un7-vfx-3d-artist-animator-3d-warszawa
Senior Analyst (Marketing & Web analytics focus),Data,remote,senior,Ramp Network,Warszawa,,21000-27000,"""web analytics"" ""SQL"" ""Tableu""",,/offers/ramp-network-senior-analyst-marketing-web-analytics-focus
Business Analyst,Analytics,office,mid,Sollers Consulting Sp. z.o.o,Warszawa,7190-11900,9100-14500,"""Business Analysis"" ""English"" ""IT projects"" ""Agile""",,/offers/sollers-consulting-sp-z-o-o-business-analyst-warszawa-331043
Programista C#/C++,Net,remote,mid,Symfonia,Warszawa,,None-None,"""Git"" ""C#"" "".Net""",""".Net Framework"" ""WPF"" ""Linq"" ""EF"" ""C++"" ""REST"" ""GraphQL""",/offers/symfonia-programista-c-c-warszawa
Junior FullStack .Net Developer,Net,remote,junior,Primaris,Warszawa,,10000-13000,,""".NET Core"" ""Angular 2+"" "".Net Framework"" ""jQuery"" ""SQL""",/offers/primaris-junior-fullstack-net-developer
Team Leader [PHP],PHP,remote,senior,MODIVO S.A.,Warszawa,18000-26000,18000-26000,"""Symfony"" ""Elasticsearch"" ""Redis"" ""Apache Kafka"" ""RabbitMQ""",,/offers/modivo-s-a-team-leader-php
Specjalista ds. wsparcia IT,Support,office,mid,AxxonSoft Polska,Kraków,4000-7000,,"""Customer Support"" ""IT Support"" ""MS Windows"" ""TCP/IP""",,/offers/axxonsoft-polska-wdrozeniowiec
SAP GTS Consultant,ERP,remote,mid,Schaeffler Global Services Europe Sp. z o.o.,Częstochowa,None-None,,"""SAP GTS""","""ABAP"" ""SAP SD"" ""SAP TM"" ""SAP EWM""",/offers/schaeffler-sap-gts-consultant-czestochowa
Senior Microsoft PowerBI Developer,Data,remote,senior,Proxify,Kijów,,,"""Power BI"" ""Tableau"" ""SAP""","""SSRS"" ""T-SQL"" ""DAX""",/offers/proxify-senior-microsoft-powerbi-developer-kijow
SAP MM Consultant,ERP,hybrid,senior,Accenture,Warszawa,None-None,,"""SAP MM""",,/offers/accenture-sap-mm-consultant-warszawa-325443
CSIRT Engineer,Security,remote,mid,Eviden an Atos Group,Bydgoszcz,None-None,,"""Microsoft Windows"" ""Forensic Analysis"" ""Malware Analysis"" ""SIEM"" ""iOS/Android forensics""","""Python""",/offers/atos-csirt-engineer
Cloud SRE Engineer (Mid/Senior),Architecture,hybrid,mid,T-Mobile Polska S.A.,Warszawa,,None-None,"""AWS"" ""Azure"" ""GCP"" ""Node.js"" ""CI/CD"" ""GitOPS"" ""Terraform"" ""Java""",,/offers/t-mobile-polska-s-a-cloud-sre-engineer-mid-senior-warszawa
Spec. ds. zarządzania procesami IT,PM,remote,mid,mBank,Warszawa,None-None,,"""JIRA"" ""Confluence""",,/offers/mbank-spec-ds-zarzadzania-procesami-it
💻 IT Architect 💻,Architecture,remote,senior,CGI,Warszawa,None-None,,"""Cloud Computing"" ""Data modeling"" ""process automation""",,/offers/cgi-it-architect-warszawa
Python Developer,Python,hybrid,senior,emagine Polska,Gdynia,,30240-33600,"""Python"" ""SQL"" ""TypeScript"" ""Flask"" ""Angular""",,/offers/emagine-polska-python-developer
Front-end Developer (JS + VUE),JS,remote,mid,Accesto,Wrocław,,16000-20000,"""JavaScript"" ""HTML"" ""Vue.js"" ""SASS (BEM)"" ""Webpack"" ""Docker"" ""Git"" ""English""","""Angular 14+"" ""PHP + MySQL""",/offers/accesto-front-end-developer-js-vue-wroclaw
Senior Data Engineer,Data,hybrid,senior,BCF Software Sp. z o.o.,Wrocław,,None-None,"""Python"" ""Databricks platform"" ""AWS or Azure"" ""ML Development""","""C/C++"" ""Java""",/offers/bcf-software-sp-z-o-o-senior-data-engineer-wroclaw
Specjalista ds. IT (Symfony lub Magento),PHP,remote,senior,KODANO S.A.,Kraków,,15000-15000,"""Magento 2"" ""Symfony"" ""Bazy Danych"" ""Memcached"" ""PHP 8"" ""REST API"" ""Scrum"" ""SQL"" ""Testing"" ""Varnish""",,/offers/kodano-s-a-specjalista-ds-it-symfony-lub-magento
Senior Java Software Engineer,Java,hybrid,senior,NorthGravity,Kraków,14000-23000,16000-27000,"""Spring"" ""Java 8""","""Docker"" ""Kubernetes"" ""AWS"" ""Microservices""",/offers/northgravity-senior-java-software-engineer
Junior Java Developer,Java,hybrid,junior,Transition Technologies PSC,Łódź,None-None,,,"""Java"" ""SQL""",/offers/transition-technologies-psc-junior-java-developer
Junior IT System Administrator,Admin,remote,junior,FRISTA,Warszawa,,None-None,,"""Red Hat"" ""Cloud"" ""VMware""",/offers/frista-junior-it-system-administrator
Specjalista ds. Wdrożeń,Admin,office,mid,Gabos Software Sp z o.o.,Katowice,None-None,,"""prawo jazdy kat. B."" ""Komunikatywność"" ""HIS""",,/offers/gabos-software-sp-z-o-o-specjalista-ds-wdrozen
DevOps Engineer,DevOps,remote,senior,Bytamic Solutions,Gdańsk,,17500-21000,"""OpenShift"" ""Docker"" ""Linux"" ""Kubernetes"" ""Jenkins"" ""Maven""",,/offers/bytamic-solutions-devops-engineer-gdansk
Test Engineer,Testing,hybrid,mid,Experis Manpower Group,Warszawa,,21840-25200,"""Mobile App Testing"" ""Manual Testing""","""Automated Testing"" ""Swift"" ""SwiftUI"" ""Java"" ""Jenkins"" ""Espresso"" ""Appium""",/offers/experis-manpower-group-test-engineer-warszawa-326831
SQL Server Database Admin,Admin,remote,mid,DXC Technology,Lublin,None-None,,"""MS SQL Server"" ""Databases"" ""Database administration""",,/offers/dxc-technology-sql-server-database-admin-lublin
Inżynier Oprogramowania,Admin,office,mid,Nuctech,Kobyłka,None-None,,"""Microsoft Windows"" ""Linux"" ""MsSQL"" ""IT Support""",,/offers/nuctech-inzynier-oprogramowania
Senior Guidewire Developer,Java,hybrid,senior,Netcompany Poland,Poznań,15000-23000,17000-25000,"""Guidewire"" ""English"" ""Gosu"" ""Java""",,/offers/netcompany-poland-senior-guidewire-developer-poznan
Data Engineer,Python,hybrid,mid,B.Braun,Poznań,None-None,,"""MS Azure Data Factory"" ""MS Azure Databricks"" ""SAP BW"" ""Apache Spark"" ""Python"" ""SQL"" ""SAP HANA"" ""Data modeling""",,/offers/b-braun-data-engineer-poznan
Senior Oracle Developer,Data,office,senior,DSV ISS,Warszawa,None-None,,"""Oracle DB"" ""PL/SQL"" ""T-SQL"" ""Visual Studio"" ""Oracle SQL"" ""Git""","""WMS""",/offers/dsv-iss-senior-oracle-developer
Senior Data Scientist,Python,remote,senior,hubQuest,Warszawa,,28500-37000,"""Python"" ""Machine Learning"" ""Statistics"" ""NumFOCUS stack""","""Spark"" ""Scala"" ""R""",/offers/hubquest-senior-data-scientist-warszawa-322691
Senior React Native Developer,Mobile,hybrid,senior,Forte Digital,Katowice,15500-20500,21000-27700,"""React Native"" ""TypeScript"" ""JavaScript"" ""Git""",,/offers/forte-digital-senior-react-native-developer-katowice
Senior Data Architect,Data,remote,senior,Altimetrik Poland,Warszawa,,22000-32000,"""ETL tools"" ""Data modeling"" ""Data Warehousing"" ""Databases"" ""data vault 2.0"" ""Git"" ""DBT"" ""English""",,/offers/altimetrik-poland-senior-data-architect-warszawa
Skrypter/Skrypterka,JS,hybrid,mid,Ipsos Sp. z o.o.,Piaseczno,None-None,,"""MS Office"" ""j. angielski"" ""JavaScript"" ""HTML"" ""VBA""",,/offers/ipsos-sp-z-o-o-skrypter-skrypterka-piaseczno
Senior Google Analyst,Analytics,hybrid,senior,Human4Human Recruitment,Kraków,20000-24000,,"""Google Analytics"" ""Business Analysis"" ""Python""",,/offers/human4human-recruitment-senior-google-analyst
Kierownik Projektu w Wydziale Zarządzania Projektami,PM,hybrid,mid,PGE Systemy S.A.,Warszawa,None-None,,"""Zarządzanie Projektami"" ""Project Management"" ""CRM"" ""ERP"" ""MS Office"" ""MS Sharepoint""",,/offers/pge-systemy-s-a-kierownik-projektu-w-wydziale-zarzadzania-projektami-warszawa-330651
Azure Cloud Architect,Architecture,remote,mid,NORDCLOUD,Poznań,20000-28000,,"""Azure"" ""Powershell"" ""Bash"" ""Python"" ""ARM"" ""Terraform"" ""DevOps"" ""CI/CD"" ""Containers""",,/offers/nordcloud-azure-cloud-architect-poznan
Golang Developer,Go,office,mid,Rainbow Tours S.A.,Łódź,8000-13000,10000-15000,"""NoSQL"" ""Microservices""","""Kubernetes"" ""MsSQL"" ""RabbitMQ"" ""Golang"" ""Elastic"" ""Kafka"" ""ArangoDB"" ""Redis""",/offers/rainbow-tours-s-a-senior-backend-developer-golang
Senior Mobile Engineer (Android),Mobile,hybrid,senior,Clari Poland,Kraków,None-None,None-None,"""Android"" ""Kotlin"" ""Java"" ""Jetpack Compose""",,/offers/clari-senior-mobile-engineer-android
Senior Backend Engineer,Net,remote,senior,Sea,Poznań,,22000-27000,""".NET C#"" ""Microsoft Azure Cloud"" ""Azure DevOps"" ""NoSQL""",,/offers/sea-senior-backend-engineer
IT Architect,Architecture,hybrid,mid,Awareson Sp. z o.o.,Warszawa,20000-26000,,"""Enterprise Architect"" ""Microservice Architecture"" ""BPMN"" ""UML"" ""ESB"" ""Agile""",,/offers/awareson-sp-z-o-o-it-architect
Senior Software Engineering - Jasper,Data,hybrid,senior,CAE Flight Services Poland,Kraków,None-None,None-None,"""Business Intelligence"" ""Jasper"" ""Relational Databases"" ""Oracle SQL"" ""Git"" ""Linux"" ""Scrum""",,/offers/cae-flight-services-poland-senior-software-engineering-jasper
Senior Data Engineer,Data,remote,senior,Rite NRG,Kraków,26800-35000,25600-32000,"""SQL"" ""AWS"" ""Snowflake"" ""ETL"" ""Python""","""Kafka""",/offers/rite-nrg-senior-data-engineer
Specjalista ds. serwisu oprogramowania,Support,office,mid,EQ SYSTEM sp. z o.o.,Dąbrowa Górnicza,None-None,None-None,"""SQL""",,/offers/eq-system-sp-z-o-o-specjalista-ds-serwisu-oprogramowania
Junior WEBCON Developer,Other,remote,junior,DALETO,Częstochowa,5000-6000,6000-6000,,"""WebCon BPS"" ""T-SQL"" ""JavaScript"" ""BPMN"" ""Język Angielski"" ""Microsoft"" ""RPA"" ""Agile""",/offers/daleto-junior-webcon-developer
SAP Security Architect,Security,remote,mid,Accenture,Warszawa,None-None,,"""SAP Security"" ""SAP Secure Operation Map"" ""NIST"" ""MITRE ATT&CK"" ""SAP GRC Access Control""","""sod""",/offers/accenture-sap-security-architect
Koordynator projektów / Lider zespołu,PM,office,mid,KRYPTON Polska,Warszawa,9000-18000,,"""Communication Skills"" ""Contact with a client"" ""MS Office"" ""Project Management""","""Agile"" ""Scrum"" ""Scrum Master""",/offers/krypton-polska-koordynator-projektow-lider-zespolu
