Title,Category,OperationMode,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
EDI Business Analyst,Data,hybrid,mid,DSV ISS,Warszawa,None-None,,"""EDI"" ""Agile"" ""Scrum"" ""FTP"" ""SFTP"" ""AS2"" ""HTTP""","""XML"" ""XPath"" ""SQL""",/offers/dsv-iss-edi-business-analyst-warszawa
Team Lead Data Engineering,Data,hybrid,mid,Vaillant Group,Warszawa,None-None,,"""Spark"" ""MS Azure"" ""SAP""",,/offers/vaillant-group-team-lead-data-engineering-warszawa
Analityk Systemowy WMS,Analytics,office,mid,Rossmann,Łódź,None-None,,"""WMS"" ""English"" ""Analityczne Myślenie""",,/offers/rossmann-analityk-systemowy
"Fullstack Developer (React, Node.js)",JS,remote,mid,G2A,Kraków,None-None,None-None,"""React"" ""Node.js"" ""JavaScript"" ""TypeScript"" ""Next.js""","""Docker"" ""Kubernetes""",/offers/g2a-fullstack-developer-react-node-js
Web Developer with Digital Marketing Skills,HTML,remote,mid,Prosoma,Warszawa,None-None,,"""English"" ""HTML"" ""CSS"" ""JavaScript"" ""CMS"" ""SEO"" ""Google Analytics"" ""Google Tag Manager""","""German""",/offers/prosoma-web-developer-with-digital-marketing-skills-warszawa
Senior Guidewire Developer,Java,hybrid,senior,Netcompany Poland,Poznań,15000-23000,17000-25000,"""Guidewire"" ""English"" ""Gosu"" ""Java""",,/offers/netcompany-poland-senior-guidewire-developer-poznan
Microsoft Azure Developer,Data,hybrid,senior,emagine Polska,Wrocław,,28560-35280,"""Microsoft Azure"" ""Azure Data Factory(ADF)"" ""Azure Databricks"" ""DATA MODELLING"" ""Database design"" ""Azure Data Lake Storage"" ""C#""",,/offers/emagine-polska-microsoft-azure-developer-wroclaw
Project Manager,PM,hybrid,mid,Ework Group,Warszawa,,16000-22500,"""Stakeholder Management"" ""English"" ""Project Management""","""Testing frameworks""",/offers/ework-group-project-manager-warsaw
Programista Hurtowni Danych,Data,hybrid,mid,Experis Manpower Group,Wrocław,,16800-19488,"""SQL"" ""PL/SQL"" ""Data Warehousing"" ""ETL tools"" ""SVN"" ""Git""",,/offers/experis-manpower-group-programista-hurtowni-danych
Cloud and Hosting/SRE/DevOps Contractors,DevOps,remote,mid,Pearson,Warszawa,,16000-28000,"""AWS"" ""Terraform"" ""Jenkins"" ""Python"" ""Java"" ""Git"" ""Ansible"" ""Docker"" ""Linux""",,/offers/pearson-cloud-and-hosting-sre-devops-contractors-warszawa-318474
Azure AI/ML Consultant,Net,hybrid,mid,Onex Group,Warszawa,,None-None,"""Python"" ""Azure Machine learning"" ""Azure OpenAI"" ""Azure Cognitive Services"" ""AI"" "".Net"" ""SQL""",,/offers/onex-group-azure-ai-ml-consultant-warszawa
ELK Stack Specialist,DevOps,hybrid,mid,DSV ISS,Warszawa,None-None,,"""ELK Stack"" ""Elasticsearch"" ""OpenStack"" ""Azure"" ""GCP"" ""Docker"" ""Kubernetes"" ""Ansible"" ""Terraform"" ""Jenkins""",,/offers/dsv-iss-elk-stack-specialist-warszawa
Erlang Developer / Senior Erlang Developer,DevOps,remote,mid,Erlang Solutions,Kraków,16000-25000,18000-28000,"""erlang"" ""XMPP"" ""Git"" ""Linux"" ""DevOps"" ""PostgreSQL"" ""Docker""","""EjabberD"" ""Elixir"" ""Kubernetes""",/offers/erlang-solutions-erlang-developer-senior-erlang-developer-krakow
Cloud Security Governance Lead,Security,remote,c_level,HSBC Service Delivery,Kraków,None-None,,"""Communication Skills"" ""English"" ""Cybersecurity"" ""Agile""",,/offers/hsbc-service-delivery-cloud-security-governance-lead
"Praktyki w obszarze IT (PHP, JAVA, SQL, C++, Python, JavaScript)",Other,remote,junior,Accenture,Kraków,,,"""programming basics"" ""English""","""SQL""",/offers/accenture-praktyki-w-obszarze-it-php-java-sql-c-python-javascript-krakow
Third Line Solution Architect,Support,hybrid,senior,Centra,Wrocław,None-None,None-None,"""Problem Solving"" ""API""",,/offers/centra-third-line-solution-architect
Senior Server Administrator,Admin,office,senior,Master Care sp. z o.o.,Łódź,,17000-21000,"""MS Windows Server"" ""Active Directory"" ""Office 365"" ""VMware""",,/offers/master-care-sp-z-o-o-senior-server-administrator
Salesforce Consultant,Other,remote,mid,Enxoo,Warszawa,,12000-22000,"""English"" ""BPMN"" ""Agile"" ""CRM"" ""ERP"" ""Salesforce""","""UML"" ""JIRA"" ""Confluence""",/offers/enxoo-consultant-salesforce
Applications Support / Development Analyst,Support,hybrid,mid,Experis Manpower Group,Łódź,,13440-19320,"""application support"" ""Technology Platforms"" ""Technology Infrastructure"" ""Agile"" ""Waterfall""","""financial markets""",/offers/experis-manpower-group-applications-support-development-analyst-lodz
Android Developer,Java,hybrid,senior,Proxi.cloud Sp. z o.o.,Poznań,,16000-21000,"""Android SDK"" ""Java"" ""Kotlin""",,/offers/proxi-cloud-sp-z-o-o-android-developer-poznan-319822
Konsultant Wiodący SAP PS,ERP,hybrid,senior,Detable,Poznań,,20000-30000,"""SAP"" ""BPMN2"" ""SAP PS""",,/offers/detable-konsultant-wiodacy-sap-ps-poznan
ServiceNow Platform Lead,Other,remote,senior,Cognizant Technology,Bielsko-Biała,18000-22000,,"""ServiceNow"" ""JavaScript"" ""REST"" ""Powershell""",,/offers/cognizant-technology-servicenow-platform-lead-bielsko-biala
Junior QA Engineer (with JavaScript),Testing,remote,junior,CKSource,Gdańsk,,7000-11000,,"""CSS"" ""HTML"" ""JavaScript""",/offers/cksource-junior-qa-engineer-websites-team
Mobile Solution Architect,Architecture,hybrid,senior,Avon Cosmetics Poland,Warszawa,None-None,,"""Flutter"" ""Android"" ""iOS"" ""draw.io"" ""Amazon AWS""",,/offers/avon-cosmetics-poland-mobile-solution-architect-warszawa
FrontEnd Developer,JS,hybrid,senior,Ework Group,Warszawa,,26880-31920,"""JavaScript"" ""Java"" ""React""",,/offers/ework-group-frontend-developer-warszawa-319700
ServiceNow Solution Architect,Architecture,remote,mid,Volvo Group,Wrocław,15000-20000,,"""Business Analysis"" ""ServiceNow"" ""Solution architecture"" ""English""",,/offers/volvo-tech-hub-poland-servicenow-solution-architect
Angular / .Net Developer,Net,remote,mid,MindPal,Gliwice,,13000-25000,"""JavaScript"" ""Angular"" ""Front-End"" ""TypeScript""",""".Net"" ""Backend""",/offers/mindpal-angular-net-developer
Starszy specjalista / Starsza specjalistka ds. testów oprogramowania,Testing,remote,senior,Centralny Ośrodek Informatyki,Warszawa,10000-12500,,"""Testing"" ""JIRA"" ""SOAP"" ""REST"" ""Microsoft SQL"" ""zarządzanie testami"" ""XML"" ""Postman"" ""SoapUI"" ""webservices""",,/offers/centralny-osrodekinformatyki-spec-ds-testow-oprogramowania
QA Engineer / Manual Tester,Testing,remote,junior,Inhabit,Gdańsk,6000-7500,6500-8000,"""English""","""Manual Testing"" ""Web Application Testing"" ""Mobile App Testing"" ""API Testing""",/offers/supercontrol-qa-engineer-manual-tester-gdansk-324942
Senior DevOps Engineer (AWS),DevOps,remote,senior,Astec,Zielona Góra,17500-23500,23520-31920,"""AWS"" ""GitHub"" ""Kubernetes"" ""Terraform"" ""Linux"" ""Elasticsearch""",,/offers/astec-senior-devops-engineer-aws
Projektant UX,UX/UI,remote,mid,Symfonia,Warszawa,,None-None,"""UX"" ""Figma"" ""Umiejętności analityczne""","""Agile/Scrum"" ""SDLC""",/offers/symfonia-projektant-ux-warszawa
Senior iOS Developer,Mobile,hybrid,senior,Integral Solutions,Piaseczno,,28129-30293,"""iOS"" ""Swift"" ""SwiftUI"" ""Polish"" ""English"" ""XC Cloud"" ""SQL"" ""MySQL"" ""Bluetooth Low Energy"" ""UIKit""",,/offers/integral-solutions-senior-ios-developer-piaseczno-323738
Principal Backend Engineer (Golang),Go,hybrid,senior,LegalZoom,Kraków,28000-38000,28000-38000,"""Go/C/C++/Python"" ""Linux"" ""Microservices"" ""PostgreSQL""","""AWS"" "".Net""",/offers/legalzoom-principal-backend-engineer-golang-krakow
Full-stack Developer/eCommerce System Developer,JS,hybrid,mid,Star Hunt,Warszawa,17000-20000,17000-20000,"""PHP 7/8"" ""HTML5"" ""JavaScript"" ""CSS 3"" ""Ajax"" ""WordPress"" ""xdebug"" ""Redis"" ""Node.js""","""CMS""",/offers/star-hunt-full-stack-developer-ecommerce-system-developer
SAP HCM Consultant,ERP,hybrid,mid,Fujitsu Technology Solutions,Wrocław,18000-25000,16800-33600,"""SAP"" ""German"" ""English""","""Flori Apps""",/offers/fujitsu-technology-solutions-sap-hcm-consultant
Junior Administrator,Admin,office,junior,Hostersi,Rybnik,4500-7000,,,"""Linux"" ""Windows Server""",/offers/hostersi-junior-administrator
Scrum Master,PM,hybrid,mid,emagine Polska,Warszawa,,None-None,"""Agile"" ""Scrum Master""",,/offers/emagine-polska-scrum-master-warszawa-320547
Application Security Specialist (junior/regular/senior),Security,hybrid,mid,Accenture,Warszawa,None-None,,"""Azure/GCP""","""Python/Bash/PowerShell"" ""Java/.NET/C#/JavaScript"" ""Docker/Kubernetes"" ""OWASP TOP 10"" ""SSDLC"" ""Malware Analysis"" ""Reverse engineering""",/offers/accenture-application-security-specialist-junior-regular-senior
PKS/TKG Consultant,Other,remote,senior,WIPRO,Wrocław,None-None,None-None,"""PKS"" ""TKG"" ""Kubernetes"" ""VMware"" ""German""",,/offers/wipro-pks-tkg-consultant-wroclaw
Application Security Engineer (F5),Security,hybrid,mid,Apius Technologies S.A.,Warszawa,,12000-16000,"""F5"" ""Cisco"" ""JIRA""",,/offers/apius-technologies-s-a-application-security-engineer-f5
Fullstack Engineer - Backend and Web,JS,hybrid,mid,PAYBACK,Wólka Kosowska,None-None,,"""Cloud Providers"" ""Agile software development"" ""JavaEE"" ""Spring Boot"" ""Spring Security"" ""JavaScript"" ""TypeScript"" ""Angular"" ""React"" ""JPA""",,/offers/payback-fullstack-engineer-backend-and-web-wolka-kosowska
Młodszy Administrator Systemów IT,Admin,hybrid,mid,Aflofarm Farmacja Polska,Łódź,None-None,None-None,"""Microsoft Windows Server"" ""Hyper-V"" ""Active Directory"" ""HA""","""MS SQL Server"" ""LAN"" ""WAN"" ""TCP/IP"" ""Powershell""",/offers/aflofarm-farmacja-polska-mlodszy-administrator-systemow-it-lodz-324538
Governance and Delivery Lead,Security,remote,senior,HSBC Service Delivery,Kraków,None-None,,"""Communication Skills"" ""English"" ""Cybersecurity""",,/offers/hsbc-service-delivery-governance-and-delivery-lead
Java Developer,Java,hybrid,mid,Match-Trade Technologies,Poznań,,12500-17000,"""Maven"" ""PostgreSQL"" ""Java 8"" ""Spring Boot"" ""Microservice Architecture"" ""Hibernate"" ""JPA"" ""Docker"" ""Git""","""Scala""",/offers/match-trade-technologies-java-developer-f5f73064-8a46-40dc-80d4-33dfcc40abef
Associate Cloud Support Engineer (French or German speaker),Support,remote,mid,Akamai,Kraków,None-None,,"""DNS"" ""HTTP"" ""SSL"" ""TCP/IP"" ""caching"" ""Linux"" ""English"" ""French/German""",,/offers/akamai-associate-cloud-support-engineer-remote
Senior Quality Engineer,Testing,remote,senior,Housecall Pro,Warszawa,,28131-30141,"""Selenium WebDriver"" ""CI/CD automation strategy"" ""SQL and scripting."" ""Multitasking"" ""Teamwork"" ""Java or JavaScript"" ""Polish"" ""English"" ""Agile""",,/offers/housecall-pro-senior-quality-engineer-warszawa-323268
Full Stack Developer (React & Node.js),JS,hybrid,mid,dr Poket,Warszawa,,11000-15000,"""React"" ""JavaScript"" ""Node.js"" ""MongoDB""","""Git"" ""Agile""",/offers/dr-poket-full-stack-developer-react-node-js-warszawa
SAP Basis Administrator ,Admin,remote,mid,Schaeffler Global Services Europe Sp. z o.o.,Wrocław,None-None,,"""Admin"" ""ERP"" ""Data"" ""PM"" ""IT Support""",,/offers/schaeffler-sap-basis-administrator-wroclaw
BMC Control-M Specialist,Other,remote,mid,Ciklum,Wrocław,,14082-17600,"""SAP""",,/offers/ciklum-bmc-control-m-specialist
IAM Authentication Control Owner,Security,remote,senior,HSBC Service Delivery,Kraków,None-None,,"""IDAM"" ""CISM"" ""CRISC""",,/offers/hsbc-service-delivery-iam-authentication-control-owner
Remote Senior Cybersecurity IAM Engineer,Security,remote,senior,Qurate Retail Group,Kraków,15000-25000,,"""SailPoint"" ""Java or BeanShell or SQL"" ""Oracle"" ""Powershell"" ""Cloud Platforms"" ""Service Now"" ""PARS"" ""UAR"" ""Active Directory""","""SOX/PCI""",/offers/qurate-retail-group-senior-cybersecurity-iam-engineer
Junior Cloud Engineer,DevOps,hybrid,junior,Asseco Business Solutions,Lublin,None-None,None-None,,"""AWS"" ""Terraform"" ""Kubernetes"" ""Linux""",/offers/asseco-business-solutions-junior-cloud-engineer
SAP ABAP Developer,ERP,remote,senior,SimplyVision GmbH,Warszawa,,27696-43276,"""ABAP"" ""ABAP RAP"" ""BOPF""","""HANA CDS View"" ""Fiori""",/offers/simplyvision-gmbh-sap-abap-developer
Sr Product Security Manager,PM,office,senior,Egnyte Poland,Poznań,,None-None,"""Management"" ""People Management"" ""Leadership"" ""English"" ""Security""",,/offers/egnyte-poland-sr-product-security-manager-poznan-316961
Senior DevOps Engineer,DevOps,hybrid,senior,STATSCORE Sp. z o.o.,Opole,18000-24000,21000-30000,"""Grafana"" ""Python"" ""Prometheus"" ""AWS"" ""Shell"" ""Ruby"" ""English"" ""Azure"" ""Kubernetes""",,/offers/statscore-sp-z-o-o-senior-devops-engineer-opole-314793
IT Support Manager,Support,office,mid,Kolomolo,Kraków,,17500-17500,"""Cloud"" ""on-prem technologies"" ""L1/L2/L3 IT support"" ""Linux"" ""Windows""","""AWS"" ""DNS""",/offers/kolomolo-it-support-manager
Java Developer,Java,remote,mid,MindPal,Gdańsk,,10000-18000,"""Spring"" ""Hibernate"" ""REST API"" ""Spring Boot"" ""MySQL"" ""PostgreSQL"" ""Agile"" ""Linux""",,/offers/mindpal-java-developer-gdansk
.NET Developer,Net,remote,mid,TKH Technology,Warszawa,,10000-15000,"""English"" ""Polish"" "".Net"" ""ASP.NET"" ""PLC"" ""HMI"" ""SQL Server"" ""Oracle"" ""OOP"" ""Linq""",,/offers/tkh-technology-net-developer-warszawa
Oracle Database Administrator (Junior/Mid),Admin,remote,junior,Next Technology Profesionals,Wrocław,,13440-15120,"""Oracle DB"" ""English""","""Networking"" ""PL/SQL"" ""Shell Scripting"" ""Linux networking""",/offers/next-technology-profesionals-oracle-database-administrator-junior-mid-wroclaw
Senior 2D Artist (Environment),Game,remote,senior,N-iX,Gdańsk,,12056-15271,"""Photoshop""",,/offers/n-ix-senior-2d-artist-environment-gdansk
Fullstack Developer Java/Angular,Java,remote,senior,Unide,Poznań,,18000-24000,"""Java"" ""PostgreSQL"" ""Angular"" ""Spring Boot"" ""Kafka"" ""Kubernetes""",,/offers/unide-fullstack-developer-java-angular-poznan-326483
Architekt Rozwiązań IT,Architecture,remote,mid,ASTEK Polska,Warszawa,18800-21658,26250-30240,"""UML"" ""BPMN"" ""Enterprise Architect""","""K8S"" ""Oracle DB"" ""Java/SOAP/REST"" ""Angular"" ""MongoDB"" ""Apache Kafka"" ""Camunda""",/offers/astek-polska-architekt-rozwiazan-it-warszawa
Konsultant SAP z j. niemieckim - FI/CO,ERP,remote,mid,dmTECH Polska,Wrocław,,16000-22000,"""Niemiecki"" ""SAP"" ""ERP""",,/offers/dmtech-polska-konsultant-sap-z-j-niemieckim-fi-co
Senior Mobile Engineer (Android),Mobile,hybrid,senior,Clari Poland,Kraków,None-None,None-None,"""Android"" ""Kotlin"" ""Java"" ""Jetpack Compose""",,/offers/clari-senior-mobile-engineer-android
Software Architect,Architecture,hybrid,c_level,Human4Human Recruitment,Kraków,30000-34000,,"""C++"" ""STL"" ""UML""",,/offers/human4human-recruitment-software-architect
Konsultant - Administrator SAP,PM,hybrid,mid,BUDIMEX,Warszawa,None-None,None-None,"""SAP FI"" ""product owner"" ""Product Management"" ""Agile"" ""JIRA"" ""Scrum"" ""Business Intelligence"" ""Angielski""","""SAP CO""",/offers/budimex-konsultant-administrator-sapc-warszawa-324069
Architekt/Analityk Systemu,Architecture,remote,mid,GET IT TOGETHER Sp z.o.o.,Gdynia,,None-None,"""Cognos"" ""JavaScript"" ""Powershell"" ""Python"" ""ETL"" ""SAP FC"" ""TM1"" ""SAP RiL"" ""Business Review""",,/offers/get-it-together-sp-z-o-o-architekt-analityk-systemu
Junior Java Developer,Java,hybrid,junior,Jit Team,Gdynia,,6300-7300,,"""Java"" ""IBM EGL""",/offers/jit-team-junior-java-developer-gdynia
VFX / 3D Artist / Animator 3D,UX/UI,remote,senior,UN7,Warszawa,,10000-20000,"""3D"" ""Photoshop"" ""Blender"" ""Zbrush"" ""VFX""",,/offers/un7-vfx-3d-artist-animator-3d-warszawa
Infrastructure Tools Engineer,Admin,hybrid,mid,PAYBACK,Łomianki,None-None,,"""Linux"" ""redhat"" ""Ansible"" ""Python""","""RHCSA"" ""RHCE"" ""OpenShift"" ""Puppet"" ""RedHat Satellite""",/offers/payback-infrastructure-tools-administrator-lomianki
IAM Azure Technical Lead,DevOps,hybrid,senior,DCV Technologies,Kraków,,30000-32000,"""Powershell"" ""Azure""",,/offers/dcv-technologies-iam-azure-technical-lead
Business Intelligence Developer,Analytics,office,junior,Dirks Service Krosno,Krosno Odrzańskie,7000-8000,,"""Python"" ""SQL"" ""MS Excel""",,/offers/dirks-service-krosno-business-intelligence-developer
Configuration Engineer,Java,remote,mid,Primaris,Warszawa,,10080-15120,"""English"" ""Groovy"" ""SQL"" ""JSON"" ""REST API""",,/offers/primaris-configuration-engineer-warszawa-329993
Head of Data Analytics and Data Science,Analytics,remote,senior,AirHelp,Gdańsk,None-None,None-None,"""People Management"" ""BI"" ""data analytics"" ""Snowflake"" ""DBT"" ""Airflow"" ""Sigma Computing""",,/offers/airhelp-head-of-data-analytics-and-data-science
SAP Business One Consultant - Obszar Logistyki,ERP,remote,mid,CompuTec. S.A.,Poznań,,,"""SQL"" ""ERP"" ""English"" ""SAP HANA"" ""BPMN"" ""Business Analysis""",,/offers/computec-s-a-sap-business-one-consultant-obszar-logistyki
Software Test Engineer,Testing,hybrid,mid,Harman Connected Services,Łódź,10000-13000,,"""TEST SCENARIOS"" ""Embedded"" ""QA""","""Linux"" ""Agile""",/offers/harman-connected-services-software-test-engineer-lodz
Lead Full Stack .NET Developer,Net,hybrid,senior,Avanade Poland,Warszawa,17000-23000,,"""ASP.NET"" ""Azure Services"" ""JavaScript"" ""TypeScript"" ""React"" ""Angular"" ""DevOps""","""CRM""",/offers/avanade-poland-lead-full-stack-net-developer
Project Manager,PM,remote,mid,SoftForYou,Wrocław,,8500-13000,"""Analiza Biznesowa""","""Agile"" ""Scrum""",/offers/softforyou-project-manager-wroclaw
Senior Software Engineer - Frontend,JS,remote,senior,Marcura,Wrocław,,24113-34160,"""Angular"" ""TypeScript"" ""JavaScript"" ""CSS"" ""HTML5"" ""JSON"" ""HTTP""","""Design Patterns"" ""Microsoft SQL"" ""Cypress""",/offers/marcura-senior-software-engineer-frontend
Specjalista / Ekspert ds. narzędzi monitoringu IT,Admin,hybrid,mid,PKO Bank Polski,Pruszków,None-None,,"""Linux / Unix""","""Grafana"" ""GCP"" ""Azure"" ""Zabbix""",/offers/pko-bank-polski-specjalista-ekspert-ds-narzedzi-monitoringu-it-pruszkow
Junior WEBCON consultant,HTML,remote,junior,BPMRIDERS,Szczecin,,7000-9000,,"""MySQL"" ""Power BI"" ""Webcon"" ""Agile"" ""Azure"" ""CRM""",/offers/bpmriders-junior-webcon-consultant-szczecin
Lead Software Architect (m/f/x),Java,remote,senior,HERE Technologies,Gdańsk,,None-None,"""Java"" ""Scala"" ""IaaS cloud providers"" ""Big Data""","""C++"" ""Python"" ""Go""",/offers/here-technologies-lead-software-architect-m-f-x-gdansk
Full Stack Developer,PHP,hybrid,mid,Krakow Direct,Kraków,,11000-16000,"""PHP"" ""HTML5 / CSS3"" ""JS"" ""Symphony"" ""AngularJS"" ""RDBMS""",,/offers/krakow-direct-full-stack-developer-krakow-322662
React Native Developer,Mobile,remote,mid,Trilogy International,Kraków,,,"""React Native"" ""Mobile Apps"" ""ReactJS"" ""Web Applications""","""GraphQL""",/offers/trilogy-international-react-native-developer-krakow
Mid-Senior Azure Cloud Architect,Architecture,remote,mid,ADASTRA,Kijów,,25965-34621,"""Microsoft Azure Cloud"" ""Azure Data Lake"" ""Azure Synapse Analytics"" ""Azure Data Factory"" ""Azure Stream Analytics"" ""Data modeling"" ""pySpark/Spark"" ""Python""","""Data Bricks"" ""Kafka""",/offers/adastra-mid-senior-azure-cloud-architect-kijow
Java Developer - rozliczenie godzinowe (projekt),Java,remote,mid,Sensly Sp. z o.o.,Poland (Remote),,,"""PostgreSQL"" ""Spring"" ""Docker"" ""Java"" ""Architecture"" ""Linux""",,/offers/sensly-sp-z-o-o-java-developer-praca-projektowa
C++ Developer,C,hybrid,mid,Onwelo Sp. z o.o.,Kraków,12000-17000,14700-22000,"""C++"" ""Qt"" ""Linux""",,/offers/onwelo-sp-z-o-o-c-developer-krakow
💎Java Developer💎,Java,hybrid,mid,in4mates,Warszawa,,12750-20250,"""Spring"" ""Spring Boot"" ""Java"" ""REST""","""Angular"" ""Scrum""",/offers/in4mates-java-developer-piaseczno
Unreal Engine or Unity Developer,Mobile,remote,mid,MindPal,Gdańsk,,None-None,"""Unreal Engine"" ""Unity""",,/offers/mindpal-unreal-engine-or-unity-developer
Senior Fullstack  Java Developer,Java,remote,senior,NATEK,Wrocław,18000-21000,22000-27000,"""Angular"" ""Spring"" ""Oracle"" ""JavaScript"" ""Kafka"" ""RabbitMQ"" ""MongoDB""",,/offers/natek-senior-fullstack-java-developer-wroclaw
Architekt MS Dynamics,ERP,remote,senior,KLG Solutions Sp. z o.o.,Warszawa,None-None,None-None,"""Dynamics 365"" ""Model driven app"" ""Power Automate"" ""Power Pages"" ""D365 Service""","""D365 Customer Service""",/offers/klg-solutions-sp-z-o-o-architekt-ms-dynamics-warszawa
"Senior Administrator, SAP Business Objects",Admin,hybrid,senior,Warner Bros. Discovery,Warszawa,None-None,,"""BO Administration"" ""Crystal Reports"" ""WEBI reports"" ""BO-AWS Integration"" ""SAP Integration"" ""Window Server OS"" ""Windows Security"" ""Apache Tomcat"" ""BO SDK""",,/offers/warner-bros-discovery-senior-administrator-sap-business-objects
Architect PHP developer,Architecture,hybrid,senior,Helmes_Solbeg,Warsaw,,15000-24000,"""PHP"" ""PHP 5.4"" ""PHP 7"" ""Linux"" ""Apache"" ""MySQL""",,/offers/helmes_solbeg-architect-php-developer
Senior Java Software Engineer,Java,remote,senior,Motorola Solutions,Kraków,15000-21000,,"""Java"" ""Spring"" ""Kubernetes"" ""Docker"" ""Cloud""",,/offers/motorola-solutions-senior-java-software-engineer-krakow-325307
Mid Administrator/-ka Systemów IT,Admin,remote,mid,LBPro,Warszawa,,9000-12000,"""MS Azure"" ""Cloud"" ""CI/CD"" ""Zabbix"" ""Grafana""",,/offers/lbpro-mid-administrator-ka-systemow-it-warszawa
Junior Salesforce Consultant,Analytics,remote,junior,Enxoo,Warszawa,,5000-13000,,"""BPMN"" ""UML"" ""Scrum"" ""CRM""",/offers/enxoo-junior-salesforce-consultant-warszawa-327972
Product Design Team Leader (UX/UI),UX/UI,hybrid,senior,goodylabs,Łódź,,18000-22000,"""Figma"" ""UX Design"" ""UI Design"" ""English"" ""Polish"" ""Leadership""",,/offers/goodylabs-product-design-team-leader-ux-ui-lodz
Senior Angular Full-stack Developer,JS,remote,senior,Integral Solutions,Poznań,,26122-28131,"""Angular"" ""Node.js"" ""React"" ""English""",,/offers/integral-solutions-senior-angular-full-stack-developer-poznan
Senior Node.js Developer / Backend,JS,remote,senior,UN7,Kraków,,22000-33000,"""Node.js"" ""TypeScript"" ""JavaScript"" ""Docker""",,/offers/un7-senior-node-js-developer-backend-krakow-308108
Linux/Windows BI Platform Administrator,Admin,remote,mid,DXC Technology,Kraków,None-None,None-None,"""Active Directory"" ""Cloud"" ""Windows Server""",,/offers/dxc-technology-linux-windows-bi-platform-administrator-ee684d1b-f28d-4756-bc60-57b32a274c25
Head of Data Platform & Product Analytics,PM,remote,senior,XTB,Kielce,30000-40000,,"""Big Data"" ""SQL"" ""AI"" ""Machine Learning"" ""Analytical Thinking"" ""People Management""",,/offers/xtb-head-of-data-platform-product-analytics-kielce-329615
Analityk systemowy Oracle E-Business Suite,ERP,remote,senior,ASTEK Polska,Wrocław,,20160-23520,"""ERP"" ""Oracle DB""",,/offers/astek-polska-analityk-systemowy-oracle-e-business-suite-wroclaw
Inżynier R&D,Python,hybrid,mid,Amusys Production Sp.z o.o.,Zabierzów,None-None,None-None,"""C"" ""C++"" ""Rust"" ""Python""","""Embedded"" ""Git""",/offers/amusys-production-sp-z-o-o-inzynier-r-d
DWDM Verification & Testing Specialist,Testing,hybrid,mid,Nokia,Warszawa,None-None,,"""Troubleshooting"" ""Problem Solving"" ""Testing""","""Robot Framework"" ""Selenium"" ""pytest"" ""Git""",/offers/nokia-dwdm-verification-testing-specialist
Konsultant Wiodący SAP PM,ERP,hybrid,senior,Detable,Wrocław,,20000-30000,"""SAP"" ""BPMN2"" ""SAP PM""",,/offers/detable-konsultant-wiodacy-sap-pm-wroclaw
Senior Test Automation Expert,Testing,hybrid,senior,Rödl & Partner,Gdańsk,None-None,None-None,"""GUI"" ""Test Automation"" ""XML"" ""REST""","""Java"" ""JavaScript"" ""UiPath""",/offers/rodl-partner-senior-test-automation-expert
Wordpress + Next.js Developer [FULL TIME lub PART TIME],JS,remote,mid,Hello World! Sp. z o.o.,Warszawa,,9500-13000,"""WordPress"" ""Next.js"" ""React""",,/offers/hello-world-sp-z-o-o-wordpress-next-js-developer-full-time-lub-part-time
Analityk Biznesowo - Systemowy (Retail),Analytics,remote,mid,BlueSoft,Gdańsk,,None-None,"""UML"" ""BPMN"" ""Enterprise Architect"" ""Confluence""",,/offers/bluesoft-analityk-biznesowo-systemowy-retail-gdansk
ERP Application Manager,ERP,hybrid,mid,Walraven,Kraków,8000-12000,,"""ERP"" ""Dynamics CRM""","""Scrum"" ""DevOps"" ""ASL"" ""T-map"" ""Cloud"" ""English""",/offers/walraven-erp-application-manager-krakow
Middle/Senior PHP Engineer,PHP,remote,mid,MEV,Warszawa,,12056-20094,"""PHP"" ""CodeIgniter"" ""Slim"" ""AWS""","""JavaScript""",/offers/mev-middle-senior-php-engineer-warszawa
Senior FullStack Developer (React+Node),JS,hybrid,senior,Winged IT,Warszawa,,28129-32457,"""React"" ""Node.js"" ""NoSQL"" ""SQL""","""Nest.js""",/offers/winged-it-senior-fullstack-developer-react-node-warszawa-324017
Senior Fullstack Java Developer,Java,remote,senior,NATEK,Warszawa,18000-21000,22000-27000,"""Angular"" ""Spring"" ""Oracle"" ""JavaScript"" ""Kafka"" ""RabbitMQ"" ""MongoDB""",,/offers/natek-senior-fullstack-java-developer
IoT SmartThings Solutions Developer,Java,hybrid,mid,Samsung R&D Institute Poland,Warszawa,None-None,,"""Java"" ""C"" ""LUA""","""Design Patterns"" ""Front-End"" ""Python""",/offers/samsung-r-d-institute-poland-iot-smartthings-solutions-developer
IT Analyst - ETQ Reliance System,Data,hybrid,junior,PPG,Wrocław,None-None,,"""SQL"" ""MS Office"" ""Business Analysis""","""JavaScript"" ""QMS""",/offers/ppg-it-analyst-etq-reliance-system-wroclaw-301238
Power BI Developer with AWS,Data,remote,senior,Sigma IT Poland,Warszawa,14100-15770,19000-21800,"""Power BI"" ""Data Warehousing"" ""AWS""",,/offers/sigma-it-poland-power-bi-developer-with-aws-warszawa
.NET Developer,Net,hybrid,mid,Rainbow Tours S.A.,Łódź,10000-14000,12000-16000,""".Net"" ""MS SQL Server""","""Golang"" ""GCP"" ""Comarch ERP XL""",/offers/rainbow-tours-s-a-net-developer-lodz
