Title,Category,OperationMode,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
DWH Developer,Data,remote,mid,Britenet,Białystok,,15000-18500,"""T-SQL"" ""MS SQL"" ""SSIS"" ""Talend Open Studio"" ""Power BI"" ""Powershell"" ""Bitbucket"" ""Git"" ""SoapUI""","""Azure""",/offers/britenet-dwh-developer-bialystok
Internship - IT ServiceDesk,Support,office,junior,Samsung R&D Institute Poland,Warszawa,None-None,,"""Windows"" ""MS Office""","""Linux"" ""ITSM systems""",/offers/samsung-r-d-institute-poland-intern-it-servicedesk
Senior Data Engineer - DataOps,DevOps,remote,senior,Tidio,Wrocław,,22000-30000,"""Python"" ""AWS"" ""Airflow"" ""Terraform"" ""Ansible"" ""Docker"" ""CI/CD""",,/offers/tidio-senior-data-engineer-dataops-wroclaw
Treasury Implementation Consultant,ERP,hybrid,mid,FIS Technology Services,Warszawa,None-None,,"""TMS"" ""ERP""",,/offers/fis-technology-services-treasury-implementation-consultant
Senior DevOps Engineer (AWS),DevOps,remote,senior,Astec,Zielona Góra,17500-23500,23520-31920,"""AWS"" ""GitHub"" ""Kubernetes"" ""Terraform"" ""Linux"" ""Elasticsearch""",,/offers/astec-senior-devops-engineer-aws
Security Engineer,DevOps,hybrid,mid,iPresso,Katowice,,8000-12000,"""Security"" ""Problem Solving""","""Linux / Unix"" ""GDPR / RODO""",/offers/ipresso-security-engineer-katowice-315833
Fullstack Developer,Net,remote,mid,Fabrity Sp. z o.o.,Białystok,11340-19440,,""".Net Framework"" "".NET Core"" ""React"" ""TypeScript"" ""Entity Framework""",,/offers/fabrity-sp-z-o-o-fullstack-developer-bialystok
Senior Systems & Network Engineer,Admin,hybrid,senior,CIC Poland,Warszawa,18000-22000,,"""JIRA"" ""Google Cloud Platform"" ""Elasticsearch"" ""Nagios"" ""Zabbix"" ""AWS"" ""Azure""",,/offers/cic-poland-senior-systems-network-engineer
Senior Golang Engineer (eBPF focused),Security,hybrid,senior,On The Spot Development,Warszawa,,25831-29805,"""Go"" ""Linux"" ""eBPF"" ""Kubernetes"" ""Docker"" ""Open source""",,/offers/on-the-spot-development-senior-golang-engineer-ebpf-focused
EDI Business Analyst,Other,hybrid,mid,DSV ISS,Warszawa,None-None,,"""EDI"" ""Agile"" ""Scrum"" ""FTP"" ""SFTP"" ""AS2"" ""HTTP""","""XML"" ""XPath"" ""SQL""",/offers/dsv-iss-edi-business-analyst-warszawa-326189
Azure Integration Services Specialist,DevOps,hybrid,senior,Conscensia,Warszawa,,25000-34000,"""Azure Integration Service"" ""C#"" "".Net"" ""Logic Apps"" ""Azure Functions"" ""Azure DevOps"" ""Azure Data Factory"" ""REST API""",,/offers/conscensia-azure-integration-services-specialist
Senior / Lead Full Stack Java Developer,Java,office,senior,EPAM Systems,Kraków,14000-24000,,"""Java"" ""Spring"" ""Java 8"" ""JavaScript"" ""HTML5"" ""J2EE"" ""JPA"" ""Hibernate"" ""Automated Testing"" ""XML""",,/offers/epam-systems-senior-lead-full-stack-java-developer
Senior React Native Developer,Mobile,hybrid,senior,Forte Digital,Katowice,15500-20500,21000-27700,"""React Native"" ""TypeScript"" ""JavaScript"" ""Git""",,/offers/forte-digital-senior-react-native-developer-katowice
Product Manager Samsung Wallet Project,PM,hybrid,mid,Samsung R&D Institute Poland,Warszawa,None-None,,"""Product Management""","""Agile"" ""Scrum"" ""JIRA"" ""MDES"" ""VTS""",/offers/samsung-r-d-institute-poland-product-manager-samsung-wallet-project
Project Management Officer,PM,remote,mid,Cloudflight,Warszawa,7000-9000,8400-11000,"""Polish"" ""Microsoft Office"" ""English"" ""Analityczne Myślenie""","""Agile""",/offers/cloudflight-project-management-officer-warszawa
Junior Java Developer,Data,hybrid,junior,Asseco Data Systems,Koszalin,None-None,None-None,,"""Java 8+"" ""SQL"" ""Git"" ""SVN""",/offers/asseco-data-systems-junior-java-developer-koszalin-327460
Specjalista ds. Infrastruktury lokalnej IT,Admin,hybrid,mid,Medicover,Warszawa,None-None,,"""VMware"" ""GPO"" ""Active Directory DHCP"" ""Cisco""","""Certyfikat CCNA""",/offers/medicover-specjalista-ds-infrastruktury-lokalnej-it
Senior Mulesoft Developer,Java,remote,senior,Altimetrik Poland,Gdańsk,,25000-30000,"""Java"" ""XML"" ""JSON"" ""SQL"" ""MuleSoft"" ""API"" ""REST"" ""SOAP"" ""English""",,/offers/altimetrik-poland-senior-mulesoft-developer-gdansk
Technology Leader,Java,remote,senior,Pretius,Wrocław,,25000-33000,"""Java"" ""Spring"" ""Oracle DB"" ""Cloud"" ""Angular"" ""React"" ""Keycloak"" ""Docker""",,/offers/pretius-technology-leader-wroclaw
Project Manager (AI & Big Data),PM,remote,mid,Addepto,Wrocław,,16000-26000,"""Project Management"" ""Team Management"" ""Agile"" ""Scrum"" ""Software Development""","""Big Data"" ""AI"" ""Machine Learning""",/offers/addepto-project-manager-ai-big-data-wroclaw-315167
IT Audit Senior Manager,Testing,hybrid,senior,State Street,Kraków,None-None,,"""Strong analytical skills"" ""English"" ""Communication Skills""","""IT Resilience"" ""Data Replication"" ""Disaster Recovery"" ""SIEM"" ""Cloud security""",/offers/state-street-it-audit-senior-manager-vice-president-hybrid
Senior React & React Native Developer with Node.js or .NET Expertise - Poznań,JS,office,senior,Croney Financial OU,Poznań,,15000-40000,"""React"" ""React Native"" ""Node.js"" "".Net""",,/offers/croney-financial-ou-senior-react-react-native-developer-with-node-js-or-net-expertise-poznan
MS Dynamics 365 Sales Developer,Other,remote,mid,Alter Solutions Polska,Wrocław,,25000-27500,"""MS Dynamics 365 Sales"" ""Power Apps"" ""Dataverse"" ""Logic Apps"" ""Functions, Service Bus"" ""API Management""","""Azure""",/offers/alter-solutions-polska-ms-dynamics-365-sales-developer-wroclaw
Senior Frontend Developer,JS,office,senior,AI Clearing,Warszawa,,20000-25000,"""frontend"" ""TypeScript"" ""Node.js"" ""HTML5 / CSS3"" ""React"" ""Redux""","""OLAP""",/offers/ai-clearing-frontend-developer
Mid-Senior Azure Cloud Architect,Architecture,remote,mid,ADASTRA,Kijów,,25972-34630,"""Microsoft Azure Cloud"" ""Azure Data Lake"" ""Azure Synapse Analytics"" ""Azure Data Factory"" ""Azure Stream Analytics"" ""Data modeling"" ""pySpark/Spark"" ""Python""","""Data Bricks"" ""Kafka""",/offers/adastra-mid-senior-azure-cloud-architect-kijow
Java Developer,Java,remote,mid,KLG Solutions Sp. z o.o.,Warszawa,None-None,,"""Java"" ""SQL"" ""Git"" ""Spring"" ""Spring Boot""","""Hibernate"" ""Maven"" ""Gradle""",/offers/klg-solutions-sp-z-o-o-java-developer-warszawa-326049
SAP BW Developer,ERP,hybrid,mid,Accenture,Katowice,None-None,,,"""SAP BW 7.5"" ""SAP BW4/HANA"" ""SAP Analytics Cloud"" ""ABAP""",/offers/accenture-sap-bw-developer-katowice
Cloud Data Architect / Consultant,Architecture,remote,senior,Chaos Gears,Warszawa,,None-None,"""AWS"" ""Databases"" ""PostgreSQL"" ""Snowflake""",,/offers/chaos-gears-cloud-data-architect-consultant
Full-stack developer (React & Node.js),JS,remote,mid,emagine Polska,Warszawa,,19200-22400,"""React"" ""Node.js"" ""Next.js"" ""Amazon AWS"" ""Docker"" ""Bootstrap"" ""PostgreSQL""",,/offers/emagine-polska-full-stack-developer-react-node-js
Senior PHP Developer,PHP,remote,senior,Cloudflight,Kraków,13800-21500,16800-26000,"""Symfony"" ""PHP"" ""MySQL"" ""PostgreSQL""",,/offers/cloudflight-senior-php-developer-krakow
Senior Java Engineer,Java,remote,senior,7N,Warszawa,,30240-33600,"""Java 8+"" ""Apache Kafka""",,/offers/7n-senior-java-engineer-warszawa
Quality and Site Reliability Engineer,DevOps,hybrid,senior,VOLVO TECH HUB POLAND,Kraków,None-None,,"""Docker"" ""Kubernetes"" ""Azure"" ""Python"" ""Distributed systems"" ""Linux"" ""QA""",,/offers/volvo-tech-hub-poland-quality-and-site-reliability-engineer
Full stack developer,JS,remote,senior,Atana,Wrocław,,21000-25000,"""Node.js"" ""React"" ""MongoDB"" ""Apollo GraphQL""",,/offers/atana-full-stack-developer
IT Operator,Admin,hybrid,junior,OChK,Warszawa,7000-8000,,,"""Microsoft Azure Cloud"" ""Google Cloud""",/offers/ochk-it-operator-warszawa-313543
Programista C# – projekt enova365,Testing,hybrid,mid,Soneta Sp. z o.o.,Kraków,None-None,None-None,"""Enova365"" ""C#"" ""Angielski""","""SQL"" ""Oracle"" ""TFS"" ""Git"" ""ERP""",/offers/soneta-sp-z-o-o-programista-c-projekt-enova365-krakow-323006
Administrator  Baz  Danych,Admin,hybrid,mid,PKO Bank Polski,Warszawa,None-None,,"""PostgreSQL"" ""MySQL"" ""Oracle"" ""SQL"" ""Linux""",,/offers/pko-bank-polski-administrator-baz-danych-warszawa-310733
Administrator Systemów Linux,Admin,hybrid,mid,Simplicity Recruitment,Warszawa,13000-18000,,"""Linux / Unix"" ""Bash"" ""LAN"" ""JIRA""","""Prometheus"" ""Nagios""",/offers/simplicity-recruitment-administrator-systemow-linux-warszawa
System Administrator,Support,office,mid,The Stepstone Group Polska,Warszawa,7000-10000,,"""English"" ""IT Support"" ""Troubleshooting""",,/offers/the-stepstone-group-polska-system-administrator
Frontend Tech Lead,JS,remote,senior,MindPal,Gdańsk,18000-26000,,"""JavaScript"" ""GitHub"" ""English"" ""Vue.js"" ""Node.js"" ""React""",,/offers/mindpal-frontend-tech-lead-88a6c9ef-30f5-4ceb-b171-b3c0f18a33e4
Atlassian Engineer,Admin,hybrid,mid,Cyclad,Wrocław,,32760-37800,"""Atlassian system"" ""Atlassian Tools""","""DevOps tools""",/offers/cyclad-atlassian-engineer
SAP Authorization Development Specialist,ERP,remote,mid,Schaeffler Global Services Europe Sp. z o.o.,Wrocław,None-None,,"""SAP"" ""SAP Authorizations""","""SAP HANA""",/offers/schaeffler-sap-authorization-development-specialist
Head of SRE Cryptography Engineering,Security,remote,senior,HSBC Service Delivery,Kraków,None-None,,"""Cryptography"" ""PKI"" ""HSM""",,/offers/hsbc-service-delivery-head-of-sre-cryptography-engineering
Azure Cloud Architect,Data,hybrid,senior,PwC Polska,Warszawa,None-None,,"""Azure"" ""DevOps"" ""IaC"" ""CI/CD""",,/offers/pwc-polska-azure-cloud-architect-warszawa-313200
Cybersecurity Expert,Security,hybrid,senior,PKO Bank Polski,Warszawa,None-None,,"""REST API"" ""CI/CD"" ""Azure DevOps"" ""Jenkins"" ""GitHub""",,/offers/pko-bank-polski-cybersecurity-expert
Cloud Architect (wage in € option),Architecture,remote,senior,Unikie,Warszawa,,20000-30000,"""AWS"" ""GCP"" ""English""",,/offers/unikie-cloud-architect-wage-in-option-warszawa
Test Automation Engineer/Hil Reprocessing Engineer,Python,hybrid,mid,HAYS,Kraków,,120-150,"""Linux"" ""Automotive"" ""Python"" ""Bash""",,/offers/hays-test-automation-engineer
Remote Senior DevOps/Cloud  Engineer,DevOps,remote,senior,Kingfisher plc,Kraków,27000-31000,,"""CI/CD"" ""Jenkins"" ""OpenStack"" ""Cloud""",,/offers/kingfisher-plc-senior-devops-engineer
Remote SAP Ariba Consultant,Other,remote,senior,Connectis,Warszawa,,None-None,"""SAP Ariba"" ""Oracle ERP""",,/offers/connectis-remote-sap-ariba-consultant-warszawa
Master Data Specialist,Data,remote,mid,Grupa KAN,Kleosin,None-None,,"""master data"" ""MDM"" ""MS Excel""","""Migracja danych""",/offers/grupa-kan-master-data-specialist-kleosin
Senior Full-stack Developer,JS,remote,senior,Cloudflight,Wrocław,20800-24900,25200-30240,"""Node.js"" ""Microservices"" ""Kubernetes"" ""JavaScript"" ""Serverless"" ""ReactJS""",,/offers/divante-senior-full-stack-developer
Snowflake Data Engineer,Data,hybrid,mid,Accenture,Warszawa,None-None,,"""SQL"" ""Snowflake"" ""AWS/Azure/GCP"" ""PL/SQL""","""Matillion"" ""DBT"" ""Coalesce"" ""Atlan"" ""Terraform"" ""Kubernetes""",/offers/accenture-snowflake-data-engineer
Cloud Engineer,Admin,office,mid,DSV ISS,Warszawa,None-None,,"""Cloud"" ""Azure"" ""GCP"" ""DevOps"" ""CI/CD"" ""Terraform"" ""Powershell"" ""Ansible"" ""Docker"" ""Kubernetes""",,/offers/dsv-iss-cloud-engineer-warszawa
Senior Java Developer,Java,remote,senior,Experis Manpower Group,Łódź,,26880-30240,"""Java 11"" ""Hibernate"" ""MySQL"" ""English"" ""JSF"" ""React""",,/offers/experis-manpower-group-senior-java-developer
Infrastructure Engineer - Remote,DevOps,remote,senior,Product Madness,Gdańsk,,22000-27000,"""SRE"" ""DevOps"" ""GCP""",,/offers/product-madness-infrastructure-engineer-remote
IT Project Manager,PM,hybrid,senior,mBank,Warszawa,None-None,,"""English"" ""Project Management"" ""Confluence"" ""JIRA""",,/offers/mbank-it-project-manager-warszawa-323656
Business Analyst (m/f),Analytics,office,mid,Fiserv Polska,Warszawa,None-None,,"""Agile"" ""systems analyst"" ""business analyst""",,/offers/fiserv-polska-business-analyst-m-f
Test Engineer,Testing,remote,mid,Human4Human Recruitment,Kraków,18000-22000,,"""Java"" ""Cucumber"" ""JIRA""",,/offers/human4human-recruitment-test-engineer
DevOps Engineer,DevOps,office,mid,Sollers Consulting Sp. z.o.o,Warszawa,11230-17360,13550-19000,"""DevOps"" ""AWS"" ""MS Azure"" ""PostgreSQL"" ""Oracle"" ""Jenkins"" ""Linux"" ""VMware""",,/offers/sollers-consulting-sp-z-o-o-devops-engineer-45d75ee7-86d8-4b36-a0e5-43013aaac955
Lead Data Engineer,Data,hybrid,c_level,Ework Group,Warszawa,,28800-35900,"""Python"" ""AWS"" ""Spark""","""Java"" ""Scala"" ""C++"" ""TypeScript"" ""Go"" ""C#""",/offers/ework-group-lead-data-engineer
Architekt IT,Architecture,remote,senior,Crestt,Warszawa,23000-28000,28800-32000,"""Java"" ""Microservices"" ""Micronaut"" ""Kubernetes"" ""Istio"" ""Prometheus"" ""Helm""","""Rancher""",/offers/crestt-architekt-it
(Starszy) Ekspert w Departamencie Strategii IT (Architekt Cyberbezpieczeństwa),Security,hybrid,mid,PGE Systemy S.A.,Warszawa,None-None,,"""ICT/OT"" ""Cybersecurity"" ""systemy teleinformatyczne""",,/offers/pge-systemy-s-a-starszy-ekspert-w-departamencie-strategii-it-architekt-cyberbezpieczenstwa-warszawa-321967
Senior Site Reliability Engineer,Admin,hybrid,senior,Procter & Gamble,Warszawa,,,"""Python"" ""SQL"" ""GCP"" ""Azure"" ""AI Engineering"" ""Spark"" ""pytest"" ""Databases""",,/offers/procter-gamble-sre-tech-lead-ai-engineering-team-warszawa-303682
UX Designer,UX/UI,remote,senior,TechnipFMC,Warszawa,None-None,,"""Figma"" ""Design Thinking"" ""UX Design""",,/offers/technipfmc-ux-designer-warszawa
Architekt Rozwiązań IT,Architecture,hybrid,senior,Medicover,Łódź,None-None,None-None,""".Net"" ""Kafka"" ""RabbitMQ"" ""Azure"" ""AWS"" ""TOGAF"" ""DDD"" ""BPMN"" ""UML""",,/offers/medicover-architekt-rozwiazan-it-lodz
Middle/Senior DevOps Engineer,DevOps,remote,mid,Convista Poland,Kraków,12000-22500,19440-33600,"""Kubernetes"" ""Jenkins"" ""Python"" ""OpenShift"" ""Git"" ""Linux / Unix"" ""Ansible"" ""API Gateway"" ""Prometheus""",,/offers/convista-poland-devops-engineer-krakow
Automation Tester,Testing,remote,mid,STX Next,Warszawa,,8000-15120,"""Software Quality"" ""Testing process"" ""Bugs Reporting"" ""Cypress"" ""Playwright"" ""Agile"" ""Python"" ""Git"" ""JavaScript""","""SQL""",/offers/stx-next-automation-tester-warszawa
Android System Applications Engineer,Mobile,hybrid,mid,Connectis,Warszawa,,24000-28000,"""Android"" ""C/C++"" ""Java""",,/offers/connectis-android-developer-warszawa-323280
MECM/SCCM/Windows engineer,Admin,remote,mid,mBank,Kraków,None-None,,"""SCCM"" ""MECM"" ""MS Windows Server"" ""Powershell""",,/offers/mbank-mecm-sccm-windows-engineer-krakow
Perl Developer,Other,remote,mid,Alter Solutions Polska,Warsaw,,None-None,"""Perl"" ""Software Development"" ""MS SQL Server""",,/offers/alter-solutions-polska-perl-developer
System & Application Security Specialist,Security,remote,mid,Rentals United,Gdańsk,,None-None,"""IT Security"" ""Cybersecurity"" ""Information Security"" ""GDPR"" ""SOC 2"" ""PCI SSC"" ""Amazon AWS"" ""ISO security standards""","""penetration testing"" ""Vanta""",/offers/rentals-united-system-application-security-specialist-gdansk-325167
Junior Business Analyst,Analytics,remote,junior,DO OK,Wrocław,,9000-11000,"""Excel""","""Business Analysis"" ""JIRA""",/offers/do-ok-business-analyst-wroclaw
Programista rozwiązań wewnętrznych,Net,hybrid,mid,Soneta Sp. z o.o.,Kraków,None-None,None-None,"""C#"" ""Web API"" ""Angielski""","""DevOps"" ""Microsoft Azure"" ""Windows / Linux"" ""TFS"" ""Git""",/offers/soneta-sp-z-o-o-programista-rozwiazan-wewnetrznych-krakow
"Lead Full Stack Engineer (React, Node.js)",JS,remote,senior,N-iX,Warszawa,27023-27818,29805-30997,"""JavaScript"" ""React"" ""Node""",,/offers/n-ix-lead-full-stack-engineer-react-node-js-warszawa
Middle/ Senior DevOps Engineer,DevOps,remote,mid,Convista Poland,Wrocław,12000-22500,19440-33600,"""Kubernetes"" ""Jenkins"" ""Python"" ""OpenShift"" ""Git"" ""Linux / Unix"" ""Ansible"" ""API Gateway"" ""Prometheus""",,/offers/convista-poland-devops-engineer
Programista/ Programistka .NET,Net,hybrid,mid,Santander Leasing,Poznań,,None-None,"""C#"" ""Visual Studio"" ""RabbitMQ""","""T-SQL"" ""Entity Framework""",/offers/santander-leasing-programista-programistka-net-poznan
Senior React Developer,JS,remote,senior,Objectivity,Wroclaw,12000-17000,17600-24000,"""React"" ""TypeScript"" ""CSS"" ""Git""","""Cloud""",/offers/objectivity-senior-react-developer-wroclaw
Senior Frontend Developer,JS,remote,senior,Simplicity Recruitment,Warszawa,None-None,None-None,"""JavaScript"" ""WebSocket"" ""Events Emitters"" ""HTML5 / CSS3"" ""TypeScript"" ""Vue.js"" ""ReactJS""",,/offers/simplicity-recruitment-senior-frontend-developer
Senior Fullstack .NET Developer,JS,office,senior,Medpace,Warszawa,22000-30000,,"""C#"" "".Net"" ""Angular"" ""JavaScript"" ""Entity Framework"" ""SQL"" ""SASS"" ""GitHub"" ""SQL Server""","""Azure""",/offers/medpace-senior-fullstack-net-developer-warszawa-319300
EDS Experience Analyst,Data,hybrid,junior,Takeda,Łódź,None-None,,"""Enterprise Data Services"" ""Insights & Analytics"" ""Power BI"" ""Lean Six Sigma"" ""Design for Six Sigma"" ""Change Management"" ""Process & Data Modeling"" ""Communication Skills""",,/offers/takeda-eds-experience-analyst-lodz
Senior Mobile Developer,Mobile,hybrid,senior,Capgemini Polska,Opole,None-None,,"""Native Mobile Development"" ""MVP, MVVM"" ""XCode, Android Studio"" ""Objective-C, Swift"" ""Java, Kotlin""",,/offers/capgemini-polska-senior-mobile-developer-opole
Machine Learning Engineer,Other,hybrid,senior,Skillspark,Warszawa,,41452-45088,"""Machine Learning"" ""Data Science"" ""Python"" ""Scala"" ""Java""",,/offers/skillspark-machine-learning-engineer
SAS Developer,Data,hybrid,senior,Optiveum,Warszawa,,None-None,"""SAS 4GL"" ""SAS Data Integrated Studi"" ""SAS Management Console"" ""SAS Enterprise Guide"" ""SAS Viya"" ""SQL""","""GreenPlum"" ""Oracle"" ""HDFS"" ""Kafka""",/offers/optiveum-sas-developer
Pre-Sales Cybersecurity Specialist,Security,remote,mid,Fujitsu,Katowice,None-None,None-None,"""Communication Skills"" ""RFP"" ""RFI"" ""RFQ"" ""Cybersecurity""",,/offers/fujitsu-pre-sales-cybersecurity-specialist-katowice
Senior Data Engineer,Data,remote,senior,DevsData LLC,Kraków,,25106-28569,"""Python"" ""SQL"" ""Airflow"" ""Snowflake""",,/offers/devsdata-llc-senior-data-engineer-krakow
C# Senior Software Developer,C,hybrid,senior,Motorola Solutions,Kraków,12000-18000,,"""C#"" "".Net""",,/offers/motorola-solutions-c-senior-software-developer
Junior Python Dev (upskill to DevOps),Python,remote,junior,Brytlyt,Warszawa,,6000-10000,"""Python""","""Docker"" ""Linux"" ""Git"" ""GitLab CI/CD"" ""Shell Scripting"" ""Networking""",/offers/brytlyt-junior-python-dev-upskill-to-devops-warszawa-323060
Developer ABAP,ERP,remote,mid,SI-Consulting Sp. zo.o.,Wrocław,None-None,,"""SAP"" ""English"" ""SAP ABAP"" ""Problem Solving""",,/offers/si-consulting-sp-zo-o-advanced-developer-sap-abap
Solution Lead,Python,remote,senior,Master of Code Global,Warszawa,,None-None,"""JavaScript"" ""Java"" ""AWS"" ""Python"" ""Azure""","""TypeScript"" ""DevOps""",/offers/master-of-code-global-solution-lead-warszawa
Frontend Developer (Next.js),JS,hybrid,senior,pawaPass,Wrocław,,21643-32465,"""Next.js"" ""TypeScript"" ""CSS"" ""English"" ""Tailwind CSS"" ""Figma""","""UX"" ""Agile"" ""Backend development""",/offers/pawapass-frontend-developer-next-js
Senior Data Steward,Data,hybrid,senior,Lyreco Advantage,Gdańsk,None-None,,"""Data""",,/offers/lyreco-advantage-senior-data-steward
Senior Specialist - Information Security,Security,hybrid,senior,Arla,Gdańsk,None-None,,"""Agile"" ""Azure Services"" ""SAP"" ""ERP"" ""Data Integration""",,/offers/arla-senior-specialist-information-security
DevOps/Application Engineer,DevOps,remote,mid,SmartBear,Warszawa,14000-17000,17000-21000,"""AWS"" ""Linux"" ""Kubernetes"" ""PostgreSQL"" ""Java"" ""Node.js""","""OpenShift""",/offers/smartbear-devops-application-engineer-warszawa-321832
Java script/ Junior Typescript Developer,JS,office,junior,BOWWE,Wrocław,,,"""English""","""JavaScript (jQuery)""",/offers/bowwe-junior-typescript-developer
Tech Lead (C++/QT),C,hybrid,senior,Moon Active,Warszawa,,None-None,"""C++"" ""Qt"" ""People Management"" ""Team Management""",,/offers/moon-active-tech-lead-c-qt
DevOps Engineer,DevOps,remote,mid,Commerzbank,Łódź,None-None,,"""English"" ""OpenShift"" ""DevOps"" ""Linux / Unix"" ""Microsoft Azure Cloud""",,/offers/commerzbank-devops-engineer-lodz
Technical Lead,Java,hybrid,senior,HSBC Service Delivery,Kraków,None-None,,"""Java17+"" ""JavaScript""","""Oracle"" ""DevOps"" ""Cybersecurity"" ""Spring Boot""",/offers/hsbc-service-delivery-technical-lead
Kanban Delivery Manager (Scrum Master),PM,hybrid,senior,ClearCourse Dev,Kraków,,None-None,"""Scrum"" ""Scrum Master"" ""Kanban"" ""Software Development""","""Microsoft"" ""Lean/Agile""",/offers/clearcourse-dev-kanban-delivery-manager-scrum-master-krakow-326792
Senior Data Engineer,Data,remote,senior,Infogain,Kraków,,20000-25000,"""Data Engineering"" ""PySpark"" ""ETL"" ""SQL"" ""Databricks"" ""MS Cloud"" ""Azure Data Factory"" ""Power BI""","""DevOps"" ""CI/CD""",/offers/infogain-senior-data-engineer-krakow
Software Integration Engineer,PHP,hybrid,mid,Vaillant Group,Katowice,17000-22000,,"""PHP"" ""HTML"" ""Microservices"" "".Net"" ""REST API""",,/offers/vaillant-group-software-integration-engineer
Business Process Specialist,Analytics,remote,mid,Experis Manpower Group,Warszawa,,16800-20160,"""Lean Six Sigma"" ""process optimisation"" ""financial processes""",,/offers/experis-manpower-group-business-process-specialist
Inżynier IT,Admin,office,senior,Studiotech Poland Sp. z o.o.,Warszawa,10000-15000,,"""Windows"" ""Linux"" ""IT"" ""Powershell"" ""Bash""",,/offers/studiotech-poland-sp-z-o-o-inzynier-it
Prestashop Developer,PHP,remote,mid,DigitLabs Sp. z o.o.,Warszawa,,12000-17000,"""PrestaShop"" ""PHP"" ""CSS"" ""HTML"" ""JS"" ""MySQL"" ""UX"" ""Git""","""Figma""",/offers/digitlabs-sp-z-o-o-prestashop-developer
Java Developer - Automotive,Java,hybrid,mid,Reply Polska Sp. z o. o.,Katowice,13000-22000,,"""Java 11"" ""PostgreSQL"" ""Kubernetes"" ""Docker"" ""AWS""",,/offers/reply-polska-sp-z-o-o-java-developer-automotive-katowice
IT Support Manager,PM,office,mid,Aventus Group,Warszawa,10000-15000,10000-15000,"""JIRA"" ""Office365"" ""Azure"" ""CRM""",,/offers/aventus-group-it-support-manager-warszawa-325093
Senior Software Engineer - Carfax US,Java,hybrid,senior,S&P Global,Gdańsk,17000-21000,20500-24850,"""Java"" ""AWS"" ""English"" ""GitLab"" ""CI/CD"" ""Pair Programming"" ""Infrastructure as a code"" ""DevOps""","""JavaScript"" ""Python""",/offers/s-p-global-senior-software-engineer-carfax-us
Mid/Senior Back-end Developer,PHP,office,mid,Wyższa Szkoła Kształcenia Zawodowego,Wrocław,12000-20000,14000-24000,"""PHP"" ""SQL"" ""Git"" ""Composer"" ""API""",,/offers/wyzsza-szkola-ksztalcenia-zawodowego-mid-senior-back-end-developer-wroclaw
Embedded Python Engineer TALENT POOL,Python,hybrid,mid,Rainlabs Services Sp.z o.o.,Kraków,11000-16000,16800-28560,"""English"" ""Python"" ""Linux"" ""pytest""","""Hardware"" ""AOSP"" ""adb"" ""Databases""",/offers/rainlabs-services-sp-z-o-o-embedded-python-engineer-talent-pool
German-speaking EHS Consultant,ERP,hybrid,mid,LeverX,Wrocław,None-None,,"""SAP""",,/offers/leverx-german-speaking-ehs-consultant
Junior/Mid PHP Developer,PHP,office,junior,Netgraf,Warszawa,None-None,None-None,,"""PHP"" ""Linux"" ""MVC"" ""Relacyjne Bazy Danych"" ""jQuery"" ""Laravel""",/offers/netgraf-junior-php-developer-warszawa
Business Analyst,Analytics,hybrid,mid,March Networks Poland,Gliwice,12000-19000,14000-21000,"""Business Analysis"" ""Analytical Thinking"" ""JIRA"" ""Confluence"" ""English"" ""UML"" ""BPMN""",,/offers/march-networks-poland-business-analyst-gliwice
Senior DevOps Engineer with Kubernetes,DevOps,hybrid,senior,Samsung R&D Institute Poland,Kraków,None-None,,"""Kubernetes"" ""OpenShift"" ""Bash"" ""Python 3""",,/offers/samsung-r-d-institute-poland-senior-devops-engineer-with-kubernetes
Customer Success Manager,PM,hybrid,senior,Caterings,Warszawa,,12000-18000,"""Project Management"" ""Customer Support"" ""Analytical Thinking""",,/offers/caterings-customer-success-manager
Intune Engineer,Admin,remote,mid,Fujitsu Technology Solutions,Łódź,None-None,,"""Intune""",,/offers/fujitsu-technology-solutions-intune-engineer
Senior Production Engineer,Admin,hybrid,senior,HSBC Service Delivery,Kraków,None-None,,"""CI/CD"" ""Bamboo"" ""SOA"" ""Kubernetes"" ""Docker"" ""Kafka"" ""JVM"" ""Spring Boot"" ""Jenkins""",,/offers/hsbc-service-delivery-senior-production-engineer-krakow
Senior Test Automation Engineer,Testing,hybrid,senior,Sopra Steria,Katowice,12000-17000,18480-23520,"""Automated Testing"" ""SoapUI"" ""REST"" ""Java"" ""API Testing"" ""Postman""",""".Net"" ""Python""",/offers/sopra-steria-senior-test-automation-engineer
Senior Data Engineer,Data,remote,senior,j-labs,Warszawa,,27000-32000,"""Snowflake"" ""Airflow"" ""SQL Server"" ""Python"" ""AWS"" ""GCP"" ""NoSQL""",,/offers/j-labs-senior-data-engineer-warszawa
Administrator IT,Admin,office,mid,Perfect Consulting,Sopot,11000-13000,11000-14000,"""Microsoft Office"" ""Windows Administration""",,/offers/perfect-consulting-administrator-it-sopot
QA Automation Tester,Testing,hybrid,mid,SmartWays Recruitment,Kraków,13000-19000,14000-21000,"""JIRA"" ""SQL"" ""Java"" ""API Testing"" ""Selenium"" ""Jenkins""","""CI/CD""",/offers/smartways-recruitment-qa-automation-tester
