Title,Category,OperationMode,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Front-end Engineer,JS,remote,mid,UN7,Warszawa,,15500-23500,"""HTML5 / CSS3"" ""React"" ""Next.js"" ""Docker""",,/offers/un7-front-end-engineer
Specjalista ds. Rozwoju Technologicznego Sklepów,PM,hybrid,mid,Rossmann,Łódź,None-None,None-None,"""techologie IT"" ""R&D"" ""systemy operacyjne""",,/offers/rossmann-specjalista-ds-rozwoju-technologicznego-sklepow-lodz-329232
Młodszy Specjalista ds. bezpieczeństwa IT (CERT),Security,office,mid,PGE Systemy S.A.,Warszawa,None-None,,,"""SIEM"" ""EDR"" ""NGFW"" ""DLP"" ""IPS"" ""IDS"" ""SOAR""",/offers/pge-systemy-s-a-mlodszy-specjalista-ds-bezpieczenstwa-it-cert-warszawa
Application Security Specialist (junior/regular/senior),Security,hybrid,mid,Accenture,Warszawa,None-None,,"""Azure/GCP""","""Python/Bash/PowerShell"" ""Java/.NET/C#/JavaScript"" ""Docker/Kubernetes"" ""OWASP TOP 10"" ""SSDLC"" ""Malware Analysis"" ""Reverse engineering""",/offers/accenture-application-security-specialist-junior-regular-senior
Finance Business Analyst,Analytics,hybrid,senior,HSBC Service Delivery,Kraków,None-None,,"""AOP Planning"" ""Project Life cycle"" ""Business Analysis""",,/offers/hsbc-service-delivery-finance-business-analyst
DevOps Engineer,DevOps,office,mid,DSV ISS,Warszawa,None-None,,"""CI/CD"" ""DevOps"" ""RCA""","""Linux"" ""Python"" ""Groovy"" ""Bash""",/offers/dsv-iss-devops-engineer-warszawa-316580
Odoo and Big Data Architect,Data,hybrid,senior,Human4Human Recruitment,Kraków,32000-36000,,"""Big Data"" ""Odoo"" ""Apache""",,/offers/human4human-recruitment-software-integration-engineer-big-data-and-odoo
Associate Cybersecurity Manager,Security,hybrid,senior,Stryker,Warszawa,None-None,,"""Cybersecurity"" ""SOC Operations"" ""Policy Implementation"" ""Procedure implementation"" ""Reporting"" ""Cybersecurity concepts"" ""Team Management"" ""Team Leadership""",,/offers/stryker-associate-cybersecurity-manager
Senior DevOps Engineer with OpenStack,DevOps,hybrid,senior,Samsung R&D Institute Poland,Kraków,None-None,,"""OpenStack"" ""GitLab"" ""Ansible"" ""Bash"" ""Python 3""",,/offers/samsung-r-d-institute-poland-senior-devops-engineer-with-openstack
Application Support Engineer,Admin,remote,mid,DXC Technology,Łódź,None-None,,"""Bash"" ""Python"" ""JBoss"" ""Java"" ""AWS/Oracle"" ""ELK/Elastic Stack""","""AWS Connect"" ""Dynatrace""",/offers/dxc-technology-application-support-engineer-lodz
🎨Senior UI Designer,UX/UI,remote,senior,Interia.pl Sp. z o.o.,Wrocław,,None-None,"""UI"" ""Figma"" ""Illustrator"" ""Photoshop""",,/offers/interia-pl-sp-z-o-o-senior-ui-designer-wroclaw
Enterprise Architect,Architecture,remote,senior,Remodevs,Warszawa,,24000-28000,""".Net"" ""Architecture"" ""Enterprise Architect""",,/offers/remodevs-enterprise-architect-warszawa
Inżynier R&D,Python,hybrid,mid,Amusys Production Sp.z o.o.,Zabierzów,None-None,None-None,"""C"" ""C++"" ""Rust"" ""Python""","""Embedded"" ""Git""",/offers/amusys-production-sp-z-o-o-inzynier-r-d
DevOps Engineer,DevOps,remote,mid,Alter Solutions Polska,Warszawa,,22400-28000,"""AWS"" ""Terraform"" ""Ansible"" ""Kubernetes"" ""Scripting"" ""CI/CD"" ""GitLab"" ""Docker"" ""Git""","""Azure""",/offers/alter-solutions-polska-devops-engineer-warszawa
Senior Security Engineer (On-site),Security,office,senior,Eviden an Atos Group,Bydgoszcz,None-None,,"""IT Security"" ""SIEM""",,/offers/atos-senior-security-engineer-on-site
"Vue.JS Developer (Nuxt, Storefront 2)",JS,remote,mid,MindPal,Gliwice,,13000-23000,"""Vue.js"" ""Nuxt"" ""Storefront 2""","""JavaScript"" ""HTML"" ""CSS""",/offers/mindpal-vue-js-developer-nuxt-storefront-2
ServiceNow Sr Developer,Admin,remote,senior,Cognizant Technology,Kraków,14000-17000,,"""ServiceNow"" ""ITIL"" ""Scripting"" ""UI""",,/offers/cognizant-technology-servicenow-sr-developer
Dashboard Builder (Amplitude Specialist),Data,hybrid,mid,STEPWISE,Warszawa,,None-None,"""Amplitude"" ""Dashboards"" ""English""",,/offers/stepwise-dashboard-builder-amplitude-specialist-warszawa-325108
Data Projects Analyst,Data,office,mid,Lyreco Advantage,Gdańsk,None-None,None-None,"""Data"" ""Power BI"" ""SQL""","""Project Management""",/offers/lyreco-advantage-data-projects-analyst
Cloud (Azure) DevOps,DevOps,hybrid,senior,HCLTech,Kraków,,,,"""Azure DevOps"" ""Agile""",/offers/hcltech-cloud-azure-devops
Service Now Developer,Admin,remote,mid,ADC Eastern Europe,Poznań,15000-15000,,"""ServiceNow"" ""JavaScript"" ""HTML""",,/offers/adc-eastern-europe-service-now-developer-poznan
Visual Designer,UX/UI,remote,senior,Nortal,Kraków,None-None,None-None,"""Adobe Cloud"" ""Adobe Premiere Pro"" ""After Effects"" ""powerPoint"" ""time management skills""","""Figma""",/offers/nortal-visual-designer
Senior/Lead Golang Developer,Go,remote,senior,Spyrosoft,Białystok,13550-21600,18480-29400,"""Golang"" ""Kubernetes"" ""Operator Framework"" ""Ingress Controller"" ""English""",,/offers/spyrosoft-senior-lead-golang-developer
Project Manager,PM,hybrid,senior,S3 Connected Health,Oława,None-None,None-None,"""SDLC"" ""English"" ""Team Management"" ""Team Player""",,/offers/s3-connected-health-project-manager-olawa
CMDB Manager,Admin,office,senior,Talent Flow,Warszawa,8000-12000,,"""Servicedesk"" ""Angielski"" ""IT""","""Certyfikacja ITIL""",/offers/talent-flow-cmdb-manager
Applications Support/Development Analyst,Support,hybrid,mid,ITDS,Warsaw,6000-10000,10000-14280,"""Polish"" ""IT Support"" ""English""",,/offers/itds-applications-support-development-analyst
Ruby on Rails Developer,Ruby,remote,mid,SonarHome S. A.,Poznań,,10000-16000,"""Ruby on Rails"" ""PostgreSQL"" ""English""","""React"" ""TypeScript"" ""GraphQL"" ""Python""",/offers/sonarhome-s-a-ruby-on-rails-developer-poznan
DevOps Engineer,DevOps,remote,mid,KLDiscovery,Kraków,11000-16000,,"""Azure DevOps"" ""Linux"" ""Ansible"" ""Terraform"" ""Docker""",,/offers/kldiscovery-devops-engineer-krakow-308837
DevOps Engineer/ Senior SRE,DevOps,remote,senior,Ramp Network Sp. z o.o.,Warszawa,,26000-30000,"""CI/CD"" ""Kubernetes"" ""Google Cloud Platform""",,/offers/ramp-network-sp-z-o-o-senior-site-reliability-engineer
Digital Business Specialist,Analytics,hybrid,mid,Beesafe,Warszawa,,8000-16000,"""Analiza Biznesowa"" ""Analityczne Myślenie"" ""Agile"" ""Manual Testing""",,/offers/beesafe-digital-business-specialist
Konsultant Ms Dynamics 365 - Logistyka,ERP,hybrid,mid,Integris Systemy IT,Poznań,None-None,None-None,"""Microsoft Dynamics 365"" "".Net"" ""C#"" ""JavaScript"" ""English""","""MS Dynamics AX 2012"" ""Power BI"" ""German""",/offers/integris-systemy-it-konsultant-ms-dynamics-365-logistyka-poznan-317733
EPM Consultant,ERP,hybrid,mid,Accenture,Kraków,None-None,None-None,"""English"" ""EPM platforms""",,/offers/accenture-epm-consultant-krakow
Technical Project Manager with FRENCH,PM,hybrid,senior,LTIMindtree,Warszawa,None-None,,"""Microsoft Azure Cloud"" ""Cloud""",,/offers/ltimindtree-technical-project-manager-warszawa
Data Tech Lead,Data,remote,senior,Acaisoft,Warszawa,28000-34000,31000-38000,"""Python"" ""SQL"" ""Snowflake"" ""English"" ""AWS""","""Airflow"" ""Hadoop"" ""Spark""",/offers/acaisoft-data-tech-lead
Senior Site Reliability Engineer,Data,hybrid,senior,Procter & Gamble,Warszawa,,,"""Python"" ""SQL"" ""GCP"" ""Azure"" ""AI Engineering"" ""Spark"" ""pytest"" ""Databases""",,/offers/procter-gamble-sre-tech-lead-ai-engineering-team-warszawa-303683
Senior Fullstack Python/React Developer,Python,remote,senior,Grape Up,Białystok,16800-23480,19800-27700,"""Python"" ""JavaScript"" ""TypeScript"" ""React"" ""PostgreSQL"" ""AWS"" ""Terraform"" ""Redux"" ""REST API"" ""GraphQL""",,/offers/grape-up-senior-fullstack-python-react-developer-bialystok-319666
DevOps Engineer/Senior SRE,DevOps,remote,senior,Ramp Network Sp. z o.o.,Wrocław,,26000-30000,"""CI/CD"" ""Kubernetes"" ""Google Cloud Platform""",,/offers/ramp-network-sp-z-o-o-senior-site-reliability-engineer-wroclaw-330456
System Analyst,Analytics,hybrid,mid,ITLT,Warszawa,,20000-25000,"""Enterprise Architect"" ""JIRA"" ""Confluence""",,/offers/itlt-system-analyst
Junior Service Desk Administrator,Support,office,junior,ERGO Technology & Services,Gdańsk,None-None,,,"""Windows"" ""Mac OS"" ""Android"" ""iOS"" ""IT Support"" ""Maintenance of equipment"" ""Ticketing system""",/offers/ergo-technology-services-junior-service-desk-administrator
Senior Java Software Engineer,Java,remote,senior,Schenker Technology Center,Warszawa,20800-31200,20800-31200,"""Java 8-20"" ""Eclipse RCP"" ""Spring"" ""PostgreSQL"" ""Microservices"" ""Kubernetes"" ""AWS""",,/offers/schenker-technology-center-senior-java-software-engineer
Software Engineer (AI),Net,hybrid,mid,Medius,Kraków,15000-21000,16000-22000,"""C#"" "".Net"" ""Python"" ""Relational Databases"" ""English""","""Databricks"" ""AI"" ""Deep Learning""",/offers/medius-software-engineer-ai
Microsoft Azure Developer,Data,hybrid,senior,emagine Polska,Wrocław,,28560-35280,"""Microsoft Azure"" ""Azure Data Factory(ADF)"" ""Azure Databricks"" ""DATA MODELLING"" ""Database design"" ""Azure Data Lake Storage"" ""C#""",,/offers/emagine-polska-microsoft-azure-developer-wroclaw
Traffic Manager,PM,office,mid,Reality Games,Kraków,,8000-10000,"""PM"" ""Graphic design"" ""Asana"" ""Trello"" ""JIRA""","""Gaming""",/offers/reality-games-traffic-manager
Junior Salesforce Developer,Java,remote,junior,Enxoo,Warszawa,,5000-13000,"""Java""","""SQL"" ""HTML"" ""CSS"" ""JS"" ""Agile"" ""Salesforce""",/offers/enxoo-junior-salesforce-developer-warszawa-327948
Serwisant / Wdrożeniowiec,Support,hybrid,mid,Eveo,Kraków,None-None,,"""Windows"" ""Linux""","""Elektronika"" ""JavaScript"" ""PHP""",/offers/eveo-serwisant-wdrozeniowiec-krakow-324151
Starszy Specjalista ds. Robotyzacji Procesów (RPA),Data,remote,senior,Adamed,Pabianice,None-None,,"""Webcon"" ""Analityczne Myślenie""","""RPA Wizlink"" ""Microsoft Power Automate"" ""PowerApps"" ""VBA"" ""MS SQL""",/offers/adamed-starszy-specjalista-ds-robotyzacji-procesow-rpa
👉 Senior Technical Project Manager,PM,hybrid,senior,Xebia sp. z o.o.,Gdańsk,None-None,None-None,"""JIRA"" ""Project Management"" ""Software Development""","""Cloud""",/offers/xebia-sp-z-o-o-senior-technical-project-manager
Junior Data Engineer,Python,office,junior,Kearney,Warszawa,9500-12000,,,"""SQL"" ""T-SQL"" ""Python"" ""SSIS"" ""Airflow"" ""Azure""",/offers/kearney-junior-data-engineer-warszawa
Web Developer,JS,office,mid,Leanpassion Sp. z o.o.,Warszawa,,12000-18000,"""JavaScript"" ""WordPress"" ""HTML5"" ""CSS"" ""RWD"" ""Less"" ""SASS""",,/offers/leanpassion-sp-z-o-o-web-developer
Senior Mobile Test Engineer - Hybrid Warsaw,Testing,hybrid,mid,DCV Technologies,Warszawa,,None-None,"""iOS"" ""Android"" ""Mobile App Testing"" ""Selenium"" ""Appium""",,/offers/dcv-technologies-senior-mobile-test-engineer-hybrid-warsaw
Full-Stack Developer with Java and Angular,Java,remote,mid,Fujitsu,Łódź,None-None,,"""Java"" ""Angular"" ""CI/CD""","""Spring Boot"" ""Kotlin"" ""Scrum""",/offers/fujitsu-full-stack-developer-with-java-and-angular
IT Service Delivery Manager with German,PM,hybrid,mid,Fujitsu Technology Solutions,Białystok,None-None,,"""SLMO"" ""RLMT"" ""FMIT"" ""ITCM"" ""BURM"" ""SSUP"" ""CSMG""",,/offers/fujitsu-technology-solutions-it-service-delivery-manager-with-german
Senior Oracle Developer,Data,office,senior,DSV ISS,Warszawa,None-None,,"""Oracle DB"" ""PL/SQL"" ""T-SQL"" ""Visual Studio"" ""Oracle SQL"" ""Git""","""WMS""",/offers/dsv-iss-senior-oracle-developer
Analityk biznesowy IT,Analytics,remote,mid,Randstad Polska Sp. z o.o.,Warszawa,None-None,,"""UML"" ""BPMN"" ""JIRA"" ""Confluence"" ""Enterprise""","""SQL"" ""Axure RP""",/offers/randstad-polska-sp-z-o-o-analityk-biznesowy-it-warszawa
Senior Java Developer,Java,remote,senior,Luxoft Poland,Kraków,None-None,,"""NoSQL"" ""JVM Java 11+"" ""MongoDB"" ""CosmosDB"" ""Uncle Bob"" ""OAuth2""",,/offers/luxoft-poland-senior-java-developer-krakow-327266
Lider Zespołu .NET,Net,remote,senior,Nexio Management,Warszawa,None-None,None-None,""".NET Core"" ""C#"" ""Entity Framework"" ""REST API"" ""T-SQL"" ""Team Leadership""","""SharePoint"" ""MS SQL Server""",/offers/nexio-management-lider-zespolu-net
Senior Data Base Developer,Python,hybrid,senior,ASTEK Polska,Warszawa,,20000-22000,"""Snowflake"" ""SQL"" ""DB2"" ""Bitbucket"" ""Git""",,/offers/astek-polska-senior-data-base-developer
Senior Network Security Engineer with Python,Python,remote,senior,Codilime,Warsaw,,18000-26000,"""Python"" ""Networks"" ""Network Security"" ""Linux"" ""Palo Alto Networks"" ""DevOps tools""","""Ansible"" ""Docker"" ""CI/CD""",/offers/codilime-senior-network-security-engineer-with-python-warsaw
Java Developer,Java,remote,senior,BlueSoft,Poznań,,20000-26800,"""Java 17"" ""Spring Boot"" ""JPA"" ""Spring Cloud"" ""Kafka"" ""Kubernetes"" ""Microservice Architecture"" ""REST"" ""JUnit"" ""SQL""",,/offers/bluesoft-java-developer-poznan-333149
Project Manager,PM,hybrid,mid,Nsure.com,Gdańsk,,None-None,"""Azure DevOps"" ""Project Management""","""Figma"" ""MS Project"" ""CRM"" ""Agile"" ""Scrum""",/offers/nsure-com-project-manager
Cyber Security Expert (XSOAR) - Banking,Security,remote,mid,ITDS,Warsaw,13000-16000,18000-22000,"""Python"" ""Cortex XSOAR"" ""ELK Stack"" ""Data analysis"" ""SDLC""",,/offers/itds-cyber-security-expert-xsoar-banking
Administrator Baz Danych,Admin,hybrid,mid,PKO Bank Polski,Pruszków,None-None,,"""PostgreSQL"" ""MySQL"" ""Oracle"" ""SQL""",,/offers/pko-bank-polski-administrator-baz-danych-pruszkow-333297
Data & AI Analyst,Analytics,hybrid,junior,Accenture Sp. z o. o.,Kraków,None-None,,,"""SQL"" ""SAP"" ""Salesforce"" ""Workday"" ""ServiceNow"" ""ETL"" ""Azure"" ""AWS"" ""GCP""",/offers/accenture-sp-z-o-o-data-ai-analyst-krakow
Service Delivery Manager Principal – SaaS in Financial Services,PM,hybrid,senior,SimCorp,Warszawa,None-None,,"""ITIL"" ""IT services"" ""Service Delivery"" ""SLA"" ""Client-facing role"" ""FinTech"" ""Financial Services""",,/offers/simcorp-service-delivery-manager-principal-saas-in-financial-services
EDI Developer,C,hybrid,senior,DSV ISS,Warszawa,None-None,,"""EDI"" ""Java"" ""C++"" ""C#"" ""SQL"" ""XML"" ""JSON"" ""XPath"" ""CSV""",,/offers/dsv-iss-edi-developer-warszawa-326183
Backend Developer / PHP,PHP,remote,senior,airSlate,Warszawa,None-None,None-None,"""PHP"" ""Node"" ""TypeScript""",,/offers/airslate-backend-developer-php-warszawa
System Specialist,Admin,hybrid,senior,emagine Polska,Warszawa,,21125-24403,"""Microsoft 365"" ""Powershell"" ""ITIL""","""Azure""",/offers/emagine-polska-system-specialist
System Analyst,Analytics,hybrid,senior,DCV Technologies,Kraków,,35000-36000,"""Business Analysis"" ""access management"" ""SailPoint""",,/offers/dcv-technologies-system-analyst
.NET Developer with German,Net,remote,mid,VM.PL,Wrocław,17000-20000,23500-28500,"""Niemiecki"" "".Net"" ""ASP.NET"" ""WPF"" ""C#"" ""Angielski""",,/offers/vm-pl-net-developer-with-german-wroclaw
Senior Cloud Security Engineer (Security Assurance Team),Admin,remote,senior,Snowflake,Warszawa,35000-70000,,"""Security"" ""IT Security"" ""Cloud"" ""Python"" ""AWS"" ""Azure""","""GCP""",/offers/snowflake-senior-cloud-security-engineer-security-assurance-team-warszawa
Senior Angular Developer,JS,remote,senior,core3,Lublin,,18000-22000,"""JavaScript"" ""Angular""",,/offers/core3-senior-angular-developer-lublin-328248
Reverse Engineer,Mobile,office,junior,Cognizant Technology,Gdańsk,10500-14500,,"""Java""","""Android"" ""Cybersecurity""",/offers/cognizant-technology-solutions-reverse-engineer
Administrator ds. Utrzymania Szyny Danych,Admin,hybrid,mid,CIRF,Warszawa,None-None,,"""Windows Server"" ""MS IIS 10"" ""IBM WAS"" ""LAN"" ""Powershell"" ""Język Angielski"" ""Linux""","""BizTalk Server""",/offers/cirf-administrator-ds-utrzymania-szyny-danych
Customer Support Specialist,Support,office,junior,Woodpecker.co,Legnica,None-None,None-None,,"""Helpdesk"" ""Slack"" ""LiveChat"" ""Google Docs""",/offers/woodpecker-co-customer-support-specialist-legnica
Mid/Senior Test Automation Developer,Net,office,senior,Omada Poland,Warszawa,18000-20000,,"""C#"" "".Net"" ""Selenium WebDriver""","""XUnit"" ""Microsoft SQL Server"" ""NUnit"" ""MSTest"" ""Azure DevOps""",/offers/omada-poland-mid-senior-test-automation-developer-warszawa-325645
Senior Java Developer,Java,hybrid,senior,Brown Brothers Harriman,Kraków,None-None,,"""Java"" ""Spring Boot"" ""SOLID Principles"" ""SOAP"" ""REST""",,/offers/brown-brothers-harriman-senior-java-developer-krakow
Cloud Transition Engineer,Architecture,remote,mid,NORDCLOUD,Poznań,18000-22000,,"""Cloud Computing"" ""Microsoft Azure"" ""AWS"" ""Google Cloud Platform"" ""Terraform"" ""Monitoring Tools"" ""Python"" ""Git""","""Containers""",/offers/nordcloud-cloud-transition-engineer
Administrator Systemów Kopii Zapasowych,Admin,hybrid,mid,ORLEN S.A.,Płock,,None-None,"""Networker"" ""Avamar"" ""Commvault"" ""veritas"" ""Linux"" ""VMware""","""Automation Tools"" ""Network"" ""Cybersecurity""",/offers/orlen-s-a-administrator-systemow-kopii-zapasowych
Młodszy Administrator ds. Baz Danych,Admin,remote,junior,Aplitt sp. z o.o.,Gdańsk,None-None,,"""MS SQL"" ""MS Windows Server"" ""TSQL"" ""Angielski""","""PostgreSQL"" ""MySQL"" ""Oracle""",/offers/aplitt-sp-z-o-o-mlodszy-administrator-ds-baz-danych
Full-Stack Developer (Senior),JS,remote,senior,BonaSoft Sp. z o.o.,Wrocław,,None-None,"""JavaScript"" ""TypeScript"" ""Vue"" ""HTML"" ""CSS"" ""Python3"" ""Django"" ""fastapi""","""PrimeVue"" ""PostgreSQL""",/offers/bonasoft-sp-z-o-o-full-stack-developer-senior
QA Lead,Testing,hybrid,senior,Andea,Kraków,,16000-23000,"""Cypress"" ""Test Automation"" ""English"" ""SQL"" ""REST API"" ""CI/CD""","""Azure"" ""Azure DevOps"" ""MES""",/offers/andea-qa-manager
.NET Fullstack Developer z Angularem,Net,hybrid,mid,Margo,Warszawa,,16000-24000,""".NET C#"" ""Angular"" ""Kubernetes"" ""Microsoft SQL""","""Powershell"" ""Ansible""",/offers/margo-net-fullstack-developer-z-angularem-warszawa-324294
Scrum Master,PM,remote,mid,E Net Production Sp. z o.o.,Katowice,,10000-15000,"""Scrum"" ""Agile"" ""Communication Skills"" ""Facilitation"" ""Team Player"" ""cricital thinging"" ""Problem Solving""",,/offers/e-net-production-sp-z-o-o-scrum-master-katowice
Solution Architect,Architecture,remote,senior,BlueSoft,Warszawa,,None-None,"""SOA"" ""integration"" ""English"" ""Backend"" ""ESB""","""Front-End"" ""UML"" ""BPMN"" ""Power BI"" ""Mule""",/offers/bluesoft-solution-architect-warszawa-317821
Junior/Intern Project Manager,PM,office,junior,MindPal,Gliwice,5000-7000,,"""Analytical Thinking"" ""English""","""Basic IT Knowledge"" ""IT interests""",/offers/mindpal-junior-project-manager
Performance Test Architect,Testing,hybrid,senior,PAYBACK,Warszawa,None-None,,"""Java EE"" ""Spring"" ""Spring Boot"" ""REST"" ""AWS"" ""Oracle"" ""PostgreSQL"" ""Maven"" ""Jenkins"" ""Git""",,/offers/payback-performance-test-architect
Inżynier Oprogramowania,Support,office,mid,Nuctech,Kobyłka,None-None,,"""Microsoft Windows"" ""Linux"" ""MsSQL"" ""IT Support""",,/offers/nuctech-inzynier-oprogramowania-kobylka
Specjalista ds. IT (Symfony lub Magento),PHP,remote,senior,KODANO S.A.,Kraków,,15000-15000,"""Magento 2"" ""Symfony"" ""Bazy Danych"" ""Memcached"" ""PHP 8"" ""REST API"" ""Scrum"" ""SQL"" ""Testing"" ""Varnish""",,/offers/kodano-s-a-specjalista-ds-it-symfony-lub-magento
UNIX Administrator,Admin,hybrid,mid,IT CONNECT,Warszawa,None-None,,"""administracja systemów"" ""Oracje Solaris"" ""Solaris 10"" ""Solaris 11"" ""Sun Cluster"" ""OEM Ops Center""","""Zabbix"" ""Bazy danych Oracle""",/offers/it-connect-unix-administrator
AEM Developer,ERP,hybrid,mid,"DTP, Digital Technology Poland",Zielona Góra,None-None,,"""AEM"" ""JavaScript"" ""REST""","""Git"" ""Adobe Captivate"" ""Adobe Learning Manager"" ""Java"" ""TypeScript""",/offers/dtp-aem-developer
Solutions Architect,Architecture,hybrid,senior,KUBO,Warszawa,,20000-27000,"""Agile"" ""Microservices""","""Java"" ""AngularJS""",/offers/kubo-solutions-architect
Specjalista SOC (L1),Security,office,mid,PWPW S.A,Warszawa,None-None,,"""Cybersecurity"" ""SIEM"" ""EDR"" ""DLP"" ""TCP/IP"" ""system ticketowy""",,/offers/pwpw-s-a-specjalista-soc-l1
Senior Architect ServiceNow,Architecture,remote,senior,NORDCLOUD,München,43361-54202,,"""ServiceNow"" ""Software Development""",,/offers/nordcloud-senior-architect-servicenow-munchen
Cloud Software Engineer with C++,C,hybrid,mid,ESET,Kraków,13000-16000,,"""C#"" ""Go"" ""CI/CD"" ""Git"" ""Bitbucket""","""C++"" ""SQL"" ""NoSQL""",/offers/eset-cloud-software-engineer-with-c
Java Developer,Java,hybrid,mid,Commerzbank,Łódź,None-None,,"""Java"" ""J2EE"" ""API"" ""REST""",,/offers/commerzbank-java-developer-lodz-333779
Junior Tester,Testing,hybrid,mid,Alter Solutions Polska,Warszawa,,8400-15288,,"""Testing"" ""JIRA"" ""Confluence""",/offers/alter-solutions-polska-junior-tester
Senior Workday Integration Engineer,DevOps,remote,senior,SoftServe,Wrocław,,21000-27000,"""AWS"" ""Workato"" ""Postman"" ""Communication Skills"" ""English""","""JIRA"" ""Confluence"" ""EIB"" ""Document Transformation"" ""Cloud Connects""",/offers/softserve-senior-workday-integration-engineer
Senior Backend Developer with Node.js (Freelancer),JS,remote,senior,Monterail,Wrocław,,15000-25000,"""Node.js"" ""nestJS"" ""Backend""",,/offers/monterail-senior-backend-developer-with-node-js-freelancer
Senior Tibco Developer,Analytics,remote,senior,Experis Manpower Group,Wrocław,,26880-29400,"""English"" ""Tibco"" ""Tibco BW6 CE"" ""DevOps"" ""CI/CD"" ""Agile""","""AWS"" ""Azure"" ""GCP""",/offers/experis-manpower-group-senior-tibco-developer-wroclaw
Data Engineering Manager,Architecture,remote,senior,Sapiens Software Solutions,Katowice,None-None,,"""MsSQL"" ""ETL tools"" ""Talend""",,/offers/sapiens-software-solutions-data-engineering-manager
IT Project/Product Manager,PM,hybrid,mid,Reply Polska Sp. z o. o.,Katowice,12000-20000,,"""Project Management"" ""Product Management"" ""Agile""",,/offers/reply-polska-sp-z-o-o-it-project-product-manager
Embedded Developer,C,office,mid,Neptis S.A.,Poznań,,,"""STM32"" ""C"" ""Embedded"" ""Hardware""","""Git""",/offers/neptis-s-a-embedded-developer-poznan
Data Architect,Data,hybrid,senior,Procter & Gamble,Warsaw,None-None,,"""Big Data"" ""Data Warehousing"" ""Databases""","""Data modeling"" ""Azure"" ""GCP"" ""AWS"" ""ITIL""",/offers/procter-gamble-data-architect-warsaw
DWH Developer,Data,remote,junior,InfiniteDATA,Warszawa,8000-11500,10000-15000,"""SQL"" ""ETL"" ""Bash Scripting"" ""DWH"" ""Teradata""",,/offers/infinitedata-dwh-developer-warszawa-322579
Senior Software Engineer,Security,remote,senior,Dolby Poland Sp. z o.o.,Kraków,None-None,,"""C++"" ""C"" ""Python"" ""English"" ""SW/HW security""",,/offers/dolby-poland-sp-z-o-o-senior-software-engineer-krakow
SAP Engineer,ERP,remote,mid,MindPal,Wrocław,,9500-17500,"""SAP""",,/offers/mindpal-sap-engineer-wroclaw
TypeScript Backend Software Developer,JS,remote,mid,AVALTON,Gdańsk,,13500-22000,"""TypeScript"" ""Node.js"" ""Backend""",,/offers/avalton-typescript-backend-software-developer-gdansk
Senior Full Stack .Net Developer,Net,remote,senior,Spiral Scout,Warsaw,,None-None,""".NET C#"" ""ASP.NET Web API"" ""Entity Framework"" ""SQL"" ""JavaScript""","""Microservices"" ""RabbitMQ"" ""NoSQL"" ""MongoDB""",/offers/spiral-scout-middle-senior-full-stack-net-developer
Specjalista/tka IT w Zespole Helpdesk,Support,office,mid,Benefit Systems,Warszawa,None-None,,"""Active Directory"" ""Helpdesk"" ""Support""",,/offers/benefit-systems-specjalista-tka-it-w-zespole-helpdesk-warszawa-331875
.Net Developer based in Sweden,Net,office,mid,Netguru,Gothenburg,,25496-29139,"""English"" ""C#"" "".NET Core"" "".Net Framework"" ""SQL""",,/offers/netguru-net-developer-based-in-sweden
Information Security Manager,Security,remote,mid,Fujitsu Technology Solutions,Wrocław,None-None,,"""English"" ""Networks"" ""Security"" ""Unix/Wintel""","""SIEM"" ""Vulnerability Managment"" ""End Point Security"" ""PCI-DSS"" ""GDPR implementation""",/offers/fujitsu-technology-solutions-information-security-manager
Software Architect,Architecture,remote,mid,Rite NRG,Warszawa,26800-35000,25600-27000,"""TypeScript"" ""Nest.js"" ""Angular"" ""React"" ""DDD"" ""Hexagonal"" ""Clean Code"" ""CQRS"" ""Solid"" ""SQL""",,/offers/rite-nrg-software-architect-warszawa
Azure Cloud DBA,Admin,hybrid,mid,PUMA Polska Sp. z o.o.,Katowice,None-None,,"""Business Intelligence"" ""Azure"" ""Azure Cloud Databases"" ""SQL"" ""Network Administration"" ""vWAN"" ""Firewall"" ""Active Directory""",,/offers/puma-polska-sp-z-o-o-azure-cloud-dba
Menedżer ds. Zarządzania Bazą Konfiguracyjną,Admin,hybrid,senior,ERGO Hestia,Sopot,None-None,,"""ITSM"" ""ServiceNow"" ""English"" ""ITIL""",,/offers/ergo-hestia-menedzer-ds-zarzadzania-baza-konfiguracyjna
ERP Systems Analyst,ERP,hybrid,mid,FIS Technology Services,Warszawa,None-None,,"""Workday"" ""HR systems""",,/offers/fis-technology-services-erp-systems-analyst
Python Tech Lead (AWS),Python,remote,senior,Experis Manpower Group,Wrocław,,30240-31920,"""Python 3"" ""AWS"" ""SQL"" ""Django"" ""Flask"" ""fastapi"" ""English""",,/offers/experis-manpower-group-python-tech-lead-aws
Entry ServiceNow Specialist,Support,hybrid,junior,Arla,Gdańsk,None-None,,"""ServiceNow""","""JavaScript""",/offers/arla-entry-servicenow-specialist-gdansk
Infrastructure Administrator,Admin,hybrid,mid,BEST S.A.,Gdańsk,None-None,None-None,"""Microsoft 365"" ""VMware"" ""Windows"" ""Powershell"" ""PowerApps"" ""Microsoft Azure""",,/offers/best-s-a-infrastructure-administrator-gdansk
