Title,Category,Technology,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Senior DevOps Engineer,DevOps,Python,Senior,Grid Dynamics,Kraków,,23000  – 31000  PLN,"""Python"" ""Terraform"" ""AWS"" ""Kubernetes"" ""Serverless"" ""Cloud"" ""Microservices architecture"" ""Infrastructure as Code"" ""GCP"" ""Azure"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/senior-devops-engineer-grid-dynamics-krakow-2
Hybrid Cloud Demand Manager,DevOps,Azure,Mid,Siemens Healthineers,Remote,17000  – 25000  PLN,,"""Azure"" ""AWS"" ""Project management"" ""Virtualization"" ""Cloud computing"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/hybrid-cloud-demand-manager-siemens-healthineers-remote
👉 Senior Frontend Developer (React),Frontend,React,Senior,Xebia,Remote,12000  – 18000  PLN,16000  – 23000  PLN,"""JavaScript"" ""TypeScript"" ""HTML"" ""CSS"" ""Unit testing"" ""React"" ""CI/CD"" ""JWt"" ""OAuth"" ""Polski (B2)"" ""Angielski (B2)"" ","""NX"" ""Design systems"" ""PWA"" ""Webpack"" ""Cypress"" ""React native"" ""React Testing Library"" ""Angular"" ""Vue.js"" ""Node.js"" ""Next.js"" ",https://nofluffjobs.com/pl/job/senior-frontend-developer-react-xebia-remote
Remote Java Developer - Mid,Backend,Java,Mid,Diverse CG,Remote,,15120  – 21000  PLN,"""Java"" ""Spring"" ""REST API"" ""Docker"" ""Git"" ""PostgreSQL"" ""CI/CD"" ""Linux"" ""DevOps"" ""Nexus"" ""Redis"" ""RabbitMQ"" ""Kafka"" ""Graylog"" ""Elasticsearch"" ""Google Cloud Platform"" ""AWS"" ""JVM"" ""Polski"" ",,https://nofluffjobs.com/pl/job/remote-java-developer-mid-diverse-cg
Presales ICT Engineer,Telekomunikacja,,Mid,Integrated Solutions,Remote,13000  – 20000  PLN,15000  – 22000  PLN,"""Cybersecurity"" ""Angielski (B1)"" ","""CISCO"" ""fortinet"" ""Palo Alto"" ""Checkpoint"" ""Infoblox"" ""Juniper"" ""HPe/Aruba"" ""Huawei"" ",https://nofluffjobs.com/pl/job/presales-ict-engineer-integrated-solutions-remote-2
Voice Engineer,Telekomunikacja,,Mid,Link Group,Warszawa,14000  – 18000  PLN,,"""NICE"" ""Cisco"" ""MS Teams"" ""VBS"" ""Powershell"" ""ITSM"" ""WebEx"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/voice-engineer-link-group-warszawa
Senior DevOps Engineer,DevOps,AWS,Senior,Innovecs,Remote,,16605  – 24492  PLN,"""DevOps"" ""Kubernetes"" ""AWS Cloud"" ""NoSQL"" ""Python"" ""CI/CD"" ""Angielski (B2)"" ","""Terraform"" ",https://nofluffjobs.com/pl/job/senior-devops-engineer-innovecs-remote
Java Craftsman,Backend,Java,Mid,Calamari,Białystok,,15000  – 20000  PLN,"""Java"" ""TDD"" ""OOP"" ""Spring"" ""Clean Code"" ""Spring Boot"" ""Polski"" ","""Docker"" ""NoSQL"" ""MongoDB"" ""Microservices"" ""Hazelcast"" ""AWS"" ""REST"" ""Kafka"" ""Clean Architecture"" ""Elasticsearch"" ""Grafana"" ""Kotlin"" ""DDD"" ""JPA"" ""Pulsar"" ",https://nofluffjobs.com/pl/job/java-craftsman-calamari-bialystok-4
Automatyk w Dziale Rozwoju Produktów,Automatyka,,Mid,Smay,Podłęże,4500  – 9000  PLN,,"""PLC"" ","""Codesys 3.5"" ""Angielski"" ",https://nofluffjobs.com/pl/job/automatyk-w-dziale-rozwoju-produktow-smay-podleze
AI & Math CUDA (C++) Developer,AI,CUDA (C++),Mid,Camino Science sp. z o.o.,Remote,,12000  – 16000  PLN,"""CUDA (C++)"" ""Polski (B2)"" ""Angielski (B2)"" ","""Machine learning"" ""Python"" ""TensorFlow"" ""Applied Mathematics"" ""Dorobek Naukowy"" ""Tworzenie Architektury AI ""from the scratch"""" ""Łatwość w automatyzacji"" ""Doktorat z matematyki stosowanej"" ""PhD"" ",https://nofluffjobs.com/pl/job/ai-math-cuda-c-developer-camino-science-remote
Senior AI & Math CUDA (C++) Developer,AI,,Senior,Camino Science sp. z o.o.,Remote,,16000  – 19000  PLN,"""CUDA (C++)"" ""Polski (B2)"" ""Angielski (B2)"" ","""Machine learning"" ""Python"" ""TensorFlow"" ""Applied Mathematics"" ""Dorobek Naukowy"" ""Tworzenie Architektury AI ""from the scratch"""" ""Łatwość w automatyzacji"" ""Doktorat z matematyki stosowanej"" ""PhD"" ",https://nofluffjobs.com/pl/job/senior-ai-math-cuda-c-developer-camino-science-remote
Specjalista ds. Robot Operating System,Automatyka,,Senior,Myfee Sp z o.o.,Warszawa,,7000  – 14000  PLN,"""ROS/ROS2"" ","""Docker"" ""Angielski (A1)"" ",https://nofluffjobs.com/pl/job/specjalista-ds-robot-operating-system-myfee-warszawa
Automatyk,Automatyka,,Mid,Workhouse4you,Gdańsk,10000  – 11000  PLN,,"""PLC"" ""ABB"" ""Profinet"" ""TIA"" ""SEP"" ""MS Office"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/automatyk-workhouse4you-gdansk
Senior Application Security Engineer,Security,,Senior,ShiftKey,Remote,22000  – 27000  PLN,,"""Scripting language"" ""Application Security"" ""Application Security Testing Tools"" ""Polski (B2)"" ""Angielski (B2)"" ","""CASP"" ""CEH"" ""CSSLP"" ",https://nofluffjobs.com/pl/job/senior-application-security-engineer-shiftkey-remote
Senior Java Craftsman,Backend,Java,Senior,Calamari,Białystok,,18000  – 28000  PLN,"""Java"" ""TDD"" ""OOP"" ""Spring"" ""Clean Code"" ""Spring Boot"" ""Polski"" ","""Docker"" ""NoSQL"" ""MongoDB"" ""Microservices"" ""Hazelcast"" ""AWS"" ""REST"" ""Kafka"" ""Clean Architecture"" ""Elasticsearch"" ""Grafana"" ""Kotlin"" ""DDD"" ""JPA"" ""Pulsar"" ",https://nofluffjobs.com/pl/job/senior-java-craftsman-calamari-bialystok
AUTOMATYK,Automatyka,,Mid,CYNK-MAL,Legnica,8000  – 9000  PLN,,"""HMI"" ""Siemens S7 300"" ""Angielski (B1)"" ""Polski"" ","""SEP"" ""ProfiBus DP"" ",https://nofluffjobs.com/pl/job/automatyk-cynk-mal-legnica
Computer Vision Engineer,AI,Python,Mid,Spline,Remote,22000  – 25000  PLN,,"""Computer vision"" ""C++"" ""Python"" ""Polski"" ","""Angielski"" ",https://nofluffjobs.com/pl/job/computer-vision-engineer-spline-remote
CICD Team Lead Architect,Architecture,Azure,Expert,People Trust sp. z o.o.,Remote,,3612  – 3969  PLN,"""AWS"" ""CI/CD"" ""Azure"" ""Python"" ""Git"" ""Terraform"" ""Angielski"" ""Polski"" ",,https://nofluffjobs.com/pl/job/cicd-team-lead-architect-people-trust-remote
React Native Developer,Mobile,React native,Mid,PROEXE,Remote,,17000  – 28000  PLN,"""React Native"" ""React"" ""JavaScript"" ""TypeScript"" ""REST API"" ""SOAP"" ""HTTP"" ""WebSocket"" ""Node.js"" ""Git"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/react-native-developer-proexe-remote-1
ELEKTRYK PRZEMYSŁOWY Z J.NIEMIECKIM,Inżynieria elektryczna,,Mid,Stern Job Recruitment,Königs Wusterhausen,17321  PLN,,"""Niemiecki"" ",,https://nofluffjobs.com/pl/job/elektryk-przemyslowy-z-j-niemieckim-stern-job-recruitment-konigswusterhausen
Elektryk Budowlany z językiem niemieckim LIPSK,Inżynieria elektryczna,,Mid,Stern Job Recruitment,Lipsk,21762  PLN,,"""Niemiecki (A2)"" ",,https://nofluffjobs.com/pl/job/elektryk-budowlany-z-jezykiem-niemieckim-lipsk-stern-job-recruitment-lipsk
ELEKTRYK PRZEMYSLOWY / Niemcy,Inżynieria elektryczna,,Mid,Stern Job Recruitment,Lipsk,21762  PLN,,"""Niemiecki (A2)"" ",,https://nofluffjobs.com/pl/job/elektryk-przemyslowy-niemcy-stern-job-recruitment-lipsk
ELEKTRYK BUDOWLANY | Niemcy,Inżynieria elektryczna,,Mid,Stern Job Recruitment,Kall,12435  PLN,,"""Niemiecki (A2)"" ",,https://nofluffjobs.com/pl/job/elektryk-budowlany-niemcy-stern-job-recruitment-kall
ELEKTRYK Z J.NIEMIECKIM,Inżynieria elektryczna,,Mid,Stern Job Recruitment,Lipsk,21762  PLN,,"""Niemiecki (A2)"" ",,https://nofluffjobs.com/pl/job/elektryk-z-j-niemieckim-stern-job-recruitment-lipsk
ELEKTRYK PRZEMYSŁOWY | Bawaria,Inżynieria elektryczna,,Mid,Stern Job Recruitment,OBERNDORF AM LECH,21762  PLN,,"""Niemiecki (A2)"" ",,https://nofluffjobs.com/pl/job/elektryk-przemyslowy-bawaria-stern-job-recruitment-oberndorfamlech
ELEKTRYK UTRZYMANIA RUCHU | Niemcy,Automatyka,,Mid,Stern Job Recruitment,Halbe,13323  – 14656  PLN,,"""Niemiecki (A2)"" ",,https://nofluffjobs.com/pl/job/elektryk-utrzymania-ruchu-niemcy-stern-job-recruitment-halbe
ELEKTRYK UTRZYMANIA RUCHU / HAMBURG,Automatyka,,Mid,Stern Job Recruitment,OBERNDORF AM LECH,13429  – 14923  PLN,,"""Niemiecki (A2)"" ",,https://nofluffjobs.com/pl/job/elektryk-utrzymania-ruchu-hamburg-stern-job-recruitment-oberndorfamlech
ELEKTRYK PRZEMYSŁOWY / Niemcy,Inżynieria elektryczna,,Mid,Stern Job Recruitment,Zehdenick,17321  PLN,,"""Niemiecki (A2)"" ",,https://nofluffjobs.com/pl/job/elektryk-przemyslowy-niemcy-stern-job-recruitment-zehdenick
IT Project Manager,Project Manager,,Mid,Efigence,Remote,,13000  – 16000  PLN,"""Project management"" ""Redmine"" ""Jira"" ""Polski"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/it-project-manager-efigence-remote
Elektronik,Elektronika,,Junior,Biuro Teleinformatyki CBA,Warszawa,6300  – 7000  PLN,,"""Polski (NATIVE)"" ","""Prawo jazdy kat. B"" ""Angielski (B2)"" ",https://nofluffjobs.com/pl/job/elektronik-biuro-teleinformatyki-cba-warszawa
Front-end developer with React,Frontend,React,Mid,Cognitran,Remote,10000  – 15000  PLN,11760  – 18480  PLN,"""HTML"" ""CSS"" ""JavaScript"" ""React"" ""Angielski (B2)"" ","""AWS"" ",https://nofluffjobs.com/pl/job/front-end-developer-with-react-cognitran-remote
Senior Full-Stack Java Developer,Fullstack,Java,Senior,Cognitran,Remote,15000  – 20000  PLN,18480  – 30240  PLN,"""Java"" ""AWS"" ""RDS"" ""HTML"" ""CSS"" ""JavaScript"" ""Spring"" ""Spring Boot"" ""Maven"" ""Gradle"" ""Elasticsearch"" ""Docker"" ""Angielski (B2)"" ","""Terraform"" ",https://nofluffjobs.com/pl/job/senior-full-stack-java-developer-cognitran-remote
Inżynier Programista systemów automatyki,Automatyka,,Mid,Sieć Badawcza Łukasiewicz – Instytut Lotnictwa,Warszawa,8000  – 12000  PLN,,"""SCADA"" ""PLC"" ""MODBUS"" ""Profibus"" ""CAN"" ""OPC"" ""Angielski (B2)"" ","""LAN"" ",https://nofluffjobs.com/pl/job/inzynier-programista-systemow-automatyki-siec-badawcza-lukasiewicz-instytut-lotnictwa-warszawa
Inżynier - Projektant Systemów,Automatyka,,Mid,Sieć Badawcza Łukasiewicz – Instytut Lotnictwa,Warszawa,8000  – 12000  PLN,,"""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/inzynier-projektant-systemow-siec-badawcza-lukasiewicz-instytut-lotnictwa-warszawa
ELEKTRYK / SZWAJCARIA (IM),Inżynieria elektryczna,,Mid,Stern Job Recruitment,Zurych,27106  – 30979  PLN,,"""Niemiecki (A2)"" ",,https://nofluffjobs.com/pl/job/elektryk-szwajcaria-im-stern-job-recruitment-zurych
ELEKTRYK PRZEMYSŁOWY / BERLIN,Inżynieria elektryczna,,Mid,Stern Job Recruitment,Berlin,17321  PLN,,"""Niemiecki (A2)"" ",,https://nofluffjobs.com/pl/job/elektryk-przemyslowy-berlin-stern-job-recruitment-berlin
ELEKTRYK PRZEMYSŁOWY,Inżynieria elektryczna,,Mid,Stern Job Recruitment,Königs Wusterhausen,16876  PLN,,"""Niemiecki (A2)"" ",,https://nofluffjobs.com/pl/job/elektryk-przemyslowy-stern-job-recruitment-konigswusterhausen
ELEKTRYK,Inżynieria elektryczna,,Mid,Stern Job Recruitment,Bad Doberan,15544  PLN,,"""Niemiecki (A2)"" ",,https://nofluffjobs.com/pl/job/elektryk-stern-job-recruitment-baddoberan
Java Developer with French/German,Fullstack,Java,Mid,Sollers Consulting,Wrocław,9500  – 19000  PLN,11500  – 22500  PLN,"""Java"" ""OOP"" ""Design Patterns"" ""Clean Code"" ""Niemiecki (B2)"" ""Francuski (B2)"" ""Angielski (B2)"" ","""Web Services"" ""SOAP"" ""Microservices"" ""JMS"" ""Spring"" ",https://nofluffjobs.com/pl/job/java-developer-with-french-german-sollers-consulting-wroclaw
Projektant Dokumentacji 3D,Automatyka,,Mid,ASTEK Polska,Olsztyn,10000  – 13000  PLN,15120  – 20160  PLN,"""Revit"" ""AutoCAD"" ""Angielski (B2)"" ",,https://nofluffjobs.com/pl/job/projektant-dokumentacji-3d-astek-polska-olsztyn
